epoch,G02,G03,G04,G06,G07,G08,G11,G13,G16,G17,G19,G20,G21,G23,G25,G27,G28,G29,G31,G32
08 11 15 1 23 29.9980000,,"[0.3546151449045283, -0.01081906862964388]",,"[0.08887783805585059, -0.00721809474453039]","[0.6535363104419503, 0.03316771177287592]",,,"[-0.7952338068353129, -0.05270662295879447]","[-1.3111095864235267, -0.012175488951925217]",,"[1.8044833181161266, 0.004699028431787156]",,"[-0.13244477199941684, -0.05969864883354603]","[-1.5586482518436924, -0.05805156731025818]","[0.8640237046643051, -0.004892801578535]",,,,,
08 11 15 1 23 59.9980000,,"[0.3519265241266112, -0.005377241555834189]",,"[0.08854680675813142, -0.0006620625954383286]","[0.6573552803029088, 0.007637939721917063]",,,"[-0.8013619211105834, -0.012256228550540982]","[-1.318852486797141, -0.015485800747228497]",,"[1.8127671710917639, 0.016567705951274547]",,"[-0.12391870051669684, 0.017052142965439998]","[-1.5790914463543686, -0.04088638902135244]","[0.8687550270401516, 0.009462644751693006]",,,,,
08 11 15 1 24 29.9980000,,"[0.3507961744508066, -0.002260699351609219]",,"[0.08468746768903657, -0.007718678138189715]","[0.6591073227739344, 0.003504084942051122]",,,"[-0.8273680543188675, -0.05201226641656831]","[-1.3259413983571449, -0.014177823120007815]",,"[1.8187661036658938, 0.011997865148259734]",,"[-0.14391782885059, -0.039998256667786336]","[-1.5819657660521216, -0.005748639395505961]","[0.8667203971504023, -0.0040692597794986796]",,,,,
08 11 15 1 24 59.9980000,,"[0.34471650583145674, -0.012159337238699663]",,"[0.08398503469925345, -0.0014048659795662388]","[0.6610369926047497, 0.003859339661630656]",,,"[-0.8340855656697386, -0.013435022701742128]","[-1.3298411075229524, -0.0077994183316150165]",,"[1.8207603631622078, 0.003988518992628087]",,"[-0.18275343923232867, -0.07767122076347732]","[-1.6049280271710131, -0.045924522237783094]","[0.8676731218370151, 0.001905449373225565]",,,,,
08 11 15 1 25 29.9980000,,"[0.3473728279241186, 0.005312644185323734]",,"[0.07709797125335172, -0.013774126891803462]","[0.6673023638477389, 0.012530742485978408]",,,"[-0.836887219993514, -0.005603308647550875]","[-1.3485968499692262, -0.03751148489254774]",,"[1.8323464562258778, 0.023172186127339955]",,"[-0.21303068240922585, -0.06055448635379435]","[-1.617668690960386, -0.02548132757874555]","[0.8695220502881966, 0.0036978569023631276]",,,,,
08 11 15 1 25 59.9980000,,"[0.33992866253174725, -0.01488833078474272]",,"[0.0735212196041175, -0.007153503298468422]","[0.6819081054313756, 0.0292114831672734]",,,"[-0.8514768134191399, -0.02917918685125187]","[-1.3497675703342793, -0.0023414407301061146]",,"[1.8302230102849535, -0.004246891881848569]",,"[-0.20770996147757614, 0.010641441863299406]","[-1.6347612040228796, -0.03418502612498742]","[0.8634746767984325, -0.012094746979528281]",,,,,
08 11 15 1 26 29.9980000,,"[0.3351811920001637, -0.009494941063167062]",,"[0.07079223080290831, -0.005457977602418396]","[0.6892150138551187, 0.014613816847486305]",,,"[-0.8608990925204125, -0.01884455820254516]","[-1.3591494784486713, -0.01876381622878398]",,"[1.8414861461292276, 0.02252627168854815]",,"[-0.21621181161344794, -0.017003700271743583]","[-1.6542839703840855, -0.039045532722411735]","[0.8606649483963338, -0.005619456804197398]",,,,,
08 11 15 1 26 59.9980000,,"[0.32898848627883126, -0.012385411442664918]",,"[0.06819242489018507, -0.005199611825446482]","[0.7035462420985823, 0.028662456486927113]",,,"[-0.8807690373723744, -0.039739889703923836]","[-1.3609499653916828, -0.0036009738860229845]",,"[1.8433754461593708, 0.0037786000602864083]",,"[-0.25062290690311784, -0.0688221905793398]","[-1.6592655860869172, -0.009963231405663464]","[0.8657999687784468, 0.010270040764225996]",,,,,
08 11 15 1 27 29.9980000,,"[0.32143128616007743, -0.01511440023750765]",,"[0.06199164568351989, -0.01240155841333035]","[0.706590114040182, 0.006087743883199437]",,,"[-0.897231785043914, -0.03292549534307909]","[-1.3719951034825044, -0.022090276181643276]",,"[1.8431332273557928, -0.0004844376071559964]",,"[-0.2366388578184342, 0.027968098169367295]","[-1.6652241475268283, -0.011917122879822273]","[0.8659049306156703, 0.0002099236744470545]",,,,,
08 11 15 1 27 59.9980000,,"[0.3167241836490575, -0.009414205022039823]",,"[0.06301703529970837, 0.0020507792323769536]","[0.7169328203269743, 0.020685412573584472]",,,"[-0.9126449190825952, -0.03082626807736233]","[-1.3806907279501957, -0.017391248935382464]",,"[1.8512556046848658, 0.01624475465814612]",,"[-0.258616099270057, -0.04395448290324566]","[-1.688929210398669, -0.04741012574368142]","[0.8663247744084401, 0.0008396875855396502]",,,,,
08 11 15 1 28 29.9980000,,"[0.31441503982568975, -0.004618287646735553]",,"[0.05669514669170894, -0.012643777215998853]","[0.735462493608793, 0.03705934656363752]",,,"[-0.9421228432893258, -0.05895584841346135]","[-1.3918166050495984, -0.02225175419880543]",,"[1.8498588127845323, -0.0027935838006669655]",,"[-0.27878478029242615, -0.040337362044738256]","[-1.7104058680116623, -0.042953315225986444]","[0.8678749690616314, 0.003100389306382567]",,,,,
08 11 15 1 28 59.9980000,,"[0.3041611472181103, -0.020507785215158947]",,"[0.05486236402703071, -0.0036655653293564683]","[0.7402261122992968, 0.00952723738100758]",,,"[-0.9620816030092101, -0.03991751943976851]","[-1.4016264319241145, -0.019619653749032295]",,"[1.8533548236478055, 0.006992021726546227]",,,"[-1.7305018835114652, -0.04019203099960578]","[0.8601401427667952, -0.01546965258967248]",,,,,
08 11 15 1 29 29.9980000,,"[0.30093157383817015, -0.006459146759880241]",,"[0.047918783216118754, -0.013887161621823907]","[0.7447717362003914, 0.009091247802189173]",,,"[-0.9804336471515853, -0.03670408828475047]","[-1.4142944307836842, -0.025335997719139414]",,"[1.8564794375615747, 0.0062492278275385615]",,,"[-1.7502345721394477, -0.039465377255964995]","[0.8670272062126969, 0.013774126891803462]",,,,,
08 11 15 1 29 59.9980000,,"[0.29063731202404597, -0.020588523628248367]",,"[0.03677675795916002, -0.022284050513917464]","[0.7509886635641578, 0.01243385472753289]",,,"[-0.9935860818404763, -0.02630486937778187]","[-1.422473322811129, -0.016357784054889635]",,"[1.857109202657739, 0.0012595301923283841]",,,"[-1.7741334093428804, -0.04779767440686555]","[0.8663086274364105, -0.0014371575525728986]",,,,,
08 11 15 1 30 29.9980000,,"[0.28275715349809616, -0.01576031705189962]",,"[0.035484928488585865, -0.0025836589411483146]","[0.7510613284939609, 0.00014532985960613587]",,,"[-1.0067223695587018, -0.026272575436451007]","[-1.4311447256352494, -0.017342805648240756]",,"[1.8627851768269466, 0.011351948338415241]",,,"[-1.7941325376027635, -0.03999825651976607]","[0.8637088203381609, -0.005199614196499169]",,,,,
08 11 15 1 30 59.9980000,,"[0.2746267056463694, -0.01626089570345357]",,"[0.03758415100764978, 0.004198445038127829]","[0.7601848714255084, 0.01824708586309498]",,,"[-1.0122045682091994, -0.010964397300995188]","[-1.4449753701885584, -0.027661289106617915]",,"[1.867613388146765, 0.00965642263963673]",,,"[-1.7831842865665521, 0.021896502072422663]","[0.8595265246422059, -0.008364591391909926]",,,,,
08 11 15 1 31 29.9980000,,"[0.2696289398591034, -0.009995531574531924]",,"[0.02913881823678821, -0.016890665541723138]","[0.7698089977507152, 0.019248252650413633]",,,"[-1.010331416337067, 0.0037463037442648788]","[-1.4648533897134257, -0.03975603904973468]",,"[1.868816403344681, 0.002406030395832204]",,,"[-1.81300938945094, -0.05965020576877578]","[0.8585172825905829, -0.00201848410324601]",,,,,
08 11 15 1 31 59.9980000,,"[0.26967738551684306, 9.689131547929719e-05]",,"[0.020402824561642774, -0.017471987350290874]","[0.7739186291091755, 0.008219262716920639]",,,"[-1.0313317120508145, -0.04200059142749524]","[-1.474461368474067, -0.01921595752128269]",,"[1.87208634593253, 0.006539885175698146]",,,"[-1.8263071545920866, -0.02659553028229311]","[0.8560143644363052, -0.005005836308555445]",,,,,
08 11 15 1 32 29.9980000,,"[0.2632586091494886, -0.01283755273470888]",,"[0.019724614993720024, -0.0013564191358454991]","[0.7808945050494458, 0.013951751880540542]",,,"[-1.0533816190254583, -0.044099813949287636]","[-1.501718961352708, -0.05451518575728187]",,"[1.865465722341014, -0.013241247183032101]",,,"[-1.8415184415179056, -0.03042257385163793]","[0.8558367382620418, -0.0003552523485268466]",,,,,
08 11 15 1 32 59.9980000,,"[0.26367038123498787, 0.0008235441709985025]",,"[0.01714095605257171, -0.005167317882296629]","[0.7863524832437179, 0.010915956388544146]",,,"[-1.0684798699239764, -0.030196501797036035]","[-1.526570521760732, -0.049703120816047885]",,"[1.8672258406691071, 0.003520236656186171]",,,"[-1.8566570630322303, -0.030277243028649536]","[0.8540281778327881, -0.0036171208585074055]",,,,,
08 11 15 1 33 29.9980000,,"[0.2718492723724921, 0.016357782275008503]",,"[0.016486968127537693, -0.0013079758500680327]","[0.768323393948549, -0.036058178590337775]",,,"[-1.0960281248935644, -0.05509650993917603]","[-1.5465212068081655, -0.03990137009486716]",,"[1.8673873186858145, 0.00032295603341481183]",,,"[-1.8786020088357418, -0.043889891607022946]","[0.8493775926872331, -0.009301170291109884]",,,,,
08 11 15 1 33 59.9980000,,"[0.27675822210949264, 0.009817899474001024]",,"[0.01548580015423795, -0.002002335946599487]","[0.7747825395231303, 0.012918291149162542]",,,"[-1.1141218056327489, -0.036187361478368985]","[-1.5636621634537278, -0.03428191329112451]",,"[1.8803944211440466, 0.026014204916464223]",,,"[-1.8946287628517666, -0.03205350803204965]","[0.8509600836555364, 0.0031649819366066367]",,,,,
08 11 15 1 34 29.9980000,,"[0.2765563760694931, -0.00040369207999901846]",,"[0.017722279640111083, 0.004472958971746266]","[0.7768252440844208, 0.004085409122581041]",,,"[-1.1322477826852264, -0.036251954104955075]","[-1.588707498786107, -0.05009067066475836]",,"[1.8795062890872032, -0.0017762641136869206]",,,"[-1.9239371341386686, -0.058616742573804004]","[0.8518643626844096, 0.0018085580577462679]",,,,,
08 11 15 1 34 59.9980000,,"[0.27958409866914735, 0.006055445199308451]",,"[0.011933270739973523, -0.01157801780027512]","[0.7823074439220363, 0.010964399675231107]",,,"[-1.15298971262564, -0.04148385988082737]","[-1.606744661567518, -0.036074325562822196]",,"[1.8859008432177689, 0.012789108261131332]",,,"[-1.942474880841587, -0.037075493405836824]","[0.8507743822169687, -0.0021799609348818194]",,,,,
08 11 15 1 35 29.9980000,,"[0.2788816668653453, -0.0014048636076040566]",,"[0.015243581943650497, 0.006620622407353949]","[0.7947332239778007, 0.02485156011152867]",,,"[-1.1724317384214373, -0.03888405159159447]","[-1.623207408348435, -0.03292549356183372]",,"[1.8895018171037918, 0.007201947772045969]",,,"[-1.9616181723932868, -0.03828658310339961]","[0.8464709777122152, -0.008606809009506833]",,,,,
08 11 15 1 35 59.9980000,,"[0.28286211533486494, 0.00796089693903923]",,"[0.012651850702241063, -0.005183462482818868]","[0.799981279683152, 0.010496111410702724]",,,"[-1.197460925892301, -0.05005837494172738]","[-1.6454672372185541, -0.04451965774023847]",,"[1.8864579427913668, -0.0060877486248500645]",,,"[-1.9862355895006658, -0.04923483421475794]","[0.8500315823903293, 0.007121209356228064]",,,,,
08 11 15 1 36 29.9980000,,"[0.2784295267556445, -0.008865177158440929]",,"[0.0058213046213495545, -0.013661092161783017]","[0.8005545285993776, 0.0011464978324511321]",,,"[-1.2198176425226848, -0.04471343326076749]","[-1.661695839570939, -0.03245720470476954]",,"[1.889445297367729, 0.005974709152724245]",,,"[-2.0136142911651405, -0.054757403328949295]","[0.8406173773687442, -0.018828410043170152]",,,,,
08 11 15 1 36 59.9980000,,"[0.2826279717955913, 0.008396890079893637]",,"[0.007589495842694305, 0.0035363824426895007]","[0.804874082446986, 0.008639107695216808]",,,"[-1.2345848638997268, -0.02953444275408401]","[-1.6807018740105377, -0.038012068879197614]",,"[1.8947821685310373, 0.010673742326616775]",,,"[-2.0254183790088973, -0.02360817568751372]","[0.8424097896404419, 0.0035848245433953707]",,,,,
08 11 15 1 37 29.9980000,,"[0.27463477853962104, -0.01598638651194051]",,"[0.010544554696934938, 0.005910117708481266]","[0.8041958716933095, -0.001356421507352934]",,,"[-1.262012008282909, -0.054854288766364334]","[-1.70464915450043, -0.04789456097978473]",,"[1.8895906284128614, -0.010383080236351816]",,,"[-2.0421717868613314, -0.03350681570486813]","[0.8390994790297555, -0.006620621221372858]",,,,,
08 11 15 1 37 59.9980000,,"[0.2740776789651136, -0.001114199149014894]",,"[-0.0020911484407406533, -0.025271406275351183]","[0.8092743747101849, 0.010157006033750804]",,,"[-1.2736626921960124, -0.023301367826206842]","[-1.7136112188222796, -0.017924128643699078]",,"[1.893248120849421, 0.007314984873119101]",,,"[-2.0515617691654597, -0.018779964608256705]","[0.8399553159579227, 0.001711673856334528]",,,,,
08 11 15 1 38 29.9980000,,"[0.2665527751596528, -0.015049807610921562]",,"[-0.009664496718869486, -0.015146696556257666]","[0.8215951947070153, 0.024641639993660647]",,,"[-1.2904806916230882, -0.033635998854151694]","[-1.7405942977679842, -0.05396615789140924]",,"[1.896235475425783, 0.005974709152724245]",,,"[-2.064326654857382, -0.02552977138384449]","[0.8416669862572235, 0.0034233405986014986]",,,,,
08 11 15 1 38 59.9980000,,"[0.263823785175191, -0.00545797996892361]",,"[-0.014169749633765605, -0.009010505829792237]","[0.8259389690124408, 0.008687548610851081]",,,"[-1.322574568714117, -0.06418775418205769]","[-1.7520754284014401, -0.02296226126691181]",,"[1.89635658304951, 0.00024221524745371423]",,,"[-2.072037259435092, -0.015421209155420003]","[0.8388411108835498, -0.005651750747347251]",,,,,
08 11 15 1 39 29.9980000,,"[0.2567510214757931, -0.01414552739879582]",,"[-0.021395918456619256, -0.014452337645707303]","[0.827109689081226, 0.0023414401375703164]",,,"[-1.3538368317076674, -0.06252452598710079]","[-1.7724298096768507, -0.04070876255082112]",,"[1.903453571355385, 0.014193976611750259]",,,"[-2.1049627519597607, -0.0658509850493374]","[0.8362413061558982, -0.005199609455303289]",,,,,
08 11 15 1 39 59.9980000,,"[0.2506713516704622, -0.012159339610661846]",,"[-0.02464971288736706, -0.006507588861495606]","[0.8333669862454371, 0.01251459432842239]",,,"[-1.380036738653871, -0.05239981389240711]","[-1.7861635673605178, -0.027467515367334272]",,"[1.9097431612776745, 0.012579179844578903]",,,"[-2.1347717070572116, -0.059617910194901924]","[0.8362090098412409, -6.459262931457488e-05]",,,,,
08 11 15 1 40 29.9980000,,"[0.24448671884238138, -0.012369265656161588]",,"[-0.036687944872937805, -0.024076463971141493]","[0.8522276908254298, 0.03772140915998534]",,,"[-1.3922445239204535, -0.02441557053316501]","[-1.806259582860548, -0.040192031000060524]",,"[1.9066508472351416, -0.006184628085065924]",,,"[-2.169643017199519, -0.06974262028461453]","[0.8262861485322901, -0.01984572261790163]",,,,,
08 11 15 1 40 59.9980000,,"[0.23320743721342296, -0.02255856325791683]",,"[-0.04004670054746384, -0.006717511349052074]","[0.8552473405309229, 0.006039299410986132]",,,"[-1.410927601140429, -0.03736615443995106]","[-1.813211237750238, -0.013903309779379924]",,"[1.9147893691656463, 0.016277043861009588]",,,"[-2.2066942887953473, -0.07410254319165688]","[0.8353935421209826, 0.018214787177385006]","[0.009115468667459936, 0.018230937334919872]",,,,
08 11 15 1 41 29.9980000,,"[0.2262477070580644, -0.013919460310717113]",,"[-0.04766849092720804, -0.015243580759488395]","[0.8604388788710366, 0.010383076680227532]",,,"[-1.4336395707105112, -0.04542393914016429]","[-1.828931182037195, -0.03143988857391378]",,"[1.915709797537147, 0.0018408567430014957]",,,"[-2.2311502272765438, -0.04891187696239285]","[0.8298548272891821, -0.011077429663600924]","[0.029300297365807637, 0.0403696573966954]",,,,
08 11 15 1 41 59.9980000,,"[0.22045869816065533, -0.011578017794818152]",,"[-0.05467666436743457, -0.014016346880453057]","[0.8696270126536092, 0.0183762675651451]",,,"[-1.4496986197827937, -0.03211809814456501]","[-1.8385149391547202, -0.019167514235050476]",,"[1.91860026554059, 0.005780936006885895]",,,"[-2.2626627818177667, -0.06302510908244585]","[0.8280381915960788, -0.0036332713862066157]","[0.04959008719697522, 0.04057957966233516]",,,,
08 11 15 1 42 29.9980000,,"[0.20654731548711425, -0.027822765347082168]",,"[-0.06398590695880557, -0.018618485182742006]","[0.8696916035048616, 0.00012918170250486583]",,,"[-1.457893660855916, -0.016390082146244822]","[-1.8480018085135725, -0.01897373871770469]",,"[1.9213776964425051, 0.005554861803830136]",,,"[-2.287441677592483, -0.049557791549432295]","[0.8235813819678697, -0.008913619256418315]","[0.053715866194579576, 0.008251557995208714]",,,,
08 11 15 1 42 59.9980000,,"[0.19702814981428673, -0.019038331345655024]",,"[-0.07061460522163543, -0.013257396525659715]","[0.8755613525984245, 0.011739498187125719]",,,"[-1.4604046536824171, -0.005021985653002048]","[-1.8698579411557148, -0.04371226528428451]",,"[1.923258924764923, 0.003762456644835766]",,,"[-2.309790319846229, -0.04469728450749244]","[0.8221199998088196, -0.002922764318100235]","[0.051027247009187704, -0.0053772383707837434]",,,,
08 11 15 1 43 29.9980000,,"[0.18745246677281102, -0.019151366082951427]",,"[-0.07362618144179578, -0.0060231524403207]","[0.8767562949030889, 0.002389884609328874]",,,"[-1.4806459990413714, -0.040482690717908554]","[-1.8810968535783559, -0.022477824845282157]",,"[1.9253177768905516, 0.004117704251257237]",,,"[-2.335021355802155, -0.050462071911852036]","[0.8217324499601091, -0.0007750996974209556]","[0.05483006874965213, 0.007605643480928847]",,,,
08 11 15 1 43 59.9980000,,"[0.1811709473731753, -0.012563038799271453]",,"[-0.08068279757571872, -0.014113232267845888]","[0.8911521128122786, 0.02879163581837929]",,,"[-1.484513412189699, -0.007734826296655228]","[-1.8850046365264461, -0.007815565896180487]",,"[1.9252289643964104, -0.0001776249882823322]",,,"[-2.373840818470967, -0.07763892533762373]","[0.8217970425894237, 0.00012918525862914976]","[0.07742900299672328, 0.04519786849414231]",,,,
08 11 15 1 44 29.9980000,,"[0.17472795114372275, -0.012885992458905093]",,"[-0.08722268215933582, -0.01307976916723419]","[0.8909018223007479, -0.0005005810230613861]",,,"[-1.5011780070835812, -0.033329189787764335]","[-1.9082333376477436, -0.04645740224259498]",,"[1.9240582443276253, -0.0023414401375703164]",,,"[-2.4206373253493894, -0.09359301375684481]","[0.8175420801858309, -0.008509924807185598]","[0.08714194255708207, 0.019425879120717582]",,,,
08 11 15 1 44 59.9980000,,"[0.16635528448750847, -0.016745333312428556]",,"[-0.09528853975189122, -0.016131715185110806]","[0.8918545458018343, 0.0019054470021728778]",,,"[-1.5158806364270276, -0.029405258686892925]","[-1.921361550100528, -0.026256424905568565]",,"[1.9301217659744907, 0.012127043293730821]",,,"[-2.426289077356728, -0.011303504014676946]","[0.8175178579494968, -4.8444472668052185e-05]","[0.10141665336141159, 0.02854942160865903]",,,,
08 11 15 1 45 29.9980000,,"[0.16398154921989772, -0.00474747053522151]",,"[-0.10049622565657046, -0.010415371809358476]","[0.8917738062007174, -0.00016147920223374967]",,,"[-1.5521083677049319, -0.07245546255580848]","[-1.9445095116204811, -0.046295923039906484]",,"[1.9312924860432759, 0.0023414401375703164]",,,"[-2.445101337761116, -0.03762452080877665]","[0.8166297258926534, -0.0017762641136869206]","[0.10978932038733547, 0.01674533405184775]",,,,
08 11 15 1 45 59.9980000,,"[0.16500693705893354, 0.002050775678071659]",,"[-0.10966821128204174, -0.01834397125094256]","[0.8915154416104087, -0.0005167291806174035]",,,"[-1.5666656654102553, -0.02911459541064687]","[-1.9556515374699757, -0.02228405169898906]",,"[1.9326327582080012, 0.0026805443294506404]",,,"[-2.4692585407401566, -0.0483144059580809]","[0.8130771964783889, -0.007105058828528854]","[0.10863474810548723, -0.0023091445636964636]",,,,
08 11 15 1 46 29.9980000,,"[0.15978310299760778, -0.010447668122651521]",,"[-0.11438338668631332, -0.009430350808543153]","[0.8979422896850338, 0.012853696149250027]",,,"[-1.5831284118939948, -0.03292549296747893]","[-1.964444048510586, -0.017585022081220814]",,"[1.9303559106997454, -0.004553695016511483]",,,"[-2.484582862581533, -0.030648643682752663]","[0.8142317683900728, 0.0023091438233677763]","[0.10757706306321779, -0.002115370084538881]",,,,
08 11 15 1 46 59.9980000,,"[0.15918563303057454, -0.0011949399340664968]",,"[-0.11952648233273067, -0.010286191292834701]","[0.8878740985164768, -0.0201363823371139]",,,"[-1.5983316252222721, -0.030406426656554686]","[-1.9844028070440345, -0.039917517066896835]",,"[1.931252116835367, 0.001792412271242938]",,,"[-2.506471290945683, -0.04377685672830012]","[0.8053665912339056, -0.017730354312334384]","[0.1165472010193298, 0.017940275912224024]",,,,
08 11 15 1 47 29.9980000,,"[0.15593183859891724, -0.006507588863314595]",,"[-0.1309107252072863, -0.022768485749111278]","[0.8885280858487477, 0.001307974664541689]",,,"[-1.6292144130384258, -0.06176557563230745]","[-1.9968931785438144, -0.02498074299955988]",,"[1.9367343154876835, 0.010964397304633167]",,,"[-2.5255661389170427, -0.03818969594271948]","[0.8085961634283194, 0.0064591443888275535]","[0.11356792022525042, -0.005958561588158773]",,,,
08 11 15 1 47 59.9980000,,"[0.15586724715467426, -0.00012918288848595694]",,"[-0.13511724373165634, -0.00841303704874008]","[0.8986608708319181, 0.02026556996634099]",,,"[-1.6411961270659958, -0.023963428055139957]","[-2.019435595425648, -0.04508483376366712]",,"[1.9373721570332236, 0.0012756830910802819]",,,"[-2.536708164321908, -0.022284050809730616]","[0.8058833239706473, -0.005425678915344179]","[0.12517823389498517, 0.023220627339469502]",,,,
08 11 15 1 48 29.9980000,,"[0.15411520290581393, -0.0035040884977206588]",,"[-0.13926724489101616, -0.008300002318719635]","[0.90104268017717, 0.00476361869050379]",,,"[-1.661558583011356, -0.04072491189072025]","[-2.028801355382484, -0.018731519913671946]",,"[1.9286442368438657, -0.017455840378715948]",,,"[-2.5962130394160567, -0.1190097501882974]","[0.7986167847543584, -0.014533078432577895]","[0.1438128676800261, 0.037269267570081865]",,,,
08 11 15 1 48 59.9980000,,"[0.15318670045598992, -0.001857004899648018]",,"[-0.14448300428102812, -0.010431518780023907]","[0.9017531872455038, 0.0014210141366675089]",,,"[-1.6609207414658158, 0.0012756830910802819]","[-2.0470645894029076, -0.03652646804084725]",,"[1.9345462804740237, 0.01180408726031601]",,,"[-2.616922673781005, -0.04141926872989643]","[0.8039294324962611, 0.01062529548380553]","[0.15035275226318845, 0.013079769166324695]",,,,
08 11 15 1 49 29.9980000,,"[0.15011053338457714, -0.006152334142825566]",,"[-0.14857648689030611, -0.008186965218555997]","[0.9046759491925513, 0.005845523894095095]",,,"[-1.6741296929267264, -0.026417902921821224]","[-2.060984047339616, -0.027838915873417136]",,"[1.9397297441428236, 0.010366927337599918]",,,"[-2.634725692578172, -0.03560603759433434]","[0.8000377965199732, -0.0077832719525758876]","[0.14735732360850307, -0.005990857309370767]",,,,
08 11 15 1 49 59.9980000,,"[0.15290411481328192, 0.005587162857409567]",,"[-0.15687648920811625, -0.01660000463562028]","[0.907760191527359, 0.006168484669615282]",,,"[-1.6995625784056756, -0.05086577095789835]","[-2.0689449436883933, -0.015921792697554338]",,"[1.9404806192333126, 0.0015017501809779787]",,,"[-2.6844934061720096, -0.09953542718767494]","[0.7963318631677794, -0.0074118667043876485]","[0.151014814563041, 0.007314981909075868]",,,,
08 11 15 1 50 29.9980000,,"[0.15235508694968303, -0.0010980557271977887]",,"[-0.15762736429860524, -0.0015017501809779787]","[0.9119586341948889, 0.008396885335059778]",,,"[-1.717543223821849, -0.035961290832347004]","[-2.087418098419448, -0.03694630946210964]",,"[1.9359027007958503, -0.009155836874924717]",,,"[-2.709409558913194, -0.04983230548236861]","[0.7990204815750985, 0.005377236814638309]","[0.15282337528833523, 0.0036171214505884564]",,,,
08 11 15 1 50 59.9980000,,"[0.15150732409892953, -0.0016955257015069947]",,"[-0.1693507125501128, -0.02344669650301512]","[0.9104165148055472, -0.003084238778683357]",,,"[-1.730404996420475, -0.02572354519725195]","[-2.1130770527654477, -0.05131790869199904]",,"[1.941271864717237, 0.010738327842773288]",,,"[-2.727277169450531, -0.03573522107467397]","[0.7931749553104055, -0.01169105252938607]","[0.15749010755416748, 0.009333464531664504]",,,,
08 11 15 1 51 29.9980000,,"[0.15254886128241196, 0.0020830743669648655]",,,"[0.9065329540935636, -0.0077671214239671835]",,,"[-1.751300330297454, -0.04179066775395768]","[-2.1378963183406086, -0.049638531150321796]",,"[1.9472304257128599, 0.01191712199124595]",,,"[-2.7316532400705, -0.008752141239938283]","[0.7908173682008055, -0.00471517421919998]","[0.16574973947899707, 0.016519263849659183]",,,,
08 11 15 1 51 59.9980000,,"[0.15255693417202565, 1.614577922737226e-05]",,"[-0.1788698782238498, -0.019038331347474013]","[0.9129032848027236, 0.012740661418320087]",,,"[-1.7764183320414304, -0.050236003487952985]","[-2.1526312434048123, -0.029469850128407415]",,"[1.9516226450828071, 0.00878443873989454]",,,"[-2.7402923467283244, -0.017278213315648827]","[0.7929650328214848, 0.004295329241358559]","[0.16503115966588666, -0.0014371596262208186]",,,,
08 11 15 1 52 29.9980000,,"[0.14857648807446822, -0.007960892195114866]",,"[-0.18577308982730756, -0.013806423206915497]","[0.9336613628988744, 0.04151615619230142]",,,"[-1.7964013116252318, -0.039965959167602705]","[-2.1667364015945623, -0.0282103163795]",,"[1.9464876247006941, -0.010270040764225996]",,,"[-2.768260445637793, -0.05593619781893722]","[0.7892994674912188, -0.007331130660531926]","[0.1842551903769163, 0.038448061422059254]",,,,
08 11 15 1 52 59.9980000,,"[0.14465255578397773, -0.007847864580980968]",,"[-0.18751705940485408, -0.003487939155093045]","[0.9311745917161716, -0.004973542365405592]",,,"[-1.8195734959736, -0.04634436869673664]","[-2.1839500237626908, -0.03442724433625699]",,"[1.9536411280009816, 0.014307006600574823]",,,"[-2.794952863085996, -0.053384834896405664]","[0.7905186320322173, 0.002438329081996926]","[0.18101754380722923, -0.0064752931393741164]",,,,
08 11 15 1 53 29.9980000,,"[0.13879088135945494, -0.011723348849045578]",,"[-0.19567172949246014, -0.016309340175212128]","[0.9290753691971076, -0.004198445038127829]",,,"[-1.8201951881765126, -0.0012433844058250543]","[-2.192984753014116, -0.018069458502850466]",,"[1.9521716729486798, -0.002938910104603565]",,,"[-2.83399839566016, -0.0780910651483282]","[0.7924805975849267, 0.0039239311054188875]","[0.18322980105676834, 0.004424514499078214]",,,,
08 11 15 1 53 59.9980000,,"[0.13216218487650622, -0.013257392965897452]",,"[-0.20311589488301252, -0.014888330781104742]","[0.9284456041009435, -0.0012595301923283841]",,,"[-1.8314583234277961, -0.02252627050256706]","[-2.2204603418676925, -0.054951177707152965]",,"[1.9542063040239555, 0.004069262150551367]",,,"[-2.8466018026313122, -0.025206813942304507]","[0.7903813750658628, -0.004198445038127829]","[0.1870729924130501, 0.007686382712563501]",,,,
08 11 15 1 54 29.9980000,,"[0.1290375709613727, -0.006249227830267046]",,"[-0.21810111164359114, -0.029970433521157244]","[0.9274928794143307, -0.001905449373225565]",,,"[-1.8638751577400399, -0.06483366862448747]","[-2.2398619990492534, -0.0388033143631219]",,"[1.9587842224614178, 0.009155836874924717]",,,"[-2.888012997282658, -0.08282238930269159]","[0.7815565671176046, -0.01764961589651648]","[0.19148943312984557, 0.008832881433590956]",,,,
08 11 15 1 54 59.9980000,,"[0.1221424346222193, -0.013790272678306792]",,"[-0.21902961290925305, -0.0018570025313238148]","[0.9306417131931539, 0.006297667557646491]",,,"[-1.8801118335777574, -0.03247335167543497]","[-2.259780388374793, -0.03983677865107893]",,"[1.9600760513394562, 0.002583657756076718]",,,"[-2.922133431667362, -0.06824086876940783]","[0.7804342915210327, -0.0022445511931437068]","[0.19295888877468315, 0.0029389112896751612]",,,,
