epoch,G02,G03,G04,G06,G07,G08,G11,G13,G16,G17,G19,G20,G21,G23,G25,G27,G28,G29,G31,G32
08 11 15 1 7 59.9980000,,"[0.38448959589004517, 0.2169727087020874]",,"[0.28442805632948875, -0.4568888358771801]","[-0.1889699511229992, -0.4001481458544731]",,,"[-0.11451609060168266, -0.12861407920718193]","[0.0488496832549572, 0.16871021687984467]",,"[-0.26484521105885506, -0.09220961481332779]",,"[-0.2288735918700695, 0.16439731791615486]","[-0.35163456946611404, -0.44203493371605873]","[0.13873561844229698, 0.5434339381754398]",,,,"[0.51496547088027, 0.7115679457783699]",
08 11 15 1 8 29.9980000,,"[0.26511038839817047, 0.2628113813698292]",,"[-0.07880977541208267, -0.24613935127854347]","[0.22287533804774284, -0.9182425960898399]",,,"[-0.27722901850938797, -0.3945188522338867]","[-0.08258123695850372, 0.11818260326981544]",,"[0.013033427298069, -0.12133289501070976]",,"[0.12598104029893875, -0.5113706290721893]","[-0.29957887902855873, 0.2988717667758465]","[-0.08176138997077942, 0.06380718946456909]",,,,"[-0.6472450084984303, 0.4768155515193939]",
08 11 15 1 8 59.9980000,,"[-0.042118098586797714, -0.16021191701292992]",,"[-0.06301648542284966, 0.24594254419207573]","[0.42075833305716515, -0.18773258849978447]",,,"[0.2651872932910919, 0.3592317961156368]","[-0.07303686439990997, 0.15751609951257706]",,"[0.18540984764695168, -0.04535387456417084]",,"[0.19829709082841873, -0.40801718831062317]","[-0.11672483384609222, 0.2605602964758873]","[-0.2782120332121849, -0.17525969073176384]",,,,"[21092696.589572895, 21091417.06293701]",
08 11 15 1 9 29.9980000,,"[-0.07896612212061882, -0.23907358199357986]",,"[-0.16853291168808937, 0.17377153038978577]","[0.36502350121736526, 0.121516652405262]",,,"[-0.0031501874327659607, 0.3640887401998043]","[-0.47644294425845146, 0.009582288563251495]",,"[-0.1629401445388794, -0.1152954027056694]",,"[0.5952669084072113, -0.28948306292295456]","[0.007821235805749893, 0.14120755717158318]","[-0.29921020939946175, -0.7121148519217968]",,,,,
08 11 15 1 9 59.9980000,,"[-0.16799676418304443, -0.06135891377925873]",,"[0.27888793870806694, 0.16231385245919228]","[-0.26531460508704185, 0.254364050924778]",,,"[0.060330621898174286, 0.5424509458243847]","[0.2893766090273857, -0.21993494033813477]",,"[-0.33446019887924194, 0.4347366951406002]",,"[0.4105767048895359, -0.543838270008564]","[0.03284206613898277, -0.6087170355021954]","[0.36734895035624504, -0.48365334048867226]",,,,,
08 11 15 1 10 29.9980000,,"[-0.14723031222820282, -0.4114411883056164]",,"[0.11007741838693619, -0.05659911409020424]","[0.19177944585680962, -0.1689155511558056]",,,"[-0.1988486833870411, -0.2663100138306618]","[0.0855720229446888, 0.5200054906308651]",,"[-0.15020841732621193, -0.06638864055275917]",,"[-0.8357275724411011, -0.0704888328909874]","[-0.10404693335294724, -0.3400617837905884]","[-0.04447101056575775, -0.28746888414025307]",,,,,
08 11 15 1 10 59.9980000,,"[-0.304739773273468, -0.44093286991119385]",,"[-0.23496314510703087, 0.1408633477985859]","[-0.3501293286681175, -0.23252428323030472]",,,"[-0.1104794405400753, -0.1678922362625599]","[-0.20503078773617744, 0.5307195410132408]",,"[-0.17437119036912918, -0.011897772550582886]",,"[-0.8541859686374664, 0.09281496703624725]","[0.27590909972786903, 0.4657229892909527]","[-0.1250728778541088, 0.18642180040478706]",,,,,
08 11 15 1 11 29.9980000,,"[0.07519308477640152, -0.35724230483174324]",,"[0.03897542878985405, 0.06084219738841057]","[0.2351808287203312, -0.16576693579554558]",,,"[-0.7927829809486866, -0.3907523564994335]","[-0.3450145982205868, 0.1386980414390564]",,"[-0.13217191398143768, -0.2856392040848732]",,"[-0.21715416386723518, 0.34432221204042435]","[0.2807587794959545, 0.26329106092453003]","[0.0437789149582386, 0.3611857406795025]",,,,,
08 11 15 1 11 59.9980000,,"[-0.12247781082987785, 0.0006259679794311523]",,"[-0.038574691861867905, 0.3099663592875004]","[0.09689100831747055, -0.18483666330575943]",,,"[-0.15260031819343567, -0.5864643640816212]","[0.04859224334359169, -0.06302747502923012]",,"[0.006166033446788788, 0.4002784825861454]",,"[0.25944725796580315, 0.9665300659835339]","[-0.1301616169512272, 0.12510491162538528]","[0.04749830439686775, 0.10930918157100677]",,,,,
08 11 15 1 12 29.9980000,,"[0.2601712495088577, -0.2927366979420185]",,"[0.0045953169465065, 0.43148841336369514]","[0.529837042093277, -0.5234126821160316]",,,"[-0.5266484692692757, -0.3979942314326763]","[-0.49041540548205376, -0.043472133576869965]",,"[0.19173334538936615, 0.14095362275838852]",,"[0.05060403048992157, 0.541136309504509]","[0.14756202697753906, 0.39977817609906197]","[0.03621910884976387, 0.20098145678639412]",,,,,
08 11 15 1 12 59.9980000,,"[0.17376995831727982, 0.291113518178463]",,"[0.39896975830197334, -0.013013757765293121]","[0.719246082007885, -0.30674106627702713]",,,"[-0.6133717112243176, -0.46974189206957817]","[-0.09357454627752304, 0.16480011865496635]",,"[-0.22880412638187408, 0.21950208023190498]",,"[-0.29414310306310654, 0.564703818410635]","[-0.2595045790076256, -0.1853746511042118]","[0.051883988082408905, 0.10047159343957901]",,,,,
08 11 15 1 13 29.9980000,,"[0.17011777311563492, -0.10103468596935272]",,"[-0.17741695791482925, -0.4151718206703663]","[0.4510929808020592, -0.8333861231803894]",,,"[0.05221732705831528, 0.3359280563890934]","[-0.25252172350883484, 0.15508417412638664]",,"[0.11995727568864822, -0.3532804623246193]",,"[0.338398527354002, 0.06581219285726547]","[-0.12641364708542824, 0.2113785371184349]","[0.01851304993033409, 0.10092334821820259]",,,,,
08 11 15 1 13 59.9980000,,"[0.1591564640402794, -0.3467359207570553]",,"[0.02677912637591362, 0.19775563850998878]","[0.19762157648801804, -0.9977772757411003]",,,"[0.41102540865540504, 0.09670508280396461]","[-0.07544369250535965, -0.21734650433063507]",,"[-0.180083267390728, -0.7149562761187553]",,"[0.27552222460508347, -0.49876657128334045]","[0.01747985929250717, -0.360753919929266]","[-0.014470595866441727, 0.097896259278059]",,,,,
08 11 15 1 14 29.9980000,,"[-0.046080540865659714, 0.6079043373465538]",,"[-0.33186839520931244, -0.5334519930183887]","[0.4641628973186016, -0.35330573469400406]",,,"[-0.02423735335469246, 0.46613187715411186]","[-0.20981619507074356, 0.3795858286321163]",,"[0.20383435487747192, -0.33933044597506523]",,"[0.06419944763183594, -0.4917359836399555]","[-0.21126877889037132, -0.2712021544575691]","[-0.047756440937519073, -0.35389068350195885]",,,,,
08 11 15 1 14 59.9980000,,"[-0.11023302376270294, 0.007377602159976959]",,"[0.0651087649166584, -0.35189030691981316]","[-0.005648147314786911, -0.07178191095590591]",,,"[-0.019288379698991776, 0.40159278735518456]","[0.17445215955376625, 0.23739401251077652]",,"[-0.10864659026265144, 0.1516338847577572]",,"[0.099078468978405, 0.10719163715839386]","[0.17986533418297768, -0.07706863060593605]","[0.06369956955313683, -0.2390245944261551]",,,,,
08 11 15 1 15 29.9980000,,"[-0.2600898928940296, -0.11894961073994637]",,"[-0.013093207031488419, -0.2395806945860386]","[-0.08763351663947105, 0.17755555734038353]",,,"[0.20557808503508568, 0.42025981843471527]","[0.2969859875738621, 0.3337467648088932]",,"[-0.2249189205467701, -0.028412960469722748]",,"[-0.2904393784701824, 0.9327886253595352]","[0.3709913305938244, -0.53852554038167]","[0.2305741086602211, -0.43665749952197075]",,,,,
08 11 15 1 15 59.9980000,,"[-0.08142386749386787, 0.025116033852100372]",,"[0.014133963733911514, 0.18749328330159187]","[-0.4467224068939686, 0.5697638355195522]",,,"[-0.0277307890355587, -0.0637880302965641]","[-0.015373297035694122, 0.5847715996205807]",,"[-0.2174910418689251, 0.019327938556671143]",,"[-0.4654778018593788, 0.031003635376691818]","[-0.21153925359249115, 0.2713555879890919]","[0.10505125299096107, 0.037590332329273224]",,,,,
08 11 15 1 16 29.9980000,,"[-0.12611249089241028, -0.11657576635479927]",,"[-0.3043418116867542, -0.2713672146201134]","[0.15956999361515045, 0.912003867328167]",,,"[0.21532272174954414, -0.21802755817770958]","[0.049015164375305176, 0.21917341277003288]",,"[-0.15191233158111572, -0.532052781432867]",,"[-0.4196491278707981, -0.43822795525193214]","[-0.052728939801454544, 0.7240923531353474]","[0.0591588132083416, 0.12188722565770149]",,,,,
08 11 15 1 16 59.9980000,,"[0.0964978039264679, -0.4471696987748146]",,"[0.08440133184194565, 0.2357206754386425]","[0.20490172132849693, 1.1206333599984646]",,,"[0.40790123492479324, 0.08977966383099556]","[0.26811858639121056, 0.2195287048816681]",,"[0.04602289944887161, 0.15740102529525757]",,"[-0.5899904444813728, -0.6868368610739708]","[-0.4340057373046875, 0.16352510079741478]","[0.07761236652731895, 0.025192011147737503]",,,,,
08 11 15 1 17 29.9980000,,"[0.034119147807359695, 0.01525721326470375]",,"[0.10441327467560768, -0.11953283473849297]","[-0.057975832372903824, 0.9296707659959793]",,,"[-0.33021650090813637, 0.13139935210347176]","[-0.06996790319681168, 0.06725287809967995]",,"[-0.08585009351372719, 0.33907923102378845]",,"[-0.49120549857616425, 0.031465768814086914]","[-0.19256800785660744, -0.3370050936937332]","[-0.2829110808670521, -0.6887044198811054]",,,,,
08 11 15 1 17 59.9980000,,"[0.10872918367385864, 0.11816126108169556]",,"[0.05537207052111626, 0.49824200943112373]","[-0.0662853978574276, 0.37209317088127136]",,,"[-0.17538778856396675, -0.7595048658549786]","[0.14893361553549767, 0.14490517228841782]",,"[-0.3812251091003418, -0.1633148193359375]",,"[0.09979336336255074, -0.008117973804473877]","[0.51938271895051, -0.34366197884082794]","[-0.064948420971632, -0.5691508911550045]",,,,,
08 11 15 1 18 29.9980000,,"[0.21022778749465942, 0.3645225167274475]",,"[0.35610780119895935, 0.27266914024949074]","[0.04803406819701195, -0.3851151578128338]",,,"[-0.5257289074361324, 0.44530661776661873]","[0.2733446918427944, -0.2791385389864445]",,"[0.10530336946249008, 0.8693408146500587]",,"[0.16650251299142838, 0.45607738196849823]","[-0.3250749297440052, -0.549424696713686]","[-0.4254750572144985, -0.2352769561111927]",,,,,
08 11 15 1 18 59.9980000,,"[0.11743773519992828, -0.06019141152501106]",,"[0.08535627275705338, 0.13349896669387817]","[0.1381702646613121, -0.5886298045516014]",,,"[-0.0017773211002349854, -0.28818294033408165]","[0.18403545767068863, 0.2060857117176056]",,"[-0.17744364589452744, 0.17741841077804565]",,"[0.4882130101323128, 0.14449424296617508]","[-0.1297326162457466, -0.6608451046049595]","[-0.16941995918750763, 0.21661322191357613]",,,,,
08 11 15 1 19 29.9980000,,"[-0.18578504025936127, 0.23686932772397995]",,"[0.31824231520295143, 0.0559232160449028]","[-0.2960052117705345, -0.5738962925970554]",,,"[-0.053641367703676224, -0.08854934945702553]","[0.23988578841090202, -0.35659198835492134]",,"[0.08636445179581642, 0.2583492398262024]",,"[0.5438300594687462, 0.008172877132892609]","[0.35830774903297424, 0.4061096981167793]","[-0.07848783954977989, 0.18474957719445229]",,,,,
08 11 15 1 19 59.9980000,,"[-0.08305706456303596, 0.04344728961586952]",,"[0.12137299031019211, -0.1903913877904415]","[0.2906721904873848, -0.35764896869659424]",,,"[-0.5218065977096558, 0.1875918097794056]","[-0.020721256732940674, -0.34587613120675087]",,"[-0.24817383289337158, 0.05015665665268898]",,"[0.9376105815172195, 0.3120872639119625]","[0.19596685096621513, -0.574508685618639]","[0.44100721552968025, 0.6665288172662258]",,,,,
08 11 15 1 20 29.9980000,,"[0.11374710500240326, -0.04688684269785881]",,"[0.011566270142793655, 0.10928839817643166]","[-0.32491713762283325, -0.3113984912633896]",,,"[0.3128245957195759, 0.3288383521139622]","[-0.1418859325349331, -0.013088013976812363]",,"[0.13550346344709396, -0.3198466822504997]",,"[-0.3121560625731945, -0.21004506945610046]","[-0.09386301040649414, -0.08017738163471222]","[0.27235928550362587, -0.10659580305218697]",,,,,
08 11 15 1 20 59.9980000,,"[-0.020002633333206177, 0.17591431364417076]",,"[0.21967947483062744, 0.05051673576235771]","[-0.38699986785650253, 0.19040017575025558]",,,"[0.5246625207364559, 0.2248482070863247]","[0.2749638520181179, 0.3620980232954025]",,"[-0.04136809706687927, 0.5395062789320946]",,"[0.706611268222332, 0.08869312331080437]","[-0.44852975755929947, 0.1270236186683178]","[0.11283788457512856, -0.14676546305418015]",,,,,
08 11 15 1 21 29.9980000,,"[-0.12320621311664581, -0.18469522893428802]",,"[-0.08696756139397621, -0.009226404130458832]","[-0.5168390981853008, -0.019784826785326004]",,,"[0.2881195694208145, 0.1208048053085804]","[0.1430884674191475, -0.0737481564283371]",,"[-0.262364037334919, -0.1017865277826786]",,"[-1.017932627350092, -0.2948431707918644]","[0.41650454699993134, -0.04471210762858391]","[-0.28656012937426567, -0.27491484209895134]",,,,,
08 11 15 1 21 59.9980000,,"[-0.1083211749792099, -0.09249523654580116]",,"[-0.002481229603290558, -0.11632997915148735]","[-0.5313916802406311, -0.29057785123586655]",,,"[-0.10090134665369987, -0.3788551427423954]","[0.2363939955830574, 0.01952918991446495]",,"[-0.3662436380982399, 0.7427210956811905]",,"[-0.26063284277915955, 0.37560927867889404]","[0.13567150384187698, -0.263290099799633]","[0.14700385928153992, -0.053632158786058426]",,,,,
08 11 15 1 22 29.9980000,,"[0.18727266415953636, 0.12831109017133713]",,"[0.05675782263278961, 0.46810445189476013]","[0.1131303496658802, -0.5115711688995361]",,,"[-0.38407623767852783, 0.42788469418883324]","[0.3108764849603176, -0.1440669484436512]",,"[-0.0597328320145607, 0.08867592737078667]",,"[0.3529323600232601, -0.010143633931875229]","[-0.21788156032562256, -0.3126188740134239]","[-0.19391321763396263, 0.1432766281068325]",,,,,
08 11 15 1 22 59.9980000,,"[-0.08011467754840851, 0.11562245339155197]",,"[0.03648727014660835, -0.17985941469669342]","[-0.1634802147746086, -0.29557566344738007]",,,"[-0.5980046913027763, 0.07967308536171913]","[0.23414620384573936, 0.2193417251110077]",,"[0.11377761512994766, -0.09180507063865662]",,"[-0.482191514223814, -0.27205656096339226]","[0.23598434403538704, -0.0733678936958313]","[-0.10551149025559425, 0.024047214537858963]",,,,,
08 11 15 1 23 29.9980000,,"[-0.09282564744353294, -0.23121346533298492]",,"[0.44663891196250916, 0.025874536484479904]","[-0.23736737668514252, -0.4409484378993511]",,,"[0.10167158022522926, -2.6188790798187256e-06]","[-0.1521162912249565, -0.04431213065981865]",,"[-0.10237408429384232, 0.383966151624918]",,"[-0.484483789652586, -1.3610740974545479]","[-0.031913261860609055, -0.27466725558042526]","[-0.35382500290870667, 0.47377271950244904]",,,,,
08 11 15 1 23 59.9980000,,"[-0.016532383859157562, -0.12897633016109467]",,"[0.23046016320586205, 0.000565752387046814]","[-0.3192936182022095, -0.5953745320439339]",,,"[-0.33692798390984535, -0.23100940138101578]","[0.023059237748384476, -0.06017811968922615]",,"[0.2905518487095833, 0.11614610254764557]",,"[0.36090146005153656, -1.3713396824896336]","[-0.02200433984398842, 0.09021127223968506]","[0.24609867110848427, -0.13544507324695587]",,,,,
08 11 15 1 24 29.9980000,,"[0.2972367890179157, -0.15165118128061295]",,"[0.40581945329904556, 0.30440903827548027]","[0.34721894562244415, -0.5291737392544746]",,,"[0.16886015608906746, 0.1865631453692913]","[0.17664025723934174, 0.5046182684600353]",,"[-0.2991832494735718, 0.14976747706532478]",,"[-0.0861414410173893, -1.4942385330796242]","[-0.09470865875482559, -0.17862212285399437]","[-0.2235378585755825, 0.30811915919184685]",,,,,
08 11 15 1 24 59.9980000,,"[-0.06507590040564537, -0.09835205227136612]",,"[-0.3398315943777561, -0.09151793643832207]","[0.24745439738035202, -0.28818028420209885]",,,"[0.11981971189379692, -0.15311604365706444]","[-0.06876572966575623, -0.11331958323717117]",,"[-0.1875029355287552, 0.12123116478323936]",,"[0.657264307141304, -0.26608800143003464]","[-0.5631860494613647, -0.4491194300353527]","[-0.2457510344684124, -0.5377197712659836]",,,,,
08 11 15 1 25 29.9980000,,"[0.17693544924259186, -0.1092972606420517]",,"[-0.05988289788365364, -0.20327458530664444]","[0.13053927570581436, -0.28263428062200546]",,,"[0.02658523991703987, 0.021548952907323837]","[-0.19951778277754784, -0.5014391764998436]",,"[-0.34187398105859756, -0.07458868622779846]",,"[-0.27732376381754875, -0.06456942483782768]","[-0.8458223380148411, -0.16576044261455536]","[0.15263020247220993, -0.4126122407615185]",,,,,
08 11 15 1 25 59.9980000,,"[-0.0716891922056675, 0.19715391844511032]",,"[-0.06361767649650574, -0.18641436472535133]","[0.2702411599457264, 0.061804965138435364]",,,"[0.15901241078972816, 0.00024511292576789856]","[-0.24138003587722778, 0.02623869478702545]",,"[-0.14736031740903854, 0.2160908505320549]",,"[-0.1729469709098339, -0.5201025791466236]","[-0.3659665659070015, -0.12261886894702911]","[-0.046278152614831924, -0.0428960956633091]",,,,,
08 11 15 1 26 29.9980000,,"[0.22066795080900192, 0.01564619690179825]",,"[-0.2742696814239025, -0.24513835087418556]","[0.08700469508767128, 0.11643876135349274]",,,"[-0.3121141158044338, 0.10241737589240074]","[0.13741788640618324, -0.1106487363576889]",,"[-0.3409479223191738, 0.19492758065462112]",,"[0.18891817703843117, -0.009577076882123947]","[0.0921112410724163, -0.32020989432930946]","[0.20965470746159554, -0.20206693932414055]",,,,,
08 11 15 1 26 59.9980000,,"[-0.03647226467728615, -0.16992661356925964]",,"[-0.04645209014415741, -0.32634200528264046]","[-0.0706789679825306, 0.13538461923599243]",,,"[0.26259852200746536, 0.08032480254769325]","[-0.23666338995099068, 0.1485627330839634]",,"[-0.265622116625309, 0.126995537430048]",,"[0.06587008014321327, -1.422142367810011]","[-0.036377739161252975, -0.39665572717785835]","[-0.0798865295946598, -0.07659106329083443]",,,,,
08 11 15 1 27 29.9980000,,"[0.09254634752869606, 0.05812341719865799]",,"[0.05026314780116081, -0.3150625266134739]","[0.37533771246671677, 0.29059697315096855]",,,"[-0.20777830854058266, 0.3184811510145664]","[0.007938038557767868, -0.5221745371818542]",,"[-0.297449953854084, 0.013072546571493149]",,"[-0.8393103592097759, -0.6318296678364277]","[0.4625645689666271, -0.28305403143167496]","[-0.1641622893512249, -0.542825598269701]",,,,,
08 11 15 1 27 59.9980000,,"[0.14964260533452034, 0.4493706524372101]",,"[-0.06956077739596367, 0.022516336292028427]","[0.1802934631705284, 0.43961549550294876]",,,"[0.04655775427818298, 0.7887627072632313]","[-0.4927287772297859, -0.1662571243941784]",,"[-0.10815132409334183, -0.2004382312297821]",,"[0.16781946271657944, -0.0003328360617160797]","[0.204966951161623, -0.4989633597433567]","[-0.0028782784938812256, -0.17437666282057762]",,,,,
08 11 15 1 28 29.9980000,,"[-0.06646182015538216, -0.021640844643115997]",,"[-0.14101994037628174, 0.1475738361477852]","[-0.21810967475175858, 0.3614910878241062]",,,"[0.029285386204719543, 0.5329109691083431]","[0.07084599509835243, 0.5099472366273403]",,"[0.15572113916277885, 0.05088555067777634]",,"[24462831.011634827, 24463883.957136393]","[-0.09847193211317062, -0.2558385878801346]","[0.04469163343310356, 0.04180218279361725]",,,,,
08 11 15 1 28 59.9980000,,"[-0.13660558313131332, 0.23518751189112663]",,"[0.16095374897122383, -0.06617241352796555]","[-0.15005585178732872, -0.1665838658809662]",,,"[-0.1190468929708004, -0.14626140519976616]","[0.00883597880601883, 0.2880837693810463]",,"[0.11792916804552078, 0.10046685487031937]",,,"[0.38848355039954185, -0.3787771239876747]","[-0.05589773878455162, 0.2851744629442692]",,,,,
08 11 15 1 29 29.9980000,,"[0.25848641991615295, 0.36401089280843735]",,"[-0.017790470272302628, 0.3103558234870434]","[0.10200085863471031, 0.05925843492150307]",,,"[-0.4393874369561672, -0.30481091141700745]","[0.013314038515090942, -0.38441434875130653]",,"[-0.33872176706790924, 0.23404331877827644]",,,"[0.003120291978120804, -0.5378916822373867]","[-0.0018288157880306244, 0.025948721915483475]",,,,,
08 11 15 1 29 59.9980000,,"[-0.0044831037521362305, 0.16299763694405556]",,"[-0.13929057493805885, 0.1624789610505104]","[0.3114926852285862, -0.07280763238668442]",,,"[0.22327912598848343, -0.390310812741518]","[0.08063522726297379, -0.5663059502840042]",,"[-0.12981560453772545, -0.0568031370639801]",,,"[0.15977392718195915, -0.18762585893273354]","[-0.32463816180825233, 0.167857114225626]",,,,,
08 11 15 1 30 29.9980000,,"[0.009570680558681488, 0.009955968707799911]",,"[0.25659216567873955, 0.13585424795746803]","[0.3305016867816448, -0.40177009254693985]",,,"[0.6745629496872425, -0.30318712815642357]","[0.21397680789232254, -0.11937062814831734]",,"[0.13795548677444458, 0.11619756370782852]",,,"[0.5647737458348274, 0.08151799812912941]","[-0.34600042551755905, 0.6174736060202122]",,,,,
08 11 15 1 30 59.9980000,,"[-0.16884789615869522, -0.042656365782022476]",,"[0.12209487706422806, 0.02818157896399498]","[0.12105585262179375, -0.0636320635676384]",,,"[0.12187765911221504, -0.8970259092748165]","[0.24289696663618088, -0.08888335153460503]",,"[-0.21113626286387444, 0.17900240421295166]",,,"[0.19800809770822525, 0.7340529821813107]","[0.0034236423671245575, 0.41525479778647423]",,,,,
08 11 15 1 31 29.9980000,,"[-0.4255254864692688, -0.01629716157913208]",,"[0.018417570739984512, 0.25718681141734123]","[-0.3691800981760025, 0.10591248795390129]",,,"[-0.24601145833730698, -0.16317922249436378]","[-0.05358779430389404, -0.06917649880051613]",,"[0.1761881783604622, 0.3127994164824486]",,,"[0.013838987797498703, 0.3201681226491928]","[-0.18153544142842293, 0.5658992752432823]",,,,,
08 11 15 1 31 59.9980000,,"[0.014828711748123169, 0.4710760712623596]",,"[-0.09395304322242737, -0.03361542895436287]","[-0.66332883015275, -0.07762191444635391]",,,"[0.01607063040137291, 0.1846536360681057]","[-0.21087248623371124, -0.36223534867167473]",,"[-0.06623122096061707, -0.10833550989627838]",,,"[-0.28661538660526276, 0.1854901909828186]","[-0.32009856030344963, 0.34435297176241875]",,,,,
08 11 15 1 32 29.9980000,,"[-0.014903232455253601, 0.09182273223996162]",,"[-0.2228657826781273, 0.09020541980862617]","[-0.0672009252011776, 0.1232462115585804]",,,"[-0.6286507472395897, -0.39072927832603455]","[-0.27081935852766037, 0.06611059233546257]",,"[-0.14434146136045456, -0.032046426087617874]",,,"[0.14093822240829468, -0.7519314214587212]","[-0.03631335496902466, 0.19806840643286705]",,,,,
08 11 15 1 32 59.9980000,,"[-0.11334029585123062, 0.07554742321372032]",,"[0.07818707078695297, -0.2847566269338131]","[-0.17683256790041924, 0.1207585483789444]",,,"[0.06040438264608383, 0.4053950384259224]","[0.1622435636818409, 0.24741144850850105]",,"[0.006962902843952179, 0.060949329286813736]",,,"[-0.05953516066074371, 0.02564851939678192]","[0.2741158790886402, -0.047212786972522736]",,,,,
08 11 15 1 33 29.9980000,,"[0.03565875440835953, -0.006240725517272949]",,"[0.25755884498357773, -0.2586417458951473]","[-0.09924055635929108, -0.4687315374612808]",,,"[-0.38815876469016075, 0.39601051434874535]","[0.2104802057147026, -0.556188840419054]",,"[-0.2595183774828911, 0.2005314975976944]",,,"[0.3201420344412327, -0.7002945877611637]","[0.07767531275749207, -0.06548017635941505]",,,,,
08 11 15 1 33 59.9980000,,"[0.005082614719867706, 0.43711143732070923]",,"[0.16686486080288887, 0.14727099612355232]","[-0.03863769769668579, 0.11040856689214706]",,,"[-0.07249253243207932, 0.6375692822039127]","[0.27550163865089417, -0.46990063413977623]",,"[0.13046658039093018, 0.38062584400177]",,,"[0.02037057653069496, -0.651361595839262]","[-0.07087511196732521, 0.10359102115035057]",,,,,
08 11 15 1 34 29.9980000,,"[-0.021704278886318207, 0.12524525076150894]",,"[0.3942294307053089, 0.2625140883028507]","[0.29784685373306274, -0.44630447402596474]",,,"[-0.25589825585484505, 0.5250434018671513]","[0.05205788463354111, -0.039182569831609726]",,"[-0.007942743599414825, 0.0008676424622535706]",,,"[-0.16571104899048805, -0.8689559884369373]","[0.24062588810920715, 0.37644723430275917]",,,,,
08 11 15 1 34 59.9980000,,"[0.2134096771478653, 0.30354854092001915]",,"[0.18061340600252151, -0.01337595283985138]","[-0.2593054100871086, -0.21730324253439903]",,,"[0.29929231479763985, 0.20908623188734055]","[-0.1830648072063923, -0.2693905234336853]",,"[-0.015949279069900513, -0.33362702280282974]",,,"[-0.11924081668257713, -0.7857676632702351]","[-0.41106464341282845, 0.03232854604721069]",,,,,
08 11 15 1 35 29.9980000,,"[-0.06719070672988892, -0.19732776656746864]",,"[0.12035408988595009, 0.22966508194804192]","[-0.4428977444767952, 0.26498545333743095]",,,"[-0.04333293065428734, -0.16417612880468369]","[0.5563038811087608, 0.44351134821772575]",,"[0.001019168645143509, -0.08824405074119568]",,,"[-0.17354080080986023, -0.6755874119699001]","[-0.20169902592897415, 0.04400372505187988]",,,,,
08 11 15 1 35 59.9980000,,"[-0.1480064019560814, 0.22042012214660645]",,"[0.2072664126753807, 0.08855932578444481]","[-0.09239871054887772, -0.16445399075746536]",,,"[-0.20638122409582138, -0.23605626448988914]","[-0.04141070693731308, -0.1949472352862358]",,"[0.0010919421911239624, 0.15263304114341736]",,,"[-0.19165853038430214, -0.520375233143568]","[-0.3096216320991516, -0.3785202242434025]",,,,,
08 11 15 1 36 29.9980000,,"[0.057158805429935455, 0.47784413769841194]",,"[-0.25417277589440346, 0.05443699657917023]","[0.04112022742629051, -0.4367098733782768]",,,"[0.12012898921966553, -0.2973281033337116]","[0.0768858827650547, -0.22702548280358315]",,"[-0.06391604989767075, -0.10620147362351418]",,,"[-0.09697803109884262, -0.2374495044350624]","[0.058650899678468704, -0.29894573614001274]",,,,,
08 11 15 1 36 59.9980000,,"[0.06653234735131264, 0.10186689347028732]",,"[-0.05232195183634758, -0.00901760533452034]","[-0.2176152877509594, -0.2247486114501953]",,,"[-0.4362632967531681, -1.0905211754143238]","[0.3812525160610676, 0.7568752951920033]",,"[0.0335993692278862, -0.18658965453505516]",,,"[0.11305670812726021, -0.31705158576369286]","[-0.036817725747823715, -0.08871026709675789]",,,,,
08 11 15 1 37 29.9980000,,"[0.08856862410902977, 0.222763329744339]",,"[-0.21777952834963799, 0.20968561246991158]","[-0.4595963954925537, 0.22500386834144592]",,,"[-0.37124159932136536, -0.2862732671201229]","[0.14272579550743103, 0.025941722095012665]",,"[-0.15116366744041443, -0.424392007291317]",,,"[0.180988147854805, 0.18629886955022812]","[-0.18924913182854652, -0.5544420219957829]",,,,,
08 11 15 1 37 59.9980000,,"[-0.048404157161712646, 0.022571701556444168]",,"[0.09719254076480865, 0.046694185584783554]","[-0.12739257514476776, 0.08620260283350945]",,,"[0.08135713264346123, -0.2872511073946953]","[0.35343870893120766, 0.19313420727849007]",,"[0.05371706187725067, 0.15692544728517532]",,,"[0.4440990574657917, -0.21427874267101288]","[-0.048954371362924576, 0.39018892124295235]",,,,,
08 11 15 1 38 29.9980000,,"[0.06773149222135544, 0.08175145834684372]",,"[0.03101060539484024, 0.2745373249053955]","[-0.27410371601581573, 0.08433126658201218]",,,"[-0.44096582010388374, -0.6641804166138172]","[0.20718440040946007, 0.35228053852915764]",,"[-0.06355823948979378, -0.04917638376355171]",,,"[0.14600417762994766, -0.4943878650665283]","[-0.15722136944532394, 0.1505942903459072]",,,,,
08 11 15 1 38 59.9980000,,"[-0.03176359087228775, 0.04318438470363617]",,"[0.049543607980012894, 0.06430059298872948]","[0.00017758458852767944, -0.506681140512228]",,,"[-0.010214511305093765, -0.14703606069087982]","[-0.06735251843929291, -0.21076634153723717]",,"[0.15311329439282417, 0.1595427244901657]",,,"[0.3144128732383251, -0.1730080135166645]","[0.05532091483473778, -0.060973476618528366]",,,,,
