epoch,G03,G04,G06,G07,G08,G11,G13,G16,G17,G19,G20,G21,G22,G23,G25,G27,G28,G31,G32
08 11 15 0 53 0.0000000,"[0.301222234744273, 0.007654079581698169]",,"[0.11540877274546801, 0.012869846677858732]",,,,"[-0.16828495427034795, 9.688688442111015e-05]","[-0.5954201502609067, -0.003778602429520106]",,"[1.3248271957636462, 0.025287554431997705]",,"[0.2798343915519581, 0.04169378236656485]",,"[-0.6967802869621664, -0.035993586061522365]","[0.45375494932523, -0.0015824921429157257]",,,"[-2.0246190600946647, -0.05887510762659076]",
08 11 15 0 53 30.0000000,"[0.3018116341891073, 0.001178798889668542]",,"[0.11677326951667055, 0.002728993542405078]",,,,"[-0.170319584896788, -0.0040692612528800964]","[-0.6024040990960202, -0.013967897670227103]",,"[1.3420165951029048, 0.03437879867851734]",,"[0.27249518799862926, -0.014678407106657689]",,"[-0.6983062593499199, -0.003051944775506854]","[0.46179658523760736, 0.016083271824754775]",,,"[-2.0575284049064066, -0.0658186896234838]",
08 11 15 0 54 0.0000000,"[0.3046132885119732, 0.005603308645731886]",,"[0.11837997916427412, 0.0032134192952071317]",,,,"[-0.17288709618151188, -0.005135022569447756]","[-0.6076844517083373, -0.010560705224634148]",,"[1.3542082310268597, 0.024383271847909782]",,"[0.2841620188851266, 0.023333661772994674]",,"[-0.7080434209783562, -0.019474323256872594]","[0.46937800641171634, 0.015162842348217966]",,,"[-2.1013052616344794, -0.08755371345614549]",
08 11 15 0 54 30.0000000,"[0.3058243789746484, 0.0024221809253504034]",,"[0.11573172877979232, -0.005296500768963597]",,,,"[-0.18164731096476316, -0.01752042956650257]","[-0.614829880929392, -0.014290858442109311]",,"[1.3702592089830432, 0.032101955912366975]",,"[0.29002369330737565, 0.011723348844498105]",,"[-0.7163111275876872, -0.016535413218662143]","[0.4770724641275592, 0.015388915431685747]",,,"[-2.1506450572096583, -0.09867959115035774]",
08 11 15 0 55 0.0000000,"[0.3121139712675358, 0.012579184585774783]",,"[0.12583221744807815, 0.02020097733657167]",,,,"[-0.1864190036430955, -0.009543385356664658]","[-0.6225566343309765, -0.015453506803169148]",,"[1.3801013306911045, 0.019684243416122627]",,"[0.28955540504284727, -0.000936576529056765]",,"[-0.7273239705828018, -0.02202568599022925]","[0.4808591370820068, 0.007573345908895135]",,,"[-2.161189611906593, -0.021089109393869876]",
08 11 15 0 55 30.0000000,"[0.31338157909522124, 0.0025352156553708483]",,"[0.11902589360306592, -0.01361264769002446]",,,,"[-0.19787591276690364, -0.02291381824761629]","[-0.6325683081340685, -0.02002334760618396]",,"[1.3939158256052906, 0.02762898982837214]",,"[0.3048393579729236, 0.03056790586015268]",,"[-0.735704711289145, -0.016761481412686408]","[0.47785563493380323, -0.0060070042964071035]",,,"[-2.200905280562438, -0.07943133731168928]",
08 11 15 0 56 0.0000000,"[0.31987301742810814, 0.012982876665773802]",,"[0.12445965015467664, 0.010867513103221427]",,,,"[-0.20033038826659322, -0.004908950999379158]","[-0.6420228811784909, -0.018909146088844864]",,"[1.4082470544417447, 0.028662457672908204]",,"[0.3184439321762511, 0.027209148406655004]",,"[-0.7466125930077396, -0.021815763437189162]","[0.470258065557573, -0.015195138752460478]",,,"[-2.2387235757032613, -0.07563659028164693]",
08 11 15 0 56 30.0000000,"[0.3179191283252294, -0.003907778205757495]",,"[0.12109282217897999, -0.0067336559513933025]",,,,"[-0.20482756872661412, -0.0089943609200418]","[-0.6564509977724811, -0.02885623318798025]",,"[1.4236521167731553, 0.030810124662821185]",,"[0.31788683023160047, -0.0011142038893012796]",,"[-0.7646739768679254, -0.036122767720371485]","[0.4736410423065536, 0.0067659534979611635]",,,"[-2.2716248464357705, -0.0658025414650183]",
08 11 15 0 57 0.0000000,"[0.32307837094322167, 0.010318485235984554]",,"[0.12135926321843726, 0.0005328820789145539]",,,,"[-0.2140076297800988, -0.018360122106969357]","[-0.666180085936503, -0.01945817632804392]",,"[1.431782564624882, 0.01626089570345357]",,"[0.3296909186774428, 0.023608176891684707]",,"[-0.7621226154151373, 0.005102722905576229]","[0.4819571927655488, 0.016632300917990506]",,,"[-2.3189461584997844, -0.09464262412802782]",
08 11 15 0 57 30.0000000,"[0.32615453682865336, 0.006152331770863384]",,"[0.11843649890033703, -0.00584552863620047]",,,,"[-0.23034926666878164, -0.032683273777365685]","[-0.6793648157545249, -0.026369459636043757]",,"[1.4353189470675716, 0.0070727648853790015]",,"[0.34840629221207564, 0.037430747069265635]",,"[-0.7810398373403586, -0.03783444385044277]","[0.4927439651219174, 0.021573544712737203]",,,"[-2.347326028160751, -0.05675973932193301]",
08 11 15 0 58 0.0000000,"[0.33048216238330497, 0.008655251109303208]",,"[0.11687015609004447, -0.0031326856205851072]",,,,"[-0.2291866196319461, 0.0023252940736711025]","[-0.692799837268467, -0.026870043027884094]",,"[1.451628289612927, 0.03261868509071064]",,"[0.34631514377178974, -0.004182296880571812]",,"[-0.784269408963155, -0.006459143245592713]","[0.4991304445429705, 0.012772958842106164]",,,"[-2.383941307510213, -0.07323055869892414]",
08 11 15 0 58 30.0000000,"[0.3279227280490886, -0.005118868668432697]",,"[0.1151261859195074, -0.003487940341074136]",,,,"[-0.23750276886858046, -0.016632298473268747]","[-0.7061864166826126, -0.026773158828291344]",,"[1.45453490458749, 0.005813229949126253]",,"[0.3444419918987478, -0.003746303746083868]",,"[-0.8021450925152749, -0.03575136710423976]","[0.4892641000333242, -0.019732689019292593]",,,"[-2.410698316994967, -0.05351401896950847]",
08 11 15 0 59 0.0000000,"[0.33300930514451466, 0.010173154190852074]",,"[0.11172706162960822, -0.006798248579798383]",,,,"[-0.24167699040845037, -0.008348443079739809]","[-0.71746569831339, -0.02255856326155481]",,"[1.4660160358143912, 0.022962262453802396]",,"[0.3666937466905438, 0.04450350958359195]",,"[-0.8033481083111838, -0.0024060315918177366]","[0.4990577790304087, 0.019587357994168997]",,,"[-2.4421462796481137, -0.06289592530629307]",
08 11 15 0 59 30.0000000,"[0.3265986004862498, -0.012821409316529753]",,"[0.11038678590830386, -0.002680551442608703]",,,,"[-0.2457543273922056, -0.008154673967510462]","[-0.7352202736747131, -0.035509150722646154]",,"[1.4709572806787037, 0.009882489728624932]",,"[0.3670167039099397, 0.0006459144387918059]",,"[-0.8187612441251986, -0.030826271628029644]","[0.4942618640488945, -0.009591829963028431]",,,"[-2.4733762463256426, -0.06245993335505773]",
08 11 15 1 0 0.0000000,"[0.32979587636600627, 0.006394551759512979]",,"[0.11277667525973811, 0.004779778702868498]",,,,"[-0.25273827789351344, -0.01396790100261569]","[-0.743827083870201, -0.017213620390975848]",,"[1.4769804343050055, 0.012046307252603583]",,"[0.36473178173037013, -0.004569844359139097]",,"[-0.8221280738944188, -0.006733659538440406]","[0.5048467879532836, 0.021169847808778286]",,,"[-2.536344837746583, -0.1259371828418807]",
08 11 15 1 0 30.0000000,"[0.3323310943915203, 0.005070436051028082]",,"[0.11268785683841998, -0.0001776368426362751]",,,,"[-0.260602287016809, -0.01572801824659109]","[-0.7556311723164981, -0.0236081768925942]",,"[1.4823415241462499, 0.010722179682488786]",,"[0.3799188469015462, 0.030374130342352142]",,"[-0.8437500629806891, -0.043243978172540665]","[0.499986280919984, -0.00972101406659931]",,,"[-2.586572765971141, -0.10045585644911625]",
08 11 15 1 1 0.0000000,"[0.3359885868276251, 0.007314984872209607]",,"[0.11522307486302452, 0.005070436049209093]",,,,"[-0.2657857518643141, -0.010366929695010185]","[-0.7640442081792571, -0.016826071725517977]",,"[1.496357871028522, 0.028032693764544092]",,"[0.3788127170914777, -0.002212259620137047]",,"[-0.8601966601563618, -0.0328931943513453]","[0.5016333638923243, 0.0032941659446805716]",,,"[-2.638593106466942, -0.10404068099160213]",
08 11 15 1 1 30.0000000,"[0.3312814807604809, -0.009414212134288391]",,"[0.11233260686003632, -0.0057809360059764]",,,,"[-0.2749658110551536, -0.018360118381679058]","[-0.7726025762731297, -0.01711673618774512]",,"[1.4944847179704084, -0.00374630611622706]",,"[0.36348839613901873, -0.030648641904917895]",,"[-0.8684805142693222, -0.016567708225920796]","[0.4988478571176529, -0.0055710135493427515]",,,"[-2.6617975859444414, -0.046408958954998525]",
08 11 15 1 2 0.0000000,"[0.3307163071085597, -0.0011303473038424272]",,"[0.11268785920856317, 0.0007105046970536932]",,,,"[-0.2887883819639683, -0.027645141817629337]","[-0.7762519922598585, -0.007298831973457709]",,"[1.5065471721900394, 0.02412490843926207]",,"[0.3620996800955254, -0.0027774320869866642]",,"[-0.8902559073176235, -0.04355078609660268]","[0.5042250957340002, 0.010754477232694626]",,,"[-2.67249554458067, -0.021395917272457154]",
08 11 15 1 2 30.0000000,"[0.32797924541500834, -0.005474123387102736]",,"[0.10617219271262002, -0.013031332991886302]",,,,"[-0.2953282652888447, -0.013079766649752855]","[-0.7775680445593025, -0.0026321045988879632]",,"[1.51583219195345, 0.018570039526821347]",,"[0.36780794939386396, 0.011416538596677128]",,"[-0.904506396560464, -0.028500978485681117]","[0.5048710095579736, 0.001291827647946775]",,,"[-2.7521529525392907, -0.1593148159172415]",
08 11 15 1 3 0.0000000,"[0.32632408892368403, -0.003310312982648611]",,"[0.11256674921423837, 0.012789113003236707]",,,,"[-0.2927849784027785, 0.005086573772132397]","[-0.7897273841681454, -0.024318679217685713]",,"[1.524091825063806, 0.01651926622071187]",,"[0.36527273551746475, -0.005070427752798423]",,"[-0.9248769254190847, -0.04074105771724135]","[0.5119760695961304, 0.014210120076313615]",,,"[-2.792328835974331, -0.08035176687008061]",
08 11 15 1 3 30.0000000,,,"[0.11128299322990642, -0.0025675119686638936]",,,,"[-0.3047424696851522, -0.023914982564747334]","[-0.793610944880129, -0.0077671214239671835]",,"[1.5320607937137538, 0.015937937299895566]",,"[0.3313783708899791, -0.06778872925497126]",,"[-0.9383442426333204, -0.026934634428471327]","[0.5101109911920503, -0.003730156808160246]",,,"[-2.8390365299137557, -0.09341538787884929]",
08 11 15 1 4 0.0000000,"[0.32642097549705795, 0.0001937731467478443]",,"[0.11188046556799236, 0.0011949446761718718]",,,,"[-0.31209782138466835, -0.014710703399032356]","[-0.8019916879857192, -0.016761486211180454]",,"[1.5444542804179946, 0.024786973408481572]",,"[0.33847535623226577, 0.014193970684573287]",,"[-0.9511979429516941, -0.02570740063674748]","[0.5227951376582496, 0.025368292932398617]",,,"[-2.9085853751257673, -0.1390976904240233]",
08 11 15 1 4 30.0000000,"[0.32684889336815104, 0.0008558357421861729]",,"[0.11057248853194324, -0.0026159540720982477]",,,,"[-0.32225482864305377, -0.02031401451677084]","[-0.8059559871126112, -0.007928598253784003]",,"[1.5575340483992477, 0.026159535962506197]",,"[0.3154404300353235, -0.0460698523938845]",,"[-0.9775593290687539, -0.052722772234119475]","[0.5247651766403578, 0.003940077964216471]",,,"[-2.9701571764244363, -0.12314360259733803]",
08 11 15 1 5 0.0000000,"[0.3275432522796109, 0.0013887178229197161]",,"[0.11113766455582663, 0.0011303520477667917]",,,,"[-0.33300123061053455, -0.021492803934961557]","[-0.8156850752748142, -0.01945817632440594]",,"[1.5657613851944916, 0.0164546735904878]",,"[0.31290521497339796, -0.005070430123851111]",,"[-0.987611373886466, -0.020104089635424316]","[0.5290766564430669, 0.008622959605418146]",,,"[-3.0126422045714207, -0.08497005629396881]",
08 11 15 1 5 30.0000000,"[0.3298443255798702, 0.0046021466005186085]",,"[0.11249408369167213, 0.0027128382716909982]","[0.14863300463184714, 0.2972660092636943]",,,"[-0.33447068626992404, -0.0029389113187789917]","[-0.8264799216703977, -0.02158969279116718]",,"[1.5820788006349176, 0.03263483088085195]",,"[0.3030469451086901, -0.019716539729415672]",,"[-0.997639196459204, -0.020055645145475864]","[0.539274031703826, 0.02039475052151829]",,,"[-3.034482189352275, -0.043679969561708276]",
08 11 15 1 6 0.0000000,"[0.3320727286154579, 0.004456806071175379]",,"[0.10949865622205834, -0.0059908549392275745]",,,,"[-0.34012243803590536, -0.011303503531962633]","[-0.8398019072683383, -0.026643971195881022]",,"[1.5969994253591722, 0.02984124944850919]",,"[0.29127515297750506, -0.023543584262370132]",,"[-1.0084421163192019, -0.021605839719995856]","[0.5413732542074285, 0.0041984450072050095]",,,"[-3.084863521515217, -0.10076266432588454]",
08 11 15 1 6 30.0000000,"[0.33685249783502513, 0.009559538439134485]",,"[0.11112151639827061, 0.0032457203524245415]",,,,"[-0.35406611766666174, -0.027887359261512756]","[-0.844291014396731, -0.008978214256785577]",,"[1.607019174425659, 0.020039498132973677]",,"[0.29259927757721016, 0.002648249199410202]",,"[-1.0229348231805488, -0.02898541372269392]","[0.5405416389112361, -0.0016632305923849344]",,,"[-3.1569314339285484, -0.14413582482666243]",
08 11 15 1 7 0.0000000,"[0.338741796679642, 0.0037785976892337203]",,"[0.11469826567736163, 0.0071534985581820365]",,,,"[-0.36444112029857934, -0.02075000526383519]","[-0.8572335265962465, -0.025885024399030954]",,"[1.6183953438157914, 0.022752338780264836]",,"[0.2686762187304339, -0.047846117693552515]",,"[-1.028368579747621, -0.010867513134144247]","[0.541857690026518, 0.00263210223056376]",,,"[-3.2219992478685526, -0.13013562788000854]",
08 11 15 1 7 30.0000000,"[0.3404857644791264, 0.003487935598968761]",,"[0.11269593210181483, -0.004004667151093599]",,,,"[-0.3735000705346465, -0.01811790047213435]","[-0.8664055128156178, -0.01834397243874264]",,"[1.6235545852468931, 0.010318482862203382]",,"[0.28427505420859234, 0.03119767095631687]",,"[-1.0423041846370324, -0.02787120977882296]","[0.549883178435266, 0.01605097681749612]",,,"[-3.2687473113119268, -0.09349612688674824]",
08 11 15 1 8 0.0000000,"[0.3426899464648159, 0.0044083639713790035]",,"[0.10949865622205834, -0.006394551759512979]",,,,"[-0.3849408319219947, -0.02288152277469635]","[-0.8879225388955092, -0.04303405215978273]",,"[1.6358188878784858, 0.024528605263185455]",,"[0.27075929309239655, -0.02703152223239158]",,"[-1.0522270470974036, -0.019845724920742214]","[0.5443363877129741, -0.011093581444583833]",,,"[-3.3415822472688888, -0.145669871913924]",
08 11 15 1 8 30.0000000,"[0.34818022275158, 0.010980552573528257]",,"[0.11301081524288747, 0.007024318041658262]",,,,"[-0.39139997819438577, -0.012918292544782162]","[-0.8909987071510841, -0.00615233651114977]",,"[1.648737177842122, 0.025836579927272396]",,"[0.2596253419142158, -0.022267902356361446]",,"[-1.0662595398025587, -0.028064985410310328]","[0.5528463107766584, 0.01701984612736851]",,,"[-3.381322137865027, -0.07947978119227628]",
08 11 15 1 9 0.0000000,"[0.3499807102871273, 0.003600975071094581]",,"[0.11659563978628285, 0.007169649086790741]",,,,"[-0.39920746930874884, -0.015614982228726147]","[-0.9058466663536819, -0.029695918405195698]",,"[1.6522654862055788, 0.007056616726913489]",,"[0.2566299126665399, -0.0059908584953518584]",,"[-1.0677128479001112, -0.0029066161951050162]","[0.5583365840720944, 0.010980546590872109]",,,"[-3.4136178639600985, -0.06459145219014317]",
08 11 15 1 9 30.0000000,"[0.35039248000157386, 0.0008235394288931275]",,"[0.11253445527017902, -0.008122369032207644]",,,,"[-0.4198363635223359, -0.04125778842717409]","[-0.9185469621206721, -0.025400591533980332]",,"[1.6615343613684672, 0.01853775032577687]",,"[0.24755481361444254, -0.018150198104194715]",,"[-1.0849264694261365, -0.03442724305205047]","[0.5529916423838586, -0.010689883376471698]",,,"[-3.4932026066926483, -0.15916948546509957]",
08 11 15 1 10 0.0000000,"[0.3516520149350981, 0.002519069867048529]",,"[0.11000731488002202, -0.005054280780314002]","[-468045.3644163784, -936090.7288327568]",,,"[-0.42693334887735546, -0.014193970710039139]","[-0.931279550644831, -0.025465177048317855]",,"[1.6744042068603449, 0.02573969098375528]",,"[0.24753866545688652, -3.229631511203479e-05]",,"[-1.1011308507295325, -0.03240876260679215]","[0.5559144049184397, 0.0058455250691622496]",,,"[-3.568346686472978, -0.15028815956065955]",
08 11 15 1 10 30.0000000,"[0.3535170927298168, 0.003730155589437345]",,"[0.11250215895597648, 0.004989688151908922]","[-468045.36431141716, 0.0002099224366247654]",,,"[-0.4222181746736169, 0.00943034840747714]","[-0.940782568161012, -0.01900603503236198]",,"[1.6759705484855658, 0.0031326832504419144]",,"[0.24449479351551417, -0.0060877438827446895]",,"[-1.1213721967069432, -0.04048269195482135]","[0.5687115860637277, 0.0255943622905761]",,,"[-3.6295551616403827, -0.12241695033480939]",
08 11 15 1 11 0.0000000,"[0.3491894624321503, -0.008655260595332948]",,"[0.10793231341176579, -0.009139691088421387]","[-468045.3690265931, -0.009430351899936795]",,,"[-0.44203967484645545, -0.03964300034567714]","[-0.9573825716124702, -0.03320000690291636]",,"[1.6783927294090972, 0.004844361847062828]",,"[0.22751531547964987, -0.03395895607172861]",,"[-1.1321508949622512, -0.021557396510615945]","[0.560952537576668, -0.015518096974119542]",,,"[-3.6690043910357417, -0.078898458790718]",
08 11 15 1 11 30.0000000,"[0.3491329426960874, -0.00011303947212581988]",,"[0.10929681018296833, 0.002728993542405078]","[-468045.3491647216, 0.03972374298609793]",,,"[-0.45361769385635853, -0.023156038019806147]","[-0.9648105900305382, -0.0148560368361359]",,"[1.6851183124672389, 0.013451166116283275]",,"[0.22041832954482743, -0.014193971869644884]",,"[-1.1405074140056968, -0.016713038086891174]","[0.5615903785219416, 0.0012756818905472755]",,,"[-3.7287514834515605, -0.11949418483163754]",
08 11 15 1 12 0.0000000,"[0.3460406286540092, -0.006184628084156429]",,"[0.10819875445122307, -0.0021961114634905243]","[-468045.3337273646, 0.030874714022502303]",,,"[-0.4512035876978189, 0.004828212317079306]","[-0.974152127158959, -0.018683074256841792]",,"[1.6929419524421974, 0.015647279949916992]",,"[0.20540081706212732, -0.030035024965400222]",,"[-1.1551293037482537, -0.02924377948511392]","[0.5588452427182347, -0.005490271607413888]",,,"[-3.7859472144264146, -0.11439146194970817]",
08 11 15 1 12 30.0000000,"[0.35083654603022296, 0.00959183475242753]",,"[0.11201772371987317, 0.007637938537300215]","[-468045.33537444676, -0.003294164314866066]",,,"[-0.4655832597054541, -0.02875934401527047]","[-0.9864002828198863, -0.02449631132185459]",,"[1.6984806696455053, 0.011077434406615794]",,"[0.19830383171984067, -0.014193970684573287]",,"[-1.1671110183815472, -0.0239634292665869]","[0.5702214109478518, 0.022752336459234357]",,,"[-3.8884942184267857, -0.20509400800074218]",
08 11 15 1 13 0.0000000,"[0.34105901102429925, -0.01955507001184742]",,"[0.10783542446733918, -0.008364598505067988]","[-468045.3333075202, 0.004133853130042553]",,,"[-0.4804150713607669, -0.029663623310625553]","[-0.9976553422129655, -0.022510118786158273]",,"[1.7021623831333272, 0.007363426975643962]",,"[0.18916414122395508, -0.018279380991771177]",,"[-1.1682494427077472, -0.0022768486524000764]","[0.5637299708323553, -0.012982880230993032]",,,"[-3.971776821322237, -0.16656520579090284]",
08 11 15 1 13 30.0000000,"[0.3425042485823724, 0.0028904751161462627]",,"[0.10681003662921285, -0.0020507756762526697]","[-468045.32268222637, 0.021250587655231357]",,,"[-0.4867450341116637, -0.012659925501793623]","[-1.0112195478013746, -0.02712841117681819]",,"[1.7122305766715726, 0.02013638707649079]",,"[0.17207970194340305, -0.034168878561104066]",,"[-1.1908564504701644, -0.045214015524834394]","[0.5682594459503889, 0.009058950236067176]",,,"[-4.019477608563648, -0.09540157448282116]",
08 11 15 1 14 0.0000000,"[0.3386852793137223, -0.007637938537300215]",,"[0.10571198089746758, -0.0021961114634905243]","[-468045.3031352384, 0.03909397590905428]",,,"[-0.5038940648082644, -0.03429806139320135]","[-1.0194145894674875, -0.016390083332225913]",,"[1.710518902815238, -0.003423347712669056]",,"[0.1486410789261754, -0.04687724603445531]",,"[-1.192406645102892, -0.0031003892654553056]","[0.5632536084740423, -0.010011674952693284]",,,"[-4.111294357317092, -0.1836334975068894]",
08 11 15 1 14 30.0000000,"[0.33764374094789673, -0.00208307673165109]",,"[0.10619641850553307, 0.0009688752161309823]","[-468045.29473834945, 0.016793777933344245]",,,"[-0.514672763645649, -0.021557397674769163]","[-1.0309360875307902, -0.02304299612660543]",,"[1.7196666679828922, 0.018295530335308285]",,"[0.1451531409556992, -0.006975875940952392]",,"[-1.195975323265884, -0.007137356325984001]","[0.5721349332015961, 0.01776264945510775]",,,"[-4.170234057277412, -0.11787939992063912]",
08 11 15 1 15 0.0000000,"[0.33327574381382874, -0.008735994268135983]",,"[0.10836830417611054, 0.004343771341154934]","[-468045.2928086798, 0.0038593392819166183]",,,"[-0.5191618679091334, -0.008978208526968956]","[-1.0429339503079973, -0.023995725554414093]",,"[1.7207970164727158, 0.0022606969796470366]",,"[0.13081383863391238, -0.028678604643573635]",,"[-1.2132212411961518, -0.0344918358605355]","[0.5689538036822341, -0.006362259038724005]",,,"[-4.214786011331853, -0.08910390810888202]",
08 11 15 1 15 30.0000000,"[0.33282360489192797, -0.0009042778438015375]",,"[0.10808571735014993, -0.0005651736519212136]","[-468045.2808996308, 0.02381809800863266]",,,"[-0.5413005885202438, -0.04427744122222066]","[-1.0493930958837154, -0.012918291151436279]",,"[1.7225006162498175, 0.003407199554203544]",,"[0.11634535283110381, -0.028936971605617146]",,"[-1.2289734811638482, -0.03150447993539274]","[0.5648441729135811, -0.00821926153730601]",,,"[-4.314224551650113, -0.198877080636521]",
08 11 15 1 16 0.0000000,"[0.3343737971745213, 0.003100384565186687]",,"[0.11034641907190235, 0.004521403443504823]","[-468045.2625395109, 0.036720239790156484]",,,"[-0.5410906665492803, 0.0004198439419269562]","[-1.0653310355519352, -0.03187587933643954]",,"[1.727377270857687, 0.009753309215739137]",,"[0.09980186793063694, -0.03308696980093373]",,"[-1.2606555885868147, -0.06336421484593302]","[0.5634312358452007, -0.002825874136760831]",,,"[-4.4057021953231015, -0.1829552873459761]",
08 11 15 1 16 30.0000000,"[0.33292856672960625, -0.0028904608898301376]",,"[0.11293814972032123, 0.005183461296837777]","[-468045.25419913937, 0.01668074307963252]",,,"[-0.557432304834947, -0.03268327657133341]","[-1.0769009792729776, -0.023139887442084728]",,"[1.7284188092235127, 0.00208307673165109]",,"[0.07726752512780877, -0.045068685605656356]",,"[-1.2769891521311365, -0.03266712708864361]","[0.57004378415877, 0.013225096627138555]",,,"[-4.480523318476116, -0.14964224630602985]",
08 11 15 1 17 0.0000000,"[0.3323714635989745, -0.0011142062612634618]",,"[0.10907881124421692, -0.007718676952208625]","[-468045.24725555844, 0.01388716185465455]",,,"[-0.5832042945548892, -0.051543979439884424]","[-1.0974652830373088, -0.04112860752866254]",,"[1.7387615155093954, 0.020685412571765482]",,"[0.0684184955366618, -0.017698059182293946]",,"[-1.2921116258949041, -0.030244947527535256]","[0.5664751065778546, -0.007137355161830783]",,,"[-4.520440835543013, -0.07983503413379367]",
08 11 15 1 17 30.0000000,"[0.3330819682969377, 0.0014210093959263759]",,"[0.11454486173897749, 0.010932100989521132]","[-468045.23937540135, 0.01576031418517232]",,,"[-0.5795387281104922, 0.007331132888793945]","[-1.1021239422625513, -0.00931731845048489]",,"[1.7417973133724445, 0.006071595726098167]",,"[0.04214592306652776, -0.052545144940268074]",,"[-1.3036573479766957, -0.02309144416358322]","[0.5716585714835674, 0.010366929811425507]",,,"[-4.635098737051521, -0.22931580301701615]",
08 11 15 1 18 0.0000000,"[0.333865143258663, 0.0015663499234506162]",,"[0.11196927924720512, -0.0051511649835447315]","[-468045.2315113919, 0.015728018945083022]",,,"[-0.5911086723208427, -0.023139888420701027]","[-1.1104723866810673, -0.01669688883703202]",,"[1.7462621958948148, 0.008929765044740634]",,"[0.050785029575763474, 0.017278213018471433]",,"[-1.3285008345847018, -0.04968697321601212]","[0.5753564318874851, 0.00739572080783546]",,,"[-4.737742627624357, -0.20528778114567103]",
08 11 15 1 18 30.0000000,"[0.33753878148127114, 0.007347276445216266]",,"[0.11190468661789055, -0.00012918525862914976]","[-468045.20925963676, 0.04450351023115218]",,,"[-0.6016128566116095, -0.021008368581533432]","[-1.1173110068411916, -0.01367724032024853]",,"[1.7549416739839216, 0.017358956178213703]",,"[0.018416637958580395, -0.06473678323436616]",,"[-1.3393844946403988, -0.02176732011139393]","[0.5700034143519588, -0.010706035071052611]",,,"[-4.835727860455336, -0.19597046566195786]",
08 11 15 1 19 0.0000000,"[0.3408813860360169, 0.006685209109491552]",,"[0.11255060105668235, 0.0012918288775836118]","[-468045.199215666, 0.02008794154971838]",,,"[-0.6173570237588137, -0.03148833429440856]","[-1.128525698211888, -0.022429382741393056]",,"[1.7544572375609278, -0.0009688728459877894]",,"[0.012118972178996046, -0.012595331559168699]",,"[-1.3558956844499335, -0.0330223796190694]","[0.5708188826683909, 0.0016309366328641772]",,,"[-4.902257055665359, -0.13305839042004663]",
08 11 15 1 19 30.0000000,"[0.3480348917064475, 0.014307011340861209]",,"[0.11655527294897183, 0.00800934378457896]","[-468045.19757665804, 0.0032780158799141645]",,,"[-0.6356686998624355, -0.03662335220724344]","[-1.1432283275553345, -0.029405258686892925]",,"[1.7575737750248663, 0.006233074927877169]",,"[0.02168657995389367, 0.019135215549795248]",,"[-1.3710100841126405, -0.030228799325414002]","[0.5651752042467706, -0.011287356843240559]",,,"[-4.988333239250096, -0.17215236716947402]",
08 11 15 1 20 0.0000000,"[0.34572574788398924, -0.004618287644916563]",,"[0.1159981698192496, -0.0011142062594444724]","[-468045.1898337575, 0.015485801035538316]",,,"[-0.652365589980036, -0.03339378023520112]","[-1.1681767754253087, -0.04989689573994838]",,"[1.7655669670966745, 0.015986384143616306]",,"[0.005595234567863372, -0.032182690772060596]",,"[-1.3993738049757667, -0.05672744172625244]","[0.5724578892113641, 0.014565369929187]",,,"[-5.132993869853635, -0.28932126120707835]",
08 11 15 1 20 30.0000000,"[0.3510949094343232, 0.010738323100667913]",,"[0.12118970638130122, 0.010383073124103248]","[-468045.17885321093, 0.021961093181744218]",,,"[-0.6623611180111766, -0.019991056062281132]","[-1.1738366014378698, -0.011319652025122195]",,"[1.767795373689296, 0.004456813185242936]",,"[-0.02603842893086039, -0.06326732699744753]",,"[-1.4143590223393403, -0.02997043472714722]","[0.5711983572691679, -0.0025190638843923807]",,,"[-5.232634258433791, -0.19928077716031112]",
08 11 15 1 21 0.0000000,"[0.3553983163101293, 0.008606813751612208]",,"[0.12072142167289712, -0.0009365694168081973]","[-468045.1680018467, 0.021702728467062116]",,,"[-0.6690624817274511, -0.013402727432549]","[-1.1970007111140148, -0.046328219352290034]",,"[1.7731564635323593, 0.010722179686126765]",,"[-0.038827536599455925, -0.025578215337191068]",,"[-1.4283995890873484, -0.028081133496016264]","[0.5726112955599092, 0.0028258765814825892]",,,"[-5.272697106249325, -0.08012569563106808]",
08 11 15 1 21 30.0000000,"[0.35724724594729196, 0.00369785927432531]",,"[0.12047920168333803, -0.0004844399791181786]","[-468045.1625357953, 0.010932102799415588]",,,"[-0.6832968222443014, -0.028468681033700705]","[-1.2128902074964572, -0.031778992764884606]",,"[1.7805683326077997, 0.01482373815088067]",,"[-0.05553250010962074, -0.03340992702032963]",,"[-1.4418346111779101, -0.026870044181123376]","[0.5769227741402574, 0.008622957160696387]",,,"[-5.37796502511992, -0.21053583774119033]",
08 11 15 1 22 0.0000000,"[0.35739257699242444, 0.00029066209026495926]",,"[0.12114126665073854, 0.0013241299348010216]","[-468045.15540651366, 0.014258563285693526]",,,"[-0.7016004247125238, -0.03660720493644476]","[-1.2288281507226202, -0.031875886452326085]",,"[1.7842581201730354, 0.007379575130471494]",,"[-0.06319466147488129, -0.015324322730521088]",,"[-1.4600574742653407, -0.03644572617486119]","[0.5654497181531042, -0.022946111974306405]",,,"[-5.521729449143095, -0.2875288480463496]",
