epoch,G02,G03,G04,G06,G07,G08,G11,G13,G16,G17,G19,G20,G21,G23,G25,G27,G28,G31,G32
08 11 15 1 21 0.0020000,,"[0.36243878450932243, 0.007282686780854419]",,"[0.09868766437545151, -0.005603308943037177]","[0.3783363556931363, 0.05231907666347979]",,,"[-0.6814075217967002, -0.03505701032122488]","[-1.2385733854134742, -0.0475877495482564]",,"[1.778234966400305, 0.01714903013134972]",,"[-0.3693177739623934, -0.019377435208298266]","[-1.4303454067580788, -0.03371673726815061]","[0.9290834441369924, 0.0058132299502347]",,,,
08 11 15 1 21 30.0020000,,"[0.36051718875705774, -0.003843191504529386]",,"[0.09939009662413412, 0.0014048644973652102]","[0.3657490961386429, -0.025174519108986715]",,,"[-0.7021010082266343, -0.041386972859868365]","[-1.2628436237155256, -0.04854047660410288]",,"[1.7786951794007564, 0.0009204260009028075]",,"[-0.3923284789780155, -0.04602141003124416]","[-1.4717162313122572, -0.0827416491083568]","[0.9259184633863029, -0.006329961501378989]",,,,
08 11 15 1 22 0.0020000,,"[0.36008927029342885, -0.0008558369272577693]",,"[0.09683873429405754, -0.005102724660153157]","[0.37535707489951164, 0.019215957521737437]",,,"[-0.698879509592075, 0.006442997269118678]","[-1.2843202817730344, -0.042953316115017515]",,"[1.7882627895464793, 0.019135220291445876]",,"[-0.37115055666072294, 0.04235584463458508]","[-1.4755190536088776, -0.007605644593240868]","[0.9253936577565085, -0.0010496112595888007]",,,,
08 11 15 1 22 30.0020000,,"[0.3616475393218934, 0.00311653805692913]",,"[0.10031052469958812, 0.006943580811061167]","[0.37156232727465976, -0.00758949524970376]",,,"[-0.7214945916259126, -0.045230164067675105]","[-1.2951232016530412, -0.021605839760013623]",,"[1.7825302980118067, -0.01146498306934518]",,"[-0.40988927969010547, -0.07747744605876505]","[-1.4613008600958892, 0.028436387025976728]","[0.9288573734906436, 0.006927431468270129]",,,,
08 11 15 1 23 0.0020000,,"[0.3624791543097672, 0.0016632299757475266]",,"[0.09764612734270095, -0.005328794713774343]","[0.3831161231337319, 0.02310759171814425]",,,"[-0.7269041257557092, -0.010819068259593223]","[-1.3080737879317894, -0.025901172557496466]",,"[1.7948834131379954, 0.02470623025237728]",,"[-0.3965269234031439, 0.02672471257392317]","[-1.4970845235679917, -0.07156732694420498]","[0.9255874320881787, -0.006539882804929675]",,,,
08 11 15 1 23 30.0020000,,"[0.3602265272597833, -0.004505254099967715]",,"[0.10345128410335569, 0.011610313521309479]","[0.3866767266272291, 0.007121206986994366]",,,"[-0.735825820054572, -0.017843388597725607]","[-1.3163253469629126, -0.016503118062246358]",,"[1.7873908044612108, -0.014985217353569167]",,"[-0.44949998770607635, -0.10594612860586494]","[-1.5425326843514995, -0.09089632156701555]","[0.9222286764130985, -0.006717511350160521]",,,,
08 11 15 1 24 0.0020000,,"[0.3589185502246437, -0.0026159540702792583]",,"[0.10390342421059628, 0.0009042802144811901]","[0.399078285631731, 0.02480311800900381]",,,"[-0.7621226149088898, -0.05259358970863559]","[-1.3209436346078292, -0.009236575289833127]",,"[1.7959168762401987, 0.017052143557975796]",,"[-0.5633827912970446, -0.2277656071819365]","[-1.5647440699353865, -0.044422771167774044]","[0.9227777030934519, 0.0010980533607067855]",,,,
08 11 15 1 24 30.0020000,,"[0.3555517210634207, -0.00673365832244599]",,"[0.10524369681952628, 0.0026805452178599865]","[0.3919651521327978, -0.014226266997866333]",,,"[-0.7654975182597354, -0.006749806701691341]","[-1.3280406199501158, -0.014193970684573287]",,"[1.7991948917212994, 0.006556030962201476]",,"[-0.558853315829765, 0.009058950934559107]","[-1.5702020481294312, -0.010915956388089398]","[0.914049784682156, -0.017455836822591664]",,,,
08 11 15 1 25 0.0020000,,"[0.3499080429123751, -0.011287356302091212]",,"[0.0950140257077603, -0.020459342223531962]","[0.4003539669456586, 0.016777629625721602]",,,"[-0.7864090008127391, -0.04182296510600736]","[-1.3345562828908442, -0.013031325881456723]",,"[1.8066471311904024, 0.014904478938206013]",,"[-0.5503272440400906, 0.017052143579348922]","[-1.5798746171485618, -0.01934513803826121]","[0.9166011455304215, 0.005102721696530921]",,,,
08 11 15 1 25 30.0020000,,"[0.3509415060148058, 0.0020669262048613746]",,"[0.09019388861463185, -0.009640274186256903]","[0.4008222549136917, 0.0009365759360662197]",,,"[-0.8127784610414324, -0.052738920457386484]","[-1.3288318660270306, 0.011448833727627061]",,"[1.809771742733119, 0.0062492230854331865]",,"[-0.5670967996120453, -0.033539111143909395]","[-1.5889658643582152, -0.01818249441930675]","[0.9126852885035959, -0.00783171405365124]",,,,
08 11 15 1 26 0.0020000,,"[0.3403888775355881, -0.021105256958435348]",,"[0.08995167084821976, -0.0004844355328241789]","[0.40621564077446237, 0.0107867717215413]",,,"[-0.8225963617354637, -0.019635801388062646]","[-1.342533327990168, -0.027402923926274525]",,"[1.820372814795519, 0.021202144124799815]",,"[-0.5472833718522452, 0.03962685551960021]","[-1.5936083760179827, -0.009285023319534957]","[0.9197257582586644, 0.014080939510137114]",,,,
08 11 15 1 26 30.0020000,,"[0.34715483217223664, 0.01353190927329706]",,"[0.07877734942499703, -0.022348642846445443]","[0.3877263378863063, -0.03697860577631218]",,,"[-0.8320267137105475, -0.01886070395016759]","[-1.345714456305359, -0.006362256630382035]",,"[1.8287939247372833, 0.016842219883528742]",,"[-0.5580217008828185, -0.021476658061146736]","[-1.5811018551753477, 0.025013041685269854]","[0.9277835411804958, 0.016115565843662694]",,,,
08 11 15 1 27 0.0020000,,"[0.3359805108971159, -0.022348642550241493]",,"[0.07889038445180674, 0.00022607005361940935]","[0.40290532897870435, 0.030357982184796125]",,,"[-0.8441941284724521, -0.024334829523809276]","[-1.3599568714616908, -0.02848483031266369]",,"[1.82922184379413, 0.0008558381136936077]",,"[-0.6133523531607352, -0.11066130455583334]","[-1.617345734018727, -0.07248775768675841]","[0.9278239115738316, 8.074078667164031e-05]",,,,
08 11 15 1 27 30.0020000,,"[0.3361904333860366, 0.0004198449778414215]",,"[0.08006110466870275, 0.0023414404337920303]","[0.424559613211386, 0.04330856846536335]",,,"[-0.853463001800776, -0.01853774665664787]","[-1.3544665981371509, 0.01098054664907977]",,"[1.8329923697758659, 0.007541051963471546]",,"[-0.6312280376441777, -0.03575136896688491]","[-1.6604928232800376, -0.08629417852262122]","[0.9330638914222646, 0.010479959696866104]",,,,
08 11 15 1 28 0.0020000,,"[0.3277451009116703, -0.016890664948732592]",,"[0.07264923544488422, -0.01482373844763707]","[0.4328919106583271, 0.016664594893882168]",,,"[-0.8548032744467378, -0.0026805452919234085]","[-1.3763953963025415, -0.043857596330781234]",,"[1.835987799616305, 0.005990859680878202]",,,"[-1.6839152987331545, -0.04684495090623386]","[0.9366083479430785, 0.00708891304162762]",,,,
08 11 15 1 28 30.0020000,,"[0.32269081983486103, -0.01010856215361855]",,"[0.0741025430806248, 0.002906615271481172]","[0.44488169876422035, 0.02397957621178648]",,,"[-0.8814230265575702, -0.0532395042216649]","[-1.3899434531394945, -0.027096113673906075]",,"[1.8443523910075328, 0.01672918278245561]",,,"[-1.6722000239674344, 0.023430549531440192]","[0.9346786787049979, -0.003859338476161156]",,,,
08 11 15 1 29 0.0020000,,"[0.3124611485745845, -0.020459342520553037]",,"[0.06956499370270297, -0.009075098755843669]","[0.45450582508965454, 0.01924825265086838]",,,"[-0.9018500732166217, -0.04085409331810297]","[-1.3971211774914991, -0.014355448704009177]",,"[1.8454100763456154, 0.0021153706761651847]",,,"[-1.7057391350608668, -0.06707822218686488]","[0.9361723559931718, 0.0029873545763479115]",,,,
08 11 15 1 29 30.0020000,,"[0.3013110492393025, -0.022300198670563987]",,"[0.0626537083172245, -0.013822570770956943]","[0.4698059252878011, 0.030600200396293076]",,,"[-0.9312876274166797, -0.058875108400116]","[-1.4070359659071983, -0.0198295768313983]",,"[1.847525445836709, 0.004230738982187177]",,,"[-1.735976009029855, -0.06047374793797644]","[0.9400236203906616, 0.0077025287949794565]",,,,
08 11 15 1 30 0.0020000,,"[0.29443205927918825, -0.013757979920228536]",,"[0.062032015817949926, -0.0012433849985491463]","[0.48486380757094594, 0.030115764566289727]",,,"[-0.9536927872881051, -0.04481031974285088]","[-1.4069390793338243, 0.0001937731467478443]",,"[1.848841498136153, 0.0026321045988879632]",,,"[-1.7255121939338096, 0.020927630192090874]","[0.9375772207868991, -0.004892799207524945]",,,,
08 11 15 1 30 30.0020000,,"[0.2901367279641818, -0.008590662630012957]",,"[0.04934786924558221, -0.025368293144735432]","[0.4928812218777239, 0.016034828613555874]",,,"[-0.9697760588268238, -0.03216654307743738]","[-1.4213106785628042, -0.028743198457959807]",,"[1.852143735853133, 0.006604475433960033]",,,"[-1.739399356148624, -0.027774324429628905]","[0.9372623364606554, -0.000629768652487428]",,,,
08 11 15 1 31 0.0020000,,"[0.29086338170782255, 0.0014533074872815632]",,"[0.05070428986366604, 0.0027128412361676624]","[0.5006241219552976, 0.015485800155147444]",,,"[-0.9957660442670431, -0.051979970880438486]","[-1.4339706027512875, -0.025319848376966547]",,"[1.8660631926045426, 0.027838913502819196]",,,"[-1.7641055869935371, -0.04941246168982616]","[0.9369555273985384, -0.0006136181242339944]",,,,
08 11 15 1 31 30.0020000,,"[0.2855022912722234, -0.010722180871198361]",,"[0.037761777367551375, -0.025885024992229333]","[0.5124443573731696, 0.023640470835744054]",,,"[-1.0209324887143794, -0.05033288889467258]","[-1.4492222587741708, -0.030503312045766503]",,"[1.8617113436278032, -0.008703697953478695]",,,"[-1.7863896363214735, -0.044568098655872745]","[0.9353003720933586, -0.003310310610359579]",,,,
08 11 15 1 32 0.0020000,,"[0.2846545287193294, -0.001695525105787965]",,"[0.0312541888027571, -0.013015177129588551]","[0.527461870152365, 0.03003502555839077]",,,"[-1.029175972778262, -0.016486968127765067]","[-1.466330918510721, -0.03421731947310036]",,"[1.864157745602597, 0.004892803949587687]",,,"[-1.8049031620389542, -0.03702705143496132]","[0.9396199247554193, 0.008639105324121488]",,,,
08 11 15 1 32 30.0020000,,"[0.28291863322010613, -0.0034717909984465223]",,"[0.02588502428837014, -0.010738329028773919]","[0.5259278233597797, -0.0030680935851705726]",,,"[-1.041157687101986, -0.02396342864744838]","[-1.4990061209700798, -0.06535040491871769]",,"[1.858247627893661, -0.011820235417872027]",,,"[-1.8212205768854801, -0.03263482969305187]","[0.9326359735510223, -0.013967902408793975]",,,,
08 11 15 1 33 0.0020000,,"[0.28331425566602775, 0.0007912448918432347]",,"[0.011384243356553192, -0.029001561863633896]","[0.5412117756968655, 0.030567904674171587]",,,"[-1.0629734499991628, -0.043631525794353365]","[-1.516752621068008, -0.03549300019585644]",,"[1.8699225322661732, 0.023349808745024347]",,,"[-1.830118049763314, -0.017794945755667868]","[0.9357444369364813, 0.006216926770918008]",,,,
08 11 15 1 33 30.0020000,,"[0.2789058893240508, -0.008816732683953887]",,"[0.0185296725779569, 0.01429085844280742]","[0.5297144969063083, -0.02299455758111435]",,,"[-1.069505260540609, -0.013063621082892496]","[-1.5424196488984308, -0.05133405566084548]",,"[1.867597240286159, -0.004650583960028598]",,,"[-1.8376025843613206, -0.01496906919601315]","[0.9319173924041024, -0.007654089064757841]",,,,
08 11 15 1 34 0.0020000,,"[0.2779450914476911, -0.0019215957527194407]",,"[0.017003699567839092, -0.0030519460202356186]","[0.5433109976238484, 0.027193001435080077]",,,"[-1.0822136287192166, -0.025416736357215086]","[-1.5459398831844737, -0.007040468572085956]",,"[1.881653955189222, 0.028113429806126078]",,,"[-1.8453454847353896, -0.01548580074813799]","[0.9271214785842403, -0.009591827639724215]",,,,
08 11 15 1 34 30.0020000,,"[0.2777190213942049, -0.0004521401069723652]",,"[0.014807590475527377, -0.004392218184623431]","[0.5395081753267732, -0.0076056445941503625]",,,"[-1.0917893114615822, -0.019151365484731286]","[-1.5665768524704617, -0.04127393857197603]",,"[1.8675810921288303, -0.028145726120783365]",,,"[-1.8890335289693212, -0.08737608846786316]","[0.9254905455150677, -0.0032618661383452263]",,,,
08 11 15 1 35 0.0020000,,"[0.27849411842453264, 0.0015501940606554854]",,"[0.01628511990272674, 0.002955058854398729]","[0.5430445577694627, 0.0070727648853790015]",,,"[-1.0937189810701398, -0.003859339217115121]","[-1.5887236460184795, -0.04429358709603548]",,"[1.873886831394202, 0.012611478530743625]",,,"[-1.8970105728826638, -0.01595408782668528]","[0.9210821779876639, -0.008816735054807623]",,,,
08 11 15 1 35 30.0020000,,"[0.27573283449464725, -0.005522567859770788]",,"[0.020741930123965524, 0.008913620442477566]","[0.5655223832072807, 0.04495565087563591]",,,"[-1.1004284181564117, -0.013418874172543838]","[-1.613219954966553, -0.04899261789614684]",,"[1.8766319707231105, 0.005490278657816816]",,,"[-1.924510383379129, -0.05499962099293043]","[0.922487041595943, 0.0028097272165581444]",,,,
08 11 15 1 36 0.0020000,,"[0.27843760135556295, 0.005409533721831394]",,"[0.024197572372161247, 0.0069112844963914455]","[0.5603146973026014, -0.010415371809358476]",,,"[-1.1160434016064755, -0.031229966900127692]","[-1.6229490419445938, -0.019458173956081737]",,"[1.8732651403765885, -0.00673366069304393]",,,"[-1.9479893756047204, -0.04695798445118271]","[0.9170371368876076, -0.010899809416670792]",,,,
08 11 15 1 36 30.0020000,,"[0.2829509289422276, 0.009026655173329345]",,"[0.028299129651996324, 0.008203114559670155]","[0.556810611175024, -0.007008172255154932]",,,"[-1.1409272584774612, -0.04976771374197142]","[-1.6480831912522262, -0.05026829861526494]",,"[1.877568544881342, 0.008606809009506833]",,,"[-1.9570564005784945, -0.018134049947548192]","[0.9254259540711729, 0.016777634367130645]",,,,
08 11 15 1 37 0.0020000,,"[0.27858293180815963, -0.008735994268135983]",,"[0.023212552852815982, -0.010173153598360685]","[0.5591036080259073, 0.004585993701766711]",,,"[-1.1433009944109358, -0.004747471866949127]","[-1.669043116573448, -0.041919850642443635]",,"[1.8806366390590483, 0.006136188355412742]",,,"[-1.9718962868869312, -0.02967977261687338]","[0.9212921004766699, -0.008267707189006046]",,,,
08 11 15 1 37 30.0020000,,"[0.2820305008667674, 0.006895138117215538]",,"[0.018973738902892556, -0.008477627899846851]","[0.5535164475368219, -0.011174320978170726]",,,"[-1.180513744542452, -0.07442550026303252]","[-1.6717478831378685, -0.005409533128840849]",,"[1.87518673553609, -0.010899807045916532]",,,"[-1.979518078451747, -0.015243583129631588]","[0.9235205058836513, 0.004456810813962875]",,,,
08 11 15 1 38 0.0020000,,"[0.27735569437436425, -0.0093496129848063]",,"[0.020741929827603478, 0.0035363818494218435]","[0.544013430020641, -0.01900603503236198]",,,"[-1.206665208648019, -0.0523029282111338]","[-1.7063769758842682, -0.06925818549279938]",,"[1.8760748675931609, 0.001776264114141668]",,,"[-2.0060490172900245, -0.053061877676555014]","[0.9202101929024025, -0.006620625962497684]",,,,
08 11 15 1 38 30.0020000,,"[0.2762495660458626, -0.0022122566570033086]",,"[0.01998298036187851, -0.0015178989314499347]","[0.5461449476688358, 0.004263035296389717]",,,"[-1.240268911555745, -0.06720740581545215]","[-1.7167358315145975, -0.02071771126065869]",,"[1.8862480217842403, 0.020346308382158895]",,,"[-2.04083958686806, -0.069581139156071]","[0.9231571782708556, 0.00589397073690634]",,,,
08 11 15 1 39 0.0020000,,"[0.2732622111730052, -0.00597470974571479]",,"[0.011852531324766602, -0.016260898074223817]","[0.5415105106803821, -0.009268873976907344]",,,"[-1.281663958271963, -0.08279009343243615]","[-1.733804122044603, -0.03413658106001094]",,"[1.8877174768365421, 0.002938910104603565]",,,"[-2.068936869702611, -0.0561945656691023]","[0.9182159322204342, -0.00988249210084291]",,,,
08 11 15 1 39 30.0020000,,"[0.27050092635408873, -0.00552256963783293]",,"[0.0038916349760516056, -0.015921792697429993]","[0.5640125571690078, 0.045004092977251275]",,,"[-1.303382833873684, -0.04343775120344162]","[-1.7509047088897205, -0.03420117369023501]",,"[1.889299967804618, 0.0031649819361518894]",,,"[-2.09388531757304, -0.04989689574085787]","[0.9121039661012915, -0.012223932238285329]",,,,
08 11 15 1 40 0.0020000,,"[0.26029547733014624, -0.020410898047884984]",,"[4.844347178334374e-05, -0.007686383008536524]","[0.5646665462791134, 0.0013079782202112256]",,,"[-1.3285008348028668, -0.05023600185836585]","[-1.7568148254122207, -0.01182023304500035]",,"[1.8982943278481343, 0.01798872008703256]",,,"[-2.1330681077060945, -0.07836558026610874]","[0.9059920011676041, -0.01222392986737475]",,,,
08 11 15 1 40 30.0020000,,"[0.2578894457487877, -0.004812063162717095]",,"[-0.010568776155151838, -0.021234439253870363]","[0.5933047817152328, 0.05727647087223886]",,,"[-1.3259494724727574, 0.0051027246602188825]","[-1.7685462495210231, -0.023462848217604915]",,"[1.9036069744047381, 0.01062529311320759]",,,"[-2.1782740502790148, -0.09041188514584064]","[0.8961579523533061, -0.019668097628596115]",,,,
08 11 15 1 41 0.0020000,,"[0.2457301049544185, -0.0243186815887384]",,"[-0.027306036276255163, -0.03347452024220665]","[0.6028481684397775, 0.019086773449089378]",,,"[-1.382184405201258, -0.1124698654570011]","[-1.787713762571002, -0.03833502609995776]",,"[1.8985284713878627, -0.010157006033750804]",,,"[-2.1916848507430586, -0.02682160092808772]","[0.8897068796719267, -0.012902145362758688]",,,,
08 11 15 1 41 30.0020000,,"[0.24282348938641007, -0.005813231136016839]",,"[-0.026014207102062592, 0.0025836583483851427]","[0.6192301753226275, 0.03276401376569993]",,,"[-1.3962734156782517, -0.02817802095398747]","[-1.8132596804080094, -0.051091835674014874]",,"[1.9041075577983975, 0.011158172821069456]",,,"[-2.2339276597899698, -0.08448561809382227]","[0.8888106747215616, -0.001792409900730263]",,,,
08 11 15 1 42 0.0020000,,"[0.23434586148641756, -0.016955255799985025]",,"[-0.030915083351874095, -0.009801752499623007]","[0.6239776476340921, 0.009494944622929324]",,,"[-1.430910581762305, -0.06927433216810641]","[-1.8214789431240206, -0.01643852543202229]",,"[1.9073613534144442, 0.006507591232093546]",,,"[-2.212701294614817, 0.0424527303503055]","[0.8847091162562819, -0.008203116930559418]",,,,
08 11 15 1 42 30.0020000,,"[0.22931580205249702, -0.010060118867841084]",,"[-0.043348938079162735, -0.02486770945457728]","[0.6115760880365997, -0.0248031191949849]",,,"[-1.4422948252300216, -0.02276848693543343]","[-1.8273729126758553, -0.011787939103669487]",,"[1.912221859863621, 0.009721012898353365]",,,"[-2.223157034446558, -0.02091147966348217]","[0.8817298357586054, -0.005958560995352968]",,,,
08 11 15 1 43 0.0020000,,"[0.22045062534107274, -0.017730353422848566]",,"[-0.04802374427535394, -0.009349612392382411]","[0.615645350187151, 0.008138524301102734]",,,"[-1.4559074738083382, -0.027225297156633133]","[-1.8430444148616516, -0.03134300437159254]",,"[1.9169774056611004, 0.009511091594958998]",,,"[-2.239183788981336, -0.03205350906955573]","[0.8917980281124613, 0.02013638470771184]",,,,
08 11 15 1 43 30.0020000,,"[0.21252202471441706, -0.01585720125331136]",,"[-0.06308970063758323, -0.030131912724458587]","[0.6362580966451787, 0.04122549291605537]",,,"[-1.4508451186524098, 0.010124710311856688]","[-1.8617194174112228, -0.037350005099142436]",,"[1.9253500723164052, 0.016745333310609567]",,,"[-2.2875950826978624, -0.09682258743305283]","[0.8934128142097464, 0.003229572194570096]",,,,
08 11 15 1 44 0.0020000,,"[0.19437990039250508, -0.03628424864382396]",,"[-0.07189028605324932, -0.01760117083133217]","[0.6342880576066818, -0.003940078076993814]",,,"[-1.4489719664832137, 0.003746304338392292]","[-1.8881615437549044, -0.05288425268736319]",,"[1.9213373287163904, -0.008025487200029602]",,,"[-2.3133024797375583, -0.05141479407939187]","[0.8816894653652696, -0.023446697688953577]",,,,
08 11 15 1 44 30.0020000,,"[0.19688281928756624, 0.005005837790122314]",,"[-0.07763892515231863, -0.011497278198138616]","[0.6251645152678975, -0.018247084677568637]",,,"[-1.465531599985411, -0.033119267004394715]","[-1.8880888782314287, 0.00014533104695146903]",,"[1.9178090203529337, -0.007056616726913489]",,,"[-2.3668649408082274, -0.10712492214133817]","[0.8920160246801387, 0.020653118629738287]",,,,
08 11 15 1 45 0.0020000,,"[0.18057347763078724, -0.032618683313557995]",,"[-0.09025848013261406, -0.025239109960590866]","[0.6256812468191129, 0.0010334631024306873]",,,"[-1.4792734315997222, -0.02748366322862239]","[-1.9213938446009706, -0.06660993273908389]",,"[1.9181884949377945, 0.0007589491697217454]",,,"[-2.379637902097784, -0.025545922579112812]","[0.8934289635525303, 0.0028258777447831562]",,,,
08 11 15 1 45 30.0020000,,"[0.1792332051700214, -0.002680544921531691]",,"[-0.0831857164337686, 0.014145527397690927]","[0.6407472025884999, 0.030131911538774148]",,,"[-1.5003383186096926, -0.04212977401994067]","[-1.9185437481755798, 0.005700192850781605]",,"[1.9244538649952574, 0.01253074011492572]",,,"[-2.399790434962597, -0.04030506572962622]","[0.8933159288220835, -0.00022606946089354096]",,,,
08 11 15 1 46 0.0020000,,"[0.1691892341627863, -0.020087942014470173]",,"[-0.09293095156816822, -0.019490470268799243]","[0.6365891279438074, -0.008316149289385066]",,,"[-1.5243501908399821, -0.04802374446057911]","[-1.9350872330760467, -0.03308696980093373]",,"[1.9168562956665482, -0.015195138657418285]",,,"[-2.413475748174733, -0.027370626424271904]","[0.8931383014622938, -0.00035525471957953414]",,,,
08 11 15 1 46 30.0020000,,"[0.1708605380699737, 0.0033426078143747873]",,"[-0.10124710085828603, -0.016632298580235627]","[0.6290480765728717, -0.015082102741871497]",,,"[-1.5469168293650455, -0.04513327705012671]","[-1.9633056235343247, -0.05643678091655602]",,"[1.9206429698056127, 0.007573348278128833]",,,"[-2.4381900525054334, -0.049428608661401086]","[0.88875415617089, -0.00876829058280748]",,,,
08 11 15 1 47 0.0020000,,"[0.16327104237552703, -0.015178991388893335]",,"[-0.10169924126188867, -0.0009042808072052821]","[0.6391647122127324, 0.02023327127972152]",,,"[-1.5471348254881718, -0.00043599224625268107]","[-1.975868661149434, -0.025126075230218703]",,"[1.931712330132541, 0.02213872065385658]",,,"[-2.46710280068919, -0.05782549636751355]","[0.8866630077303626, -0.004182296881054981]",,,,
08 11 15 1 47 30.0020000,,"[0.161704699861275, -0.0031326850285040564]",,"[-0.10404875547798564, -0.004699028432193941]","[0.6301299829610798, -0.018069458503305214]",,,"[-1.5655030195675295, -0.03673638815871527]","[-1.985953002846145, -0.020168683393421816]",,"[1.933391706488237, 0.003358752711392299]",,,"[-2.4766542626771297, -0.019102923975879094]","[0.8881082417319774, 0.0028904680032297847]",,,,
08 11 15 1 48 0.0020000,,"[0.15614176101507837, -0.01112587769239326]",,"[-0.11259904890039163, -0.01710058684481197]","[0.6396007041630583, 0.0189414424039569]",,,"[-1.5946095425275075, -0.05821304591995613]","[-2.010134427468074, -0.048362849243858363]",,"[1.9334724472748803, 0.0001614815732864372]",,,"[-2.5084978480722384, -0.06368717079021735]","[0.8807932604148974, -0.014629962634160165]",,,,
08 11 15 1 48 30.0020000,,"[0.15657775326144474, 0.0008719844927327358]",,"[-0.117427259627644, -0.009656421454504738]","[0.6479168540454339, 0.016632299764751224]",,,"[-1.5944965076488415, 0.00022606975733197032]","[-2.024570616957135, -0.02887237897812156]",,"[1.9333271162297478, -0.00029066209026495926]",,,"[-2.5415928919514954, -0.06619008775851398]","[0.8819639792981704, 0.0023414377665460506]",,,,
08 11 15 1 49 0.0020000,,"[0.1655963346520366, 0.018037162781183724]",,"[-0.12928786484585242, -0.02372121043641684]","[0.6563460380666584, 0.016858368042449]",,,"[-1.6088681055447296, -0.02874319579177609]","[-2.0380217866295425, -0.026902339344815118]",,"[1.9334159287241164, 0.00017762498873707955]",,,"[-2.542069254294802, -0.0009527246866127825]","[0.8810596990836856, -0.0018085604289694857]",,,,
08 11 15 1 49 30.0020000,,"[0.1666540196938513, 0.0021153700836293865]",,"[-0.123539225746784, 0.01149727819813684]","[0.6581707466530133, 0.0036494171727099456]",,,"[-1.6319756977086968, -0.04621518432793437]","[-2.049938908619879, -0.02383424398067291]",,"[1.9322129147117266, -0.0024060280247795163]",,,"[-2.569238033493548, -0.0543375583974921]","[0.8840712758960336, 0.006023153624695965]",,,,
08 11 15 1 50 0.0020000,,"[0.16327104252377467, -0.006765954340153257]",,"[-0.13111257343214966, -0.015146695370731324]","[0.6509849476306044, -0.014371598044817802]",,,"[-1.6854735676318455, -0.10699573984629751]","[-2.0593288914060395, -0.01877996557232109]",,"[1.9381230312351363, 0.01182023304681934]",,,"[-2.598804771380401, -0.059133475773705875]","[0.876489853539276, -0.015162844713515256]",,,,
08 11 15 1 50 30.0020000,,"[0.16226180106468746, -0.0020184829181744135]",,"[-0.13329253466348856, -0.004359922462677801]","[0.6688444842375247, 0.0357190732138406]",,,"[-1.6766649084338496, 0.017617318395991788]","[-2.0767362873120874, -0.03481479181209579]",,"[1.9344332448545174, -0.007379572761237795]",,,"[-2.603972088077171, -0.010334633393540571]","[0.8773053200738659, 0.0016309330691797186]",,,,
08 11 15 1 51 0.0020000,,"[0.1636262954648373, 0.002728988800299703]",,"[-0.13994545486612342, -0.01330584040526972]","[0.6829254213771492, 0.028161874279248877]",,,"[-1.7071762955948202, -0.06102277432194114]","[-2.1053018560414785, -0.05713113745878218]",,"[1.9351195285014455, 0.0013725672938562639]",,,"[-2.6221142121025878, -0.03628424805083341]","[0.8675116428383518, -0.019587354471028107]",,,,
08 11 15 1 51 30.0020000,,"[0.16729993428089074, 0.007347277632106851]",,"[-0.14549224525848903, -0.011093580784731216]","[0.6899416677106274, 0.014032492666956387]",,,"[-1.7258755206759133, -0.037398450162186236]","[-2.11920516700593, -0.02780662192890304]",,"[1.9416594136771437, 0.013079770351396292]",,,"[-2.664760717970239, -0.08529301173530257]","[0.8596799287847006, -0.01566342810730248]",,,,
08 11 15 1 52 0.0020000,,"[0.16808310568649176, 0.0015663428112020483]",,"[-0.15346928976453889, -0.015954089012099715]","[0.6878020753902092, -0.00427918464083632]",,,"[-1.7200057727677631, 0.011739495816300405]","[-2.1281430084982276, -0.017875682984595187]",,"[1.944808246270668, 0.006297665187048551]",,,"[-2.7203901040597884, -0.11125877217909874]","[0.8610686442356439, 0.002777430901886646]",,,,
08 11 15 1 52 30.0020000,,"[0.1617208475740881, -0.012724516224807303]",,"[-0.14969876348646682, 0.007541052556144123]","[0.7012370974980513, 0.026870044215684175]",,,"[-1.7438803880315845, -0.047749230527642794]","[-2.1343195672470756, -0.012353117497696076]",,"[1.9514692402556193, 0.013321987969902693]",,,"[-2.768163557416301, -0.09554690671302524]","[0.8625703967879303, 0.0030035051045729233]",,,,
08 11 15 1 53 0.0020000,,"[0.15939555529757854, -0.004650584553019144]",,"[-0.16755022631106087, -0.03570292564918809]","[0.7173122947269803, 0.032150394457858056]",,,"[-1.7489911867704109, -0.010221597477652722]","[-2.1465838686926872, -0.024528602891223272]",,"[1.9541417116911362, 0.005344942871033709]",,,"[-2.804520469805084, -0.0727138247775656]","[0.8611332356795387, -0.0028743222167832982]",,,,
08 11 15 1 53 30.0020000,,"[0.15717522426530195, -0.00444066206455318]",,"[-0.16675898053066618, 0.0015824915607893786]","[0.7086247443376124, -0.01737510077873594]",,,"[-1.7902409025156203, -0.08249943149041883]","[-2.166938249969462, -0.040708762553549604]",,"[1.9569675882503361, 0.005651753118399938]",,,"[-2.8184237819555165, -0.027806624300865224]","[0.8672371277200099, 0.012207784080942474]",,,,
08 11 15 1 54 0.0020000,,"[0.15557658588113554, -0.003197276768332813]",,"[-0.16964137445522898, -0.005764787849125597]","[0.7074701718338474, -0.002309145007529878]",,,"[-1.8052584149985478, -0.03003502496585497]","[-2.1979017773846863, -0.06192705483044847]",,"[1.9563620430194533, -0.001211090461765707]",,,"[-2.8274827334430483, -0.01811790297506377]","[0.8619487022141215, -0.010576851011776967]",,,,
