epoch,G03,G04,G06,G07,G08,G11,G13,G16,G17,G19,G20,G21,G22,G23,G25,G27,G28,G31,G32
08 11 15 1 14 0.0000000,"[-0.07235056906938553, 0.27622850239276886]",,"[0.20720726996660233, 0.7263693660497665]","[-0.022685665637254715, 0.40867777541279793]",,,"[0.14370157197117805, 0.09276659041643143]","[0.13412416726350784, -0.08134336397051811]",,"[-0.1601417474448681, 0.21374737098813057]",,"[-0.25366999953985214, 0.4378987178206444]",,"[-0.37117141112685204, 0.24265357106924057]","[-0.10473468527197838, 0.39689797908067703]",,,"[-1.1948543824255466, 0.6013771072030067]",
08 11 15 1 14 30.0000000,"[-0.3297172412276268, 0.04045271500945091]",,"[0.07022956013679504, -0.0394180528819561]","[0.10466892272233963, 0.14233078807592392]",,,"[-0.08777313306927681, 0.9960578456521034]","[-0.07700073346495628, -0.1399940811097622]",,"[0.01867537572979927, 0.3171578645706177]",,"[-0.48438727110624313, -0.11818866431713104]",,"[-0.2102143056690693, -0.06879114732146263]","[-0.09018649533390999, -0.1890651062130928]",,,"[0.8330312632024288, -0.4358896352350712]",
08 11 15 1 15 0.0000000,"[0.05524221807718277, 0.09469635039567947]",,"[0.110206738114357, 0.27041226252913475]","[0.2585168480873108, -0.3940632790327072]",,,"[-0.17926428839564323, 0.2628033086657524]","[0.07453857734799385, -0.013167709112167358]",,"[0.010068681091070175, -0.1500048115849495]",,"[0.031811729073524475, 0.4233776405453682]",,"[-0.23895717412233353, 0.21469153463840485]","[0.3982545845210552, 0.10512637719511986]",,,"[0.44951846078038216, -0.22890311479568481]",
08 11 15 1 15 30.0000000,"[-0.12222395092248917, 0.25605257600545883]",,"[-0.1957097053527832, 0.22738482430577278]","[-0.19751035794615746, -0.5124124363064766]",,,"[0.5595848709344864, -0.21604394912719727]","[0.05300965905189514, -0.10523387789726257]",,"[-0.19247449561953545, 0.03012121468782425]",,"[-0.5391647070646286, 0.2447177693247795]",,"[-0.3051801025867462, -0.1857191137969494]","[-0.02563634142279625, -0.2633788734674454]",,,"[-0.488813791424036, -0.056296318769454956]",
08 11 15 1 16 0.0000000,"[0.07898952811956406, 0.054875001311302185]",,"[-0.035429082810878754, 0.2855534888803959]","[-0.33419662341475487, 0.07011343166232109]",,,"[0.23684369027614594, -0.18470267206430435]","[-0.05419726297259331, 0.19429853186011314]",,"[0.4178747497498989, 0.03638607636094093]",,"[0.8344672173261642, -0.24114883691072464]",,"[-0.2781415916979313, -0.2911258116364479]","[0.003226444125175476, -0.3210711106657982]",,,"[1.1068793311715126, 0.74846301227808]",
08 11 15 1 16 30.0000000,"[0.013854369521141052, 0.00017212331295013428]",,"[0.2523389905691147, 0.08033962920308113]","[0.11471323668956757, -0.2567004859447479]",,,"[0.307621493935585, 0.05565589666366577]","[0.08835102617740631, -0.017698027193546295]",,"[-0.19249620661139488, 0.16442425921559334]",,"[-0.30064940080046654, 0.18688271939754486]",,"[-0.6866923086345196, 0.4599074088037014]","[-0.09921324998140335, 0.1760867014527321]",,,"[0.5584549866616726, -0.43635218963027]",
08 11 15 1 17 0.0000000,"[0.14050034806132317, 0.42159926891326904]",,"[-0.011821605265140533, -0.204336978495121]","[-0.11827718839049339, 0.01703662797808647]",,,"[-0.08770222961902618, 0.26120854169130325]","[-0.2833896800875664, 0.47948331013321877]",,"[-0.3576451726257801, 0.31133805587887764]",,"[-0.343988262116909, 0.6510678306221962]",,"[-0.29347431287169456, 0.7151850648224354]","[-0.2399320974946022, 0.1759660206735134]",,,"[0.35749198868870735, -0.986995380371809]",
08 11 15 1 17 30.0000000,"[0.131450816988945, 0.28282883763313293]",,"[-0.06772828847169876, 0.21090348809957504]","[0.2665470689535141, 0.5399563312530518]",,,"[0.11771484836935997, 0.5190655142068863]","[0.03736378997564316, 0.009406793862581253]",,"[-0.5548937134444714, 0.02228201925754547]",,"[0.8655873090028763, -0.1156768649816513]",,"[0.5454948097467422, 0.4496188573539257]","[-0.1472264714539051, 0.1917077898979187]",,,"[-0.1994493305683136, -0.00297604501247406]",
08 11 15 1 18 0.0000000,"[-0.04033287614583969, 0.2613527849316597]",,"[0.22610226273536682, 0.17672232538461685]","[0.10541103780269623, 0.29090940207242966]",,,"[0.10912486165761948, -0.30106931924819946]","[0.1538357399404049, -0.03340065851807594]",,"[-0.12535083666443825, 0.7565787695348263]",,"[0.19543998688459396, 0.0025693848729133606]",,"[0.07881995663046837, 0.39918510988354683]","[-0.04923618584871292, -0.4918493442237377]",,,"[-0.25377070903778076, -0.43061747774481773]",
08 11 15 1 18 30.0000000,"[-0.04598963260650635, -0.0548609122633934]",,"[-0.06510908901691437, 0.9164856038987637]","[-0.03494945168495178, 0.5892897322773933]",,,"[0.12792249023914337, 0.49360210448503494]","[-0.25627386197447777, -0.21919657289981842]",,"[-0.10758141055703163, 0.0017576329410076141]",,"[0.23483552783727646, 0.7982501313090324]",,"[-0.08267663791775703, 0.3754132501780987]","[-0.07555932179093361, 0.1617247760295868]",,,"[-0.2216137796640396, -0.9659506157040596]",
08 11 15 1 19 0.0000000,"[0.007685873657464981, 0.22112762555480003]",,"[0.13703595846891403, -0.10011563450098038]","[0.04962100833654404, 0.40380561351776123]",,,"[0.2365369275212288, 0.3530320003628731]","[-0.007631257176399231, -0.31095926091074944]",,"[0.14727283641695976, -0.023578424006700516]",,"[0.5868458896875381, 0.1907866783440113]",,"[0.25397196784615517, 0.6015760153532028]","[0.3159911558032036, 0.3285955786705017]",,,"[-0.027546625584363937, -1.1030171252787113]",
08 11 15 1 19 30.0000000,"[-0.07575297355651855, 0.20749878138303757]",,"[0.30075325071811676, 0.16017474606633186]","[0.21757585182785988, 0.14940428361296654]",,,"[0.08565659075975418, -0.22204143553972244]","[-0.21825113892555237, 0.02964543178677559]",,"[0.26118452474474907, 0.1505574844777584]",,"[0.0886307805776596, -0.1766701266169548]",,"[0.5774859748780727, 0.07015286013484001]","[-0.3543381355702877, 0.021049365401268005]",,,"[0.33875592052936554, 0.5974734090268612]",
08 11 15 1 20 0.0000000,"[-0.021708689630031586, -0.3973640128970146]",,"[-0.1711019091308117, -0.002899251878261566]","[-0.06160987913608551, -0.15073991939425468]",,,"[-0.2640790417790413, 0.39966413751244545]","[0.16726022213697433, 0.6953566782176495]",,"[-0.28284627199172974, -0.050333451479673386]",,"[-0.3481385037302971, 0.07523966580629349]",,"[0.2796669341623783, -0.7368078790605068]","[-0.013091359287500381, 0.16415688395500183]",,,"[-0.1615310274064541, -0.03063841164112091]",
08 11 15 1 20 30.0000000,"[0.07877965271472931, 0.30023343116045]",,"[0.06607015803456306, 0.15531213581562042]","[-0.6212685778737068, -0.7250852957367897]",,,"[-0.18363237380981445, -0.2618155851960182]","[-0.05017529055476189, 0.2096979059278965]",,"[-0.005766414105892181, 0.10062174126505852]",,"[-0.08811671286821365, 0.5108352787792683]",,"[-0.339130237698555, -0.29249146580696106]","[0.017695292830467224, 0.4394487775862217]",,,"[-0.3389086425304413, -0.7751562632620335]",
08 11 15 1 21 0.0000000,"[0.09723519533872604, 0.16137941181659698]",,"[0.1380576342344284, 0.3351156562566757]","[-0.037650879472494125, -0.7112050130963326]",,,"[-0.12027779594063759, 0.5119065940380096]","[-0.09268875420093536, 0.3180852271616459]",,"[0.08602709323167801, 0.19552117586135864]",,"[0.1798732988536358, 0.27680153772234917]",,"[0.101015355437994, 0.43413878604769707]","[0.14607365801930428, -0.005617834627628326]",,,"[0.413031380623579, -0.5899535194039345]",
08 11 15 1 21 30.0000000,"[0.2579331248998642, 0.2518036253750324]",,"[0.04218941926956177, 0.04115229845046997]","[0.29738160222768784, -0.2320253886282444]",,,"[-0.029915791004896164, 0.07967713847756386]","[0.043013669550418854, 0.3685460202395916]",,"[0.009768430143594742, -0.19882598891854286]",,"[0.16752910241484642, -0.0041046179831027985]",,"[0.13421281054615974, 0.08705875650048256]","[0.10582036897540092, -0.1681775003671646]",,,"[0.3119188919663429, 1.0235831774771214]",
08 11 15 1 22 0.0000000,"[-0.0772019661962986, 0.32572562620043755]",,"[-0.1806279569864273, 0.013594988733530045]","[0.34142306447029114, 0.07481656223535538]",,,"[0.4091949090361595, 0.7395979091525078]","[-0.0030668899416923523, 0.4072047956287861]",,"[-0.19140968099236488, -0.25855470076203346]",,"[0.004824772477149963, 0.32318123802542686]",,"[0.014959629625082016, -0.10835263878107071]","[-0.00044474750757217407, 0.1590505875647068]",,,"[1.0324918441474438, 0.6616833060979843]",
08 11 15 1 22 30.0000000,"[0.24788426607847214, 0.5323034562170506]",,"[0.14640885218977928, -0.08762827143073082]","[-0.15555069595575333, -0.6001112423837185]",,,"[0.026695407927036285, 0.006034087389707565]","[-0.07570695132017136, 0.42448167875409126]",,"[-0.006399217993021011, 0.07182269915938377]",,"[0.2905678376555443, 0.16207469254732132]",,"[-0.4356599301099777, -0.030785370618104935]","[0.12554838508367538, 0.56783277541399]",,,"[-0.005884401500225067, 1.2515569254755974]",
08 11 15 1 23 0.0000000,"[0.062244564294815063, 0.36568278074264526]",,"[-0.12512296810746193, -0.4387129060924053]","[-0.168701883405447, -0.19238169491291046]",,,"[-0.18207460641860962, 0.5464594513177872]","[-0.010824210941791534, -0.08827874436974525]",,"[0.12470303848385811, 0.10266710445284843]",,"[-0.737028431147337, 0.10942421108484268]",,"[-0.07248404249548912, -0.5387039035558701]","[0.021827541291713715, -0.6080301254987717]",,,"[0.35210373625159264, 0.8640805296599865]",
08 11 15 1 23 30.0000000,"[-0.35142455995082855, 0.3517916388809681]",,"[0.17979498207569122, 0.03147876262664795]","[0.16855622828006744, 0.5851389952003956]",,,"[-0.05421225726604462, 0.27670880034565926]","[-0.02481178194284439, 0.1725662499666214]",,"[0.13431091234087944, 0.3292984366416931]",,"[-0.5764404907822609, -0.7720293030142784]",,"[-0.34246157482266426, -0.139732476323843]","[-0.1108134351670742, 0.14534475654363632]",,,"[-0.4533383250236511, 0.5928652435541153]",
08 11 15 1 24 0.0000000,"[-0.0863608680665493, -0.10993120819330215]",,"[-0.2589289955794811, 0.215069729834795]","[-0.0657283179461956, -0.0935058519244194]",,,"[-0.4751376211643219, -0.6594071537256241]","[0.059134043753147125, 0.20353398844599724]",,"[-0.12280287593603134, -0.047393232583999634]",,"[0.043086662888526917, 0.3190937936306]",,"[-0.0950496681034565, -0.27465764060616493]","[-0.37131492421031, 0.2318698950111866]",,,"[-0.7029460407793522, -0.42464669421315193]",
08 11 15 1 24 30.0000000,"[0.06366107985377312, 0.24282211065292358]",,"[-0.21896285563707352, 0.24071332439780235]","[0.019963212311267853, -0.045312561094760895]",,,"[0.23406189307570457, 0.13222626969218254]","[-0.023314770311117172, -0.22953645512461662]",,"[0.08552907779812813, 0.07462376728653908]",,"[0.01709514856338501, 0.335256140679121]",,"[-0.07581155374646187, -0.10734592005610466]","[0.05554469674825668, 0.23636603727936745]",,,"[0.8971194140613079, -1.5660847127437592]",
08 11 15 1 25 0.0000000,"[0.042245618999004364, 0.20521192252635956]",,"[0.11373862996697426, 0.4886092357337475]","[0.27478958293795586, -0.09467647969722748]",,,"[-0.016992133110761642, 0.3017120696604252]","[-0.16274873167276382, 0.3454508036375046]",,"[0.25969454273581505, 0.2823677137494087]",,"[0.4290122538805008, 0.09223895892500877]",,"[0.11190054565668106, -0.04324652999639511]","[-0.02237885817885399, 0.22601845487952232]",,,"[-1.131790991872549, -1.377373293042183]",
08 11 15 1 25 30.0000000,"[0.093266062438488, 0.005389701575040817]",,"[0.12144773453474045, -0.10751703754067421]","[0.008747551590204239, -0.3656252808868885]",,,"[-0.21308372169733047, 0.6476652510464191]","[-0.07128828018903732, -0.18210586160421371]",,"[-0.2878743149340153, -0.04135308042168617]",,"[-0.06057073175907135, 0.2671983763575554]",,"[-0.06708544865250587, 0.1984519399702549]","[-0.27710889652371407, -0.3940572813153267]",,,"[0.8415953777730465, 0.2619505040347576]",
08 11 15 1 26 0.0000000,"[0.07483328133821487, -0.22358351200819016]",,"[0.1543976441025734, -0.09589505940675735]","[-0.33907124772667885, -0.024998802691698074]",,,"[0.1260727345943451, -0.5301566869020462]","[-0.033634066581726074, 0.24744118377566338]",,"[-0.18325403332710266, -0.2565212622284889]",,"[-0.1355179138481617, -0.04861493781208992]",,"[0.29318809881806374, -0.14301186427474022]","[0.21030427888035774, 0.7719714716076851]",,,"[1.0428394824266434, 0.8321706987917423]",
08 11 15 1 26 30.0000000,"[0.001740388572216034, 0.34285422042012215]",,"[0.03622472658753395, 0.32474807649850845]","[-0.3205799199640751, -0.5434459671378136]",,,"[0.012666583061218262, 0.4841073229908943]","[-0.3100578300654888, 0.33104154095053673]",,"[-0.13941474631428719, -0.3495665341615677]",,"[0.7620086371898651, 0.769382331520319]",,"[0.20473675802350044, -0.15113838389515877]","[0.08558053150773048, 0.2919042408466339]",,,"[0.17324398458003998, 0.7766017317771912]",
08 11 15 1 27 0.0000000,"[0.029482051730155945, 0.4556463286280632]",,"[0.030306391417980194, -0.33637862280011177]","[-0.6091434694826603, 0.14379731938242912]",,,"[-0.1659574769437313, 0.06666344031691551]","[-0.26600614190101624, 0.3935147561132908]",,"[-0.19903796166181564, 0.1833370290696621]",,"[0.4733981043100357, 0.3768524080514908]",,"[-0.4143260605633259, -0.6396572478115559]","[0.23247144743800163, -0.028575919568538666]",,,"[0.26380396261811256, -0.8123622834682465]",
08 11 15 1 27 30.0000000,"[-0.04634677618741989, 0.08941788226366043]",,"[0.1454293616116047, 0.3114652596414089]","[-0.16318196430802345, 0.1346667818725109]",,,"[-0.33628764003515244, 0.10182619839906693]","[0.15176643431186676, -0.0856165699660778]",,"[0.10843992605805397, 0.3885878212749958]",,"[0.09700612723827362, -0.4036521315574646]",,"[0.09496251866221428, 0.6315726973116398]","[0.4315889813005924, 0.17392286658287048]",,,"[0.37587280571460724, -3.192040242254734]",
08 11 15 1 28 0.0000000,"[-0.03930453583598137, -0.048690199851989746]",,"[-0.019459042698144913, -0.31393059343099594]","[-0.21484889090061188, 0.29016411304473877]",,,"[0.4591480828821659, -0.33923373743891716]","[-0.1116427332162857, -0.4432610236108303]",,"[-0.05190819129347801, 0.5704839080572128]",,"[-0.09046893566846848, 0.06260167062282562]",,"[-0.2675580531358719, 0.22965316846966743]","[-0.17565492913126945, 0.13206079602241516]",,,"[-0.11455581337213516, -1.3135650642216206]",
08 11 15 1 28 30.0000000,"[0.018476631492376328, 0.2419194057583809]",,"[0.013579774647951126, -0.25849341601133347]","[-0.6702445559203625, 0.668985303491354]",,,"[0.29744573682546616, -0.25068265944719315]","[0.04936670884490013, 0.3681242801249027]",,"[0.18855991587042809, 0.0013769939541816711]",,"[0.2323940023779869, 0.7114466093480587]",,"[-0.46577365323901176, 0.7036053650081158]","[0.07427522167563438, 0.7658992633223534]",,,"[-0.8461327403783798, 0.4823708198964596]",
08 11 15 1 29 0.0000000,"[-0.030220679938793182, 0.07840891182422638]",,"[0.3046751655638218, -0.04067425802350044]","[-0.05964241176843643, 0.9970320574939251]",,,"[-0.1274678111076355, -0.3380620591342449]","[0.1704489067196846, 0.2276872955262661]",,"[-0.2503727972507477, -0.30669813975691795]",,"[0.06418172270059586, -0.5803371444344521]",,"[-0.4141290560364723, -0.469527967274189]","[-0.059599243104457855, 0.16648659482598305]",,,"[0.1612660177052021, 0.8129169903695583]",
08 11 15 1 29 30.0000000,"[0.058734431862831116, 0.31185436621308327]",,"[-0.02351599559187889, -0.027091853320598602]","[-0.0667358785867691, 0.42018309608101845]",,,"[-0.13243887946009636, 0.14949940145015717]","[0.09725771099328995, 0.29664456844329834]",,"[-0.05402961000800133, 0.0539095476269722]",,"[-0.2744164243340492, -0.18553560972213745]",,"[-0.24928053095936775, -0.127060916274786]","[0.1161322072148323, 0.10634365677833557]",,,"[0.3871537074446678, 1.4072672054171562]",
08 11 15 1 30 0.0000000,"[0.03462335839867592, 0.08900719881057739]",,"[0.07555311918258667, 0.2107454352080822]","[0.013398639857769012, -0.3182586431503296]",,,"[0.049567289650440216, 0.5318104028701782]","[0.0006960928440093994, 0.012709669768810272]",,"[0.24479225277900696, -0.264207374304533]",,"[0.03121163323521614, 0.6293360628187656]",,"[-0.1641627699136734, 0.3426518402993679]","[-0.10834377631545067, 0.1538984328508377]",,,"[-0.4510711021721363, 0.5205805785953999]",
08 11 15 1 30 30.0000000,"[-0.15865584090352058, 0.4149750843644142]",,"[0.2847978472709656, 0.20174279063940048]","[0.21451282501220703, 0.4326855316758156]",,,"[-0.15808270126581192, 0.21204880997538567]","[0.18943897634744644, 0.1307186670601368]",,"[-0.02642437443137169, 0.042307671159505844]",,"[0.39621569216251373, -0.06971121206879616]",,"[0.3683018982410431, 0.2849287912249565]","[0.3574559725821018, 0.2966559901833534]",,,"[-0.7918675504624844, -0.38577888533473015]",
08 11 15 1 31 0.0000000,"[-0.17232995480298996, 0.30760639533400536]",,"[0.04311807453632355, 0.21195075660943985]","[0.2660198211669922, 0.05550996959209442]",,,"[-0.021991781890392303, 0.5234150663018227]","[0.07794447243213654, 0.1299971379339695]",,"[0.02361210435628891, -0.1344982348382473]",,"[0.021882757544517517, -0.43742407858371735]",,"[0.40530379861593246, 0.24682071059942245]","[0.1429516300559044, -0.3310367316007614]",,,"[-0.2742242328822613, 0.12012314796447754]",
08 11 15 1 31 30.0000000,"[0.2591762915253639, 0.2826727479696274]",,"[0.16248171776533127, -0.10673317685723305]","[-0.07896203547716141, -0.1965080201625824]",,,"[0.35067328810691833, 0.7102622352540493]","[-0.07473433762788773, -0.2886451743543148]",,"[0.20903345197439194, 0.03712070733308792]",,"[0.38202373310923576, 0.02084861695766449]",,"[-0.279404666274786, -0.07121596857905388]","[0.2017936371266842, 0.1605769246816635]",,,"[0.2948528379201889, -0.2419353574514389]",
08 11 15 1 32 0.0000000,"[-0.05191418156027794, 0.2529996670782566]",,"[0.25676751881837845, 0.6667530871927738]","[-0.24810674041509628, -0.4118049629032612]",,,"[-0.7383473962545395, -0.14221670478582382]","[0.08859424293041229, 0.45547349378466606]",,"[-0.009287644177675247, 0.1020692028105259]",,"[-0.4033752754330635, 0.6452115140855312]",,"[-0.033685844391584396, -1.0164184533059597]","[-0.20581429824233055, 0.5084215588867664]",,,"[-0.1317337080836296, -0.11042051017284393]",
08 11 15 1 32 30.0000000,"[-0.0005125477910041809, 0.17097410559654236]",,"[0.08326217159628868, -0.10484643280506134]","[-0.3901088759303093, -0.06435643881559372]",,,"[-0.06607053428888321, -0.3173568695783615]","[-0.06521496176719666, -0.22592872753739357]",,"[-0.0006475187838077545, -0.1726541481912136]",,"[0.28237877413630486, 0.08392344415187836]",,"[-0.5451098345220089, 0.6687078587710857]","[0.14171293005347252, 0.15182701498270035]",,,"[1.0029644593596458, 0.28401026129722595]",
08 11 15 1 33 0.0000000,"[0.09193741530179977, 0.15534698963165283]",,"[0.10777049884200096, -0.18939107656478882]","[0.23058603703975677, -0.1946548894047737]",,,"[-0.406596589833498, 0.30294934660196304]","[0.1858275718986988, 0.3932727538049221]",,"[-0.09648704156279564, -0.28708867356181145]",,"[-0.22184470295906067, -0.17978204414248466]",,"[0.020473744720220566, 0.2358417958021164]","[-0.14736350253224373, 0.1145317479968071]",,,"[-0.706329457461834, 0.07634177803993225]",
08 11 15 1 33 30.0000000,"[-0.1116630956530571, 0.028877470642328262]",,"[-0.052101362496614456, -0.1270536072552204]","[-0.27870965749025345, -0.4429134130477905]",,,"[0.2290041372179985, -0.30353202670812607]","[0.06421458721160889, 0.5118504278361797]",,"[-0.08621660619974136, -0.1596723459661007]",,"[-0.32831186801195145, -0.49617744609713554]",,"[-0.24047569930553436, -0.10124114528298378]","[0.016338467597961426, -0.12903077900409698]",,,"[-0.45969199389219284, -0.258468933403492]",
08 11 15 1 34 0.0000000,"[0.29534242302179337, 0.28742215409874916]",,"[-0.01010046899318695, 0.16085309907794]","[-0.16628432646393776, -0.1525711975991726]",,,"[-0.030658934265375137, 0.64705391228199]","[-0.14985793828964233, -0.011936292052268982]",,"[-0.13120413199067116, -0.06956472992897034]",,"[0.1930137537419796, 0.6546483859419823]",,"[-0.7818574421107769, 0.024428579956293106]","[-0.11073194071650505, 0.002952728420495987]",,,"[-0.3455788753926754, -2.3547197803854942]",
08 11 15 1 34 30.0000000,"[0.06043945997953415, 0.17211131751537323]",,"[0.19473925977945328, -0.0615079365670681]","[-0.18180282041430473, 0.1102299690246582]",,,"[-0.2190491408109665, -0.55024204403162]","[-0.005985058844089508, -0.10928409919142723]",,"[0.06974118575453758, -0.5838401578366756]",,"[0.09870528802275658, 0.2147148959338665]",,"[-0.2075670138001442, 0.3376162685453892]","[-0.061555586755275726, -0.1849958673119545]","[-0.4465147405862808, 1.278584111481905]",,"[25100720.75393582, 25103655.936509114]",
08 11 15 1 35 0.0000000,"[0.07599420845508575, 0.12373901903629303]",,"[0.1859903261065483, -0.0793539360165596]","[-0.023556474596261978, -0.7310577593743801]",,,"[-0.2540036216378212, 0.025184128433465958]","[0.10173551365733147, 0.3489810861647129]",,"[-0.12677869945764542, -0.13953226059675217]",,"[0.368308138102293, 0.6188870780169964]",,"[0.2933107577264309, -0.19522332772612572]","[0.1490325927734375, -0.09681364521384239]","[-0.4455595314502716, -0.597839642316103]",,,
08 11 15 1 35 30.0000000,"[0.2266920991241932, 0.34145180508494377]",,"[0.0062689408659935, 0.0005577318370342255]","[-0.5962566435337067, 0.80545898899436]",,,"[0.08217617124319077, 0.6476436853408813]","[-0.128586046397686, -0.013843435794115067]",,"[-0.2572335749864578, -0.07435284182429314]",,"[-0.14301244914531708, -0.05443057417869568]",,"[0.16318940743803978, -0.2790740691125393]","[-0.0739167369902134, -0.4307626783847809]","[-0.4606291837990284, -0.5215138122439384]",,,
08 11 15 1 36 0.0000000,"[-0.17416970059275627, -0.043899379670619965]",,"[0.11064725369215012, 0.3270188011229038]","[-0.24952229857444763, 0.7524035461246967]",,,"[0.29400963336229324, 0.42247913032770157]","[-0.12415360659360886, 0.017328348010778427]",,"[-0.17551756277680397, -0.3384728580713272]",,"[0.5093453302979469, 0.1071898564696312]",,"[-0.2595205083489418, 0.04539811611175537]","[0.07001892104744911, -0.05657897889614105]","[-0.5521645732223988, -0.332529429346323]",,,
08 11 15 1 36 30.0000000,"[0.08212925866246223, 0.1485908329486847]",,"[0.05990002304315567, -0.06928057968616486]","[-0.17115981876850128, 0.35674789175391197]",,,"[0.17622199282050133, -0.008009053766727448]","[-0.20208128541707993, -0.23145433142781258]",,"[-0.12866947427392006, 0.20936571806669235]",,"[-0.9832636006176472, -0.20510634779930115]",,"[0.30440062656998634, -0.7708637416362762]","[-0.18587369844317436, -0.08760480582714081]","[-0.23760772496461868, 0.5341421961784363]",,,
08 11 15 1 37 0.0000000,"[0.11231762915849686, 0.0036799199879169464]",,"[-0.027480874210596085, 0.32026779651641846]","[0.16006947308778763, -0.7842682786285877]",,,"[0.3292233385145664, -0.017330192029476166]","[0.21483824029564857, -0.17378786951303482]",,"[-0.24869950488209724, -0.2152031846344471]",,"[0.13053686171770096, -0.11510918289422989]",,"[0.3480040393769741, -0.18908140063285828]","[0.35480519384145737, 0.3176998496055603]","[-0.7349903732538223, 0.1464766152203083]",,,
08 11 15 1 37 30.0000000,"[0.09357564896345139, 0.20126336067914963]",,"[0.16048786416649818, 0.03246679902076721]","[0.23885315284132957, -0.3968109153211117]",,,"[-0.31891578435897827, 0.03492558375000954]","[-0.08190813660621643, -0.09090812504291534]",,"[-0.17273535951972008, -0.09665864706039429]",,"[0.7164378985762596, -0.402219507843256]",,"[-0.01051541417837143, -0.2903255224227905]","[0.1864384226500988, 0.23202764987945557]","[0.5370470248162746, 0.21813976392149925]",,,
08 11 15 1 38 0.0000000,"[-0.06854897737503052, 0.1633099913597107]",,"[0.2111697643995285, 0.00033678486943244934]","[-0.22874997183680534, 0.06336359307169914]",,,"[0.008166775107383728, -0.1182328313589096]","[-0.06002546101808548, 0.29247476533055305]",,"[-0.2036120779812336, -0.26637139916419983]",,"[0.15610836446285248, 0.39445988088846207]",,"[0.2594902776181698, 0.35447121411561966]","[0.3182458057999611, 0.6722492501139641]","[0.4865078628063202, -0.20891163125634193]",,,
08 11 15 1 38 30.0000000,"[-0.09360300749540329, 0.433050774037838]",,"[-0.008877191692590714, 0.11193240061402321]","[0.240863636136055, -0.4301464930176735]",,,"[-0.2592937834560871, 0.05943162366747856]","[-0.023397020995616913, -0.118637315928936]",,"[-0.15750519931316376, 0.08485822007060051]",,"[0.7334584444761276, 0.8825737126171589]",,"[0.010698195546865463, 0.07269726693630219]","[0.3566027618944645, -0.3145225755870342]","[-0.09497049078345299, -0.6220195107161999]",,,
08 11 15 1 39 0.0000000,"[0.028274334967136383, 0.07164584845304489]",,"[-0.15035491064190865, 0.21627264469861984]","[-0.11288170889019966, -0.012640327215194702]",,,"[0.37931526079773903, 0.9215728938579559]","[-0.04362543672323227, 0.34824689477682114]",,"[0.16727682575583458, -0.12937023490667343]",,"[0.2835870012640953, 0.526142880320549]",,"[-0.40620966255664825, -1.0465854220092297]","[0.042270053178071976, 0.23013077676296234]","[-0.8132607452571392, -0.7045083232223988]",,,
08 11 15 1 39 30.0000000,"[0.18054842576384544, 0.04779278114438057]",,"[0.20418669283390045, 0.0760749839246273]","[-0.08180322498083115, 0.31211908906698227]",,,"[-0.04158264771103859, 0.2856389135122299]","[0.030671536922454834, 0.283295888453722]",,"[-0.22471405938267708, -0.6192342564463615]",,"[0.6779299154877663, 0.33561524003744125]",,"[-0.5304760709404945, 0.16595476865768433]","[0.23500118404626846, -0.23779142647981644]","[0.6315848417580128, -0.2950838878750801]",,,
08 11 15 1 40 0.0000000,"[0.06949403882026672, 0.37670668214559555]",,"[-0.010752491652965546, 0.023841794580221176]","[-0.029942914843559265, 0.15209195762872696]",,,"[-0.5680849477648735, -0.16716844961047173]","[-0.2584310583770275, -0.155369620770216]",,"[0.06347131356596947, -0.32049577683210373]",,"[0.3157949522137642, 0.3631952665746212]",,"[0.2318900004029274, -0.027692735195159912]","[-0.06272614747285843, 0.3466588370501995]","[0.7730417624115944, 0.21946117654442787]",,,
08 11 15 1 40 30.0000000,"[0.21128223091363907, 0.352958582341671]",,"[0.13665199279785156, 0.08491075783967972]","[-0.2165050208568573, -0.0012567676603794098]",,,"[0.14106623083353043, -0.26342537999153137]","[-0.41183481365442276, -0.06117580458521843]",,"[-0.029593970626592636, 0.38714494183659554]",,"[-0.901507630944252, -0.22304537147283554]",,"[-0.587626650929451, 0.5629952736198902]","[0.04786913841962814, -0.16193203628063202]","[-0.49981044232845306, -0.07518679276108742]",,,
08 11 15 1 41 0.0000000,"[-0.01898118108510971, 0.4464392326772213]",,"[-0.06871291995048523, -0.1373761110007763]","[-0.4684293419122696, -0.1375623345375061]",,,"[0.03613817319273949, -0.6899978555738926]","[0.09671157225966454, 0.23427322134375572]",,"[-0.028269879519939423, -0.022708270698785782]",,"[0.25483690202236176, -0.14245279133319855]",,"[-0.20015212520956993, -0.12478134036064148]","[0.10081156715750694, -0.07526236027479172]","[0.46157127246260643, -0.22251204028725624]",,,
08 11 15 1 41 30.0000000,"[0.12717249244451523, 0.2606452666223049]",,"[0.01530546322464943, 0.4172794483602047]","[-0.5636011362075806, 0.06635401397943497]",,,"[-0.03627721965312958, -0.40227746218442917]","[0.32069146633148193, -0.21765455231070518]",,"[-0.03482509404420853, 0.38146279379725456]",,"[-0.09342128410935402, -0.2940692938864231]",,"[0.5547462627291679, 0.030877694487571716]","[0.073793675750494, 0.24817107245326042]","[0.21486817672848701, -0.6747923567891121]",,,
