epoch,G02,G03,G04,G06,G07,G08,G11,G13,G16,G17,G19,G20,G21,G23,G25,G27,G28,G31,G32
08 11 15 1 59 59.9990000,,"[-0.38624805212020874, -0.1278517171740532]",,"[-0.025764428079128265, 0.3017721101641655]","[-0.11064187064766884, 0.18863574042916298]",,,"[-0.1706504486501217, 0.4844958856701851]","[0.22115657478570938, -0.31960247829556465]",,"[-0.06507467478513718, 0.042237620800733566]",,,"[0.10470390319824219, -0.19788585975766182]","[0.17029889300465584, -0.09121142700314522]","[0.45443542301654816, 0.4162629097700119]",,,
08 11 15 2 0 29.9990000,,"[-0.03108789771795273, 0.3311549425125122]",,"[0.05625804141163826, -0.05106743052601814]","[-0.06239743530750275, 0.04899213835597038]",,,"[0.09400081634521484, 0.003817368298768997]","[0.2596861757338047, 0.17902551218867302]",,"[0.19603820517659187, -0.017613355070352554]",,,"[-0.484760370105505, -0.41089652851223946]","[0.1014859527349472, -0.24112268909811974]","[-0.04286354407668114, 0.39538126811385155]",,,
08 11 15 2 0 59.9990000,,"[-0.06020596623420715, -0.3331920653581619]",,"[-0.027825109660625458, -0.17475346475839615]","[-0.11745892837643623, 0.41691065952181816]",,,"[0.007802888751029968, -0.16653086990118027]","[-0.5586422830820084, 0.2498731054365635]",,"[0.015131015330553055, 0.03409252688288689]",,,"[-0.13301897421479225, -0.0014175735414028168]","[0.229584489017725, -0.14728451892733574]","[0.45172926038503647, 0.6640159599483013]",,,
08 11 15 2 1 29.9990000,,"[0.02143314853310585, -0.20245684683322906]",,"[0.1708168052136898, -0.15512926504015923]","[-0.24414091929793358, -0.015456389635801315]",,,"[0.0972837582230568, -0.19321204349398613]","[-0.06178685277700424, 0.3295392729341984]",,"[0.1902281828224659, -0.020696137100458145]",,,"[-0.25403430312871933, 0.07090681046247482]","[-0.13775411993265152, 0.2065427452325821]","[0.11483268812298775, 0.40778667107224464]",,,
08 11 15 2 1 59.9990000,,"[0.12879211455583572, 0.4206991344690323]",,"[-0.032768335193395615, 0.23349971696734428]","[-0.3136352077126503, -0.6401597000658512]",,,"[0.06153697520494461, 0.09639106690883636]","[0.42186012119054794, 0.546501848846674]",,"[-0.16897067800164223, 0.10502571985125542]",,,"[-0.1311832293868065, 0.6130976155400276]","[0.0113525390625, -0.011544045060873032]","[0.4234929718077183, 1.0277161784470081]",,,
08 11 15 2 2 29.9990000,,"[-0.17788609117269516, 0.30088772997260094]",,"[-0.46606889739632607, -0.09728417918086052]","[-0.2494090460240841, -0.3202878013253212]",,,"[-0.40196291357278824, -0.5046980753540993]","[0.5450199693441391, 0.18562783300876617]",,"[0.21598681434988976, 0.09172284975647926]",,,"[0.1512019895017147, 0.2690655067563057]","[-0.1380869783461094, 0.10501864552497864]","[-0.13815313577651978, 0.27520931884646416]",,,
08 11 15 2 2 59.9990000,,"[-0.022861048579216003, 0.20566605031490326]",,"[-0.2785094194114208, 0.002231258898973465]","[-0.3339921236038208, 0.36438949033617973]",,,"[0.4585266299545765, -0.007958866655826569]","[0.3343658335506916, -0.17288387566804886]",,"[0.18292872235178947, 0.5934246741235256]",,,"[0.5396558754146099, 0.2947655916213989]","[-0.1740586832165718, -0.10471327975392342]","[0.5832646749913692, 0.18648884072899818]",,,
08 11 15 2 3 29.9990000,,"[-0.13845862075686455, 0.5402070693671703]",,"[-0.5348164811730385, -0.2255179062485695]","[0.06096091866493225, 0.3358204774558544]",,,"[-0.003374911844730377, 0.13954554870724678]","[-0.4933958947658539, -0.11533855646848679]",,"[0.243331927806139, -0.07595423981547356]",,,"[-0.024088364094495773, -0.08396487310528755]","[-0.3294077105820179, -0.35490497574210167]","[0.17416635528206825, 0.590247131884098]",,,
08 11 15 2 3 59.9990000,,"[-0.07521755993366241, -0.21121598035097122]",,"[-0.17571115493774414, -0.06947247311472893]","[-0.08061935007572174, 0.11644672974944115]",,,"[-0.6114492900669575, 0.6836849935352802]","[-0.48122309148311615, -0.4465459808707237]",,"[-0.061958376318216324, -0.3994614742696285]",,,"[0.16569233313202858, -0.30562495067715645]","[-0.1733362413942814, 0.39616522938013077]","[0.23719900846481323, 0.011000987142324448]",,,
08 11 15 2 4 29.9990000,,"[-0.24213896691799164, -0.007013697177171707]",,"[-0.08760629966855049, 0.37595558166503906]","[0.3076041266322136, -0.17011509463191032]",,,"[-0.5928418338298798, 0.1169639304280281]","[0.9260722920298576, 0.32755571231245995]",,"[-0.053113196045160294, 0.0661838985979557]",,,"[0.26055628806352615, 0.06504884362220764]","[-0.05037954822182655, 0.527077529579401]","[-0.4902869462966919, -0.20647737011313438]",,,
08 11 15 2 4 59.9990000,,"[-0.2458556890487671, 0.1579299233853817]",,"[-0.24166316911578178, 0.035245075821876526]","[0.1563575193285942, 0.13502619042992592]",,,"[0.5133447051048279, -0.062485989183187485]","[-0.03597065806388855, 0.0017138905823230743]",,"[-0.18826167657971382, 0.07814199849963188]",,,"[0.39205486699938774, 0.5053563043475151]","[0.19071511179208755, 0.47070345655083656]","[0.04525110498070717, -0.00506175309419632]",,,
08 11 15 2 5 29.9990000,,"[0.21539141610264778, -0.18316137418150902]",,"[0.0466146320104599, -0.03541715815663338]","[0.1364136077463627, 0.869339469820261]",,,"[0.13928596675395966, 0.6564470753073692]","[0.6483573243021965, -0.19743002578616142]",,"[-0.006961636245250702, -0.2205459289252758]",,,"[0.7905032820999622, -0.7458783537149429]","[-0.15702515468001366, 0.45227082073688507]","[-0.4238269105553627, 0.04958364740014076]",,,
08 11 15 2 5 59.9990000,,"[-0.46474963426589966, -0.3643553778529167]",,"[-0.024164989590644836, -0.37975210323929787]","[0.3515625149011612, 0.3820164017379284]",,,"[0.06398417055606842, 0.2471732348203659]","[-0.08473880961537361, -0.2194550596177578]",,"[0.0443381704390049, -0.20731080695986748]",,,"[21771690.94112775, 21773948.907326806]","[-0.21763360500335693, 0.03318221494555473]","[0.19864391535520554, -0.6342046409845352]",,,
08 11 15 2 6 29.9990000,,"[-0.11258885264396667, -0.4604961946606636]",,"[-0.33022331818938255, -0.42779139429330826]","[0.14894688874483109, 0.3789684884250164]",,,"[-0.19097085297107697, 0.6411821320652962]","[-0.5880065597593784, -0.1342850662767887]",,"[0.0863075964152813, -0.19871119409799576]",,,,"[-0.020094167441129684, 0.03165821731090546]","[-0.020707447081804276, 0.3790995553135872]",,,
08 11 15 2 6 59.9990000,,"[0.03937912359833717, -0.0966465175151825]",,"[-0.135700523853302, -0.11326698958873749]","[-0.16362520679831505, -0.07805712893605232]",,,"[0.048266492784023285, 0.21654987707734108]","[-0.23509814217686653, -0.3570350147783756]",,"[-0.11614831909537315, 0.23271774128079414]",,,,"[0.15598609670996666, 0.18333983048796654]","[-0.19215920194983482, 0.1853417083621025]",,,
08 11 15 2 7 29.9990000,,"[-0.40611791983246803, 0.09839626401662827]",,"[0.08646322786808014, -0.33888499438762665]","[0.03841337934136391, 0.17972395941615105]",,,"[0.2220735177397728, 0.6819842755794525]","[-0.2491421438753605, -0.30200762674212456]",,"[0.13398537784814835, 0.07701318711042404]",,,,"[-0.40213124081492424, 0.12155771628022194]","[0.3155501112341881, -0.09323759004473686]",,,
08 11 15 2 7 59.9990000,,"[-0.4743516370654106, 0.05793485790491104]",,"[0.13880164176225662, -0.2317454293370247]","[0.07096350193023682, -0.21716676279902458]",,,"[0.0549333281815052, 0.025411568582057953]","[-0.4337484985589981, -0.19174010679125786]",,"[0.003344658762216568, 0.38205561414361]",,,,"[0.09479504823684692, -0.284254964441061]","[0.5021213702857494, 0.03042025864124298]",,,
08 11 15 2 8 29.9990000,,"[-0.08123326301574707, -0.08921539410948753]",,"[0.004253752529621124, -0.1531933806836605]","[0.24356061965227127, 0.12561238929629326]",,,"[-0.7781217508018017, 0.5651101320981979]","[-0.24219555780291557, -0.3289571963250637]",,"[0.013129647821187973, 0.015737194567918777]",,,,"[-0.05076256021857262, -0.18498221784830093]","[0.42889880388975143, 1.2140010632574558]",,,
08 11 15 2 8 59.9990000,,"[-0.31396645307540894, -0.09012427181005478]",,"[0.282103531062603, -0.010554179549217224]","[-0.3492826670408249, -0.19817949458956718]",,,"[0.46816669031977654, 1.2809704840183258]","[-0.45556794479489326, 0.20036697015166283]",,"[-0.000679749995470047, -0.22959329560399055]",,,,"[-0.2389819361269474, -0.10339602082967758]","[0.34229787811636925, 1.2086890414357185]",,,
08 11 15 2 9 29.9990000,,"[0.029973171651363373, -0.3854830749332905]",,"[0.18410730734467506, -0.28703374043107033]","[-0.5101139210164547, 0.1613057479262352]",,,"[-0.2374194823205471, 0.6429273746907711]","[0.13095605000853539, 0.14723769202828407]",,"[0.15691277384757996, -0.1571086011826992]",,,,"[0.03496628627181053, -0.33226385340094566]","[-0.7135693542659283, 0.7722515240311623]",,,
08 11 15 2 9 59.9990000,,"[-0.20461351051926613, 0.30158454179763794]",,"[-0.28818485140800476, -0.48026372119784355]","[0.10243969038128853, -0.1586848981678486]",,,"[0.040000058710575104, 1.0379143916070461]","[-0.03365339711308479, -0.6313393823802471]",,"[-0.18126420304179192, -0.02497919276356697]",,,,"[-0.1295938976109028, -0.1206340380012989]","[-0.6176921464502811, 0.4699222818017006]",,,
08 11 15 2 10 29.9990000,,"[-0.25207850337028503, 0.05521344020962715]",,"[0.07879693806171417, -0.42530981078743935]","[-0.09109079092741013, -0.1308138407766819]",,"[-0.8255458809435368, 0.001514531672000885]","[-0.2995162196457386, 0.5417324528098106]","[0.41275131702423096, 0.33717478439211845]",,"[-0.19774291291832924, -0.2303164340555668]",,,,"[0.24883297458291054, 0.021410036832094193]","[-0.21755236759781837, 0.6619767248630524]",,,
08 11 15 2 10 59.9990000,,"[-0.08212346211075783, 0.09802547097206116]",,"[-0.19735999777913094, -0.1556275375187397]","[-0.1919395886361599, 0.014541000127792358]",,"[0.1303645223379135, -0.37380989268422127]","[0.7197400517761707, 0.20577438548207283]","[-0.26964787393808365, -0.17744413390755653]",,"[0.10106398165225983, -0.2695082947611809]",,,,"[0.2134695164859295, -0.12145895138382912]","[-0.10803253576159477, 0.561092808842659]",,,
08 11 15 2 11 29.9990000,,"[-0.029624905437231064, 0.024654719978570938]",,"[-0.38096923008561134, -0.1480070948600769]","[0.29443392530083656, 0.011711541563272476]",,"[0.6246849298477173, -0.09762533754110336]","[-0.30861665681004524, 0.15514882281422615]","[-0.025174155831336975, 0.11654499918222427]",,"[-0.30485572293400764, -0.07351680099964142]",,,,"[0.003116074949502945, 0.20097320154309273]","[-0.1522810012102127, 0.42940762639045715]",,,
08 11 15 2 11 59.9990000,,"[-0.1980774775147438, -0.08592280372977257]",,"[0.010953158140182495, -0.10789913684129715]","[-0.19851092249155045, -0.2525048106908798]",,"[0.14425598457455635, -0.035569529980421066]","[0.49144283309578896, -0.4503319747745991]","[-0.6083224415779114, -0.5999096073210239]",,"[0.03256459906697273, 0.24841731414198875]",,,,"[-0.07506764680147171, 0.2600470297038555]","[0.0727941058576107, 0.10930601879954338]",,,
08 11 15 2 12 29.9990000,,"[0.08663554862141609, 0.24036524072289467]",,"[0.009688351303339005, 0.07379614934325218]","[0.0858033187687397, 0.20540856197476387]",,"[-0.9737318940460682, -0.06689505279064178]","[0.6578953862190247, 0.4098462723195553]","[-0.06992345675826073, 0.49946945533156395]",,"[0.2918805852532387, 0.2086559310555458]",,,,"[-0.08073610439896584, 0.26816703751683235]","[-0.1764109618961811, -0.11730051785707474]",,,
08 11 15 2 12 59.9990000,,"[-0.023716073483228683, -0.04517697915434837]",,"[-0.22677351906895638, -0.18848524615168571]","[0.41750024631619453, 0.8599313497543335]",,"[-1.5707778967916965, -0.10405933484435081]","[0.2620652914047241, 0.4244938939809799]","[0.655072346329689, 0.7904393598437309]",,"[0.058264926075935364, -0.21757405623793602]",,,,"[-0.19175145775079727, 0.08773178234696388]","[0.32169125974178314, 0.4295612648129463]",,,
08 11 15 2 13 29.9990000,,"[-0.2162565216422081, -0.35990263149142265]",,"[-0.11296504735946655, -0.4575086794793606]","[0.1102028489112854, 0.10800885036587715]",,"[-1.2490120455622673, -0.10874691605567932]","[0.11244641244411469, 0.3161802142858505]","[-0.12451420724391937, 0.39311132207512856]",,"[-0.03057439997792244, 0.16917144134640694]",,,,"[-0.13765594363212585, -0.32172801718115807]","[0.30531883612275124, 0.07802612334489822]",,,
08 11 15 2 13 59.9990000,,"[-8.69259238243103e-05, -0.2896806672215462]",,"[0.40093155205249786, 0.05314090475440025]","[0.27740611881017685, 0.4270947761833668]",,"[-0.11394065991044044, -0.6394283547997475]","[0.49268777668476105, 0.4724492318928242]","[0.4046640880405903, 0.3932960294187069]",,"[-0.11160262301564217, -0.34431473165750504]",,,,"[-0.06102173402905464, 0.12894202396273613]","[0.05914474278688431, 0.42332932725548744]",,,
08 11 15 2 14 29.9990000,,"[0.2114037647843361, -0.7755086906254292]",,"[0.026006512343883514, -0.05992966517806053]","[0.36292577534914017, 0.17308728769421577]",,"[-0.08931240439414978, -1.3073110915720463]","[0.28109467029571533, -0.010603688657283783]","[-0.18773464113473892, 0.83036794885993]",,"[0.043502327054739, -0.03344448655843735]",,,,"[0.21590768545866013, 0.15724221989512444]","[-0.42822232097387314, -0.040808431804180145]",,,
08 11 15 2 14 59.9990000,,"[0.05621688812971115, -0.3328002318739891]",,"[0.30928414314985275, 0.17994266748428345]","[-0.08568833023309708, -0.033158909529447556]",,"[-0.5798831321299076, -0.7279682420194149]","[0.22759953141212463, 0.10386982932686806]","[0.022461414337158203, 0.0006446130573749542]",,"[-0.1534455381333828, -0.05574977770447731]",,,,"[-0.2362292744219303, 0.23005009815096855]","[0.08758808299899101, 0.3951973505318165]",,,
08 11 15 2 15 29.9990000,,"[0.009220309555530548, 0.12523461133241653]",,"[0.08784215524792671, 0.5985717810690403]","[-0.21515163779258728, 0.4426124729216099]",,"[0.12827859818935394, 0.35299472883343697]","[0.032862089574337006, -0.21698585525155067]","[0.48455819487571716, -0.12224776670336723]",,"[0.36809271201491356, 0.09864228218793869]",,,,"[0.09034537523984909, -0.13999274745583534]","[0.17629242315888405, 1.0926892012357712]",,,
08 11 15 2 15 59.9990000,,"[-0.1813456416130066, -0.36154730245471]",,"[0.32245077192783356, 0.07510523498058319]","[0.21418511867523193, 0.6075381822884083]",,"[-0.5013804845511913, 0.08304528146982193]","[0.2733006216585636, -0.8133166842162609]","[0.03400186076760292, -0.2655671276152134]",,"[-0.10747970268130302, -0.13488794490695]",,,,"[0.17887621000409126, 0.07988887652754784]","[0.05538517236709595, 0.5226154029369354]",,,
08 11 15 2 16 29.9990000,,"[0.17486777529120445, 0.06991003081202507]",,"[0.3254673108458519, 0.0110907182097435]","[-0.029769398272037506, 0.10366834327578545]",,"[0.307198166847229, -0.70760078728199]","[0.10036815702915192, -1.2245491296052933]","[0.3198342099785805, -0.5612875856459141]",,"[0.2187386490404606, 0.07713789120316505]",,,,"[0.09297050908207893, -0.024221058934926987]","[-0.3543049097061157, 0.09786824136972427]",,,
08 11 15 2 16 59.9990000,,"[0.11329016089439392, -0.35899993777275085]",,"[0.15914853662252426, 0.006333015859127045]","[-0.016725465655326843, -0.47562265023589134]",,"[-0.11668510362505913, 0.173318799585104]","[0.45493868365883827, -0.2648542486131191]","[0.06473183631896973, -0.23471596837043762]",,"[0.10327601060271263, 0.06920365244150162]",,,,"[-0.21356118097901344, 0.031241867691278458]","[0.04482614994049072, 0.03958883881568909]",,,
08 11 15 2 17 29.9990000,,"[0.12142971903085709, -0.20571478083729744]",,"[-0.011792205274105072, 0.1414642594754696]","[-0.4727544076740742, -0.36506419256329536]",,"[0.6407273039221764, -0.2662203907966614]","[-0.04985819011926651, -0.022881921380758286]","[0.09599092602729797, 0.11299863830208778]",,"[0.10865842550992966, 0.060263823717832565]",,,,"[-0.24322249367833138, -0.09726530686020851]","[-0.009214527904987335, 0.1453997679054737]",,,
08 11 15 2 17 59.9990000,,"[0.09721290320158005, 0.22651971876621246]",,"[0.039741139858961105, 0.2277350351214409]","[-0.04128827899694443, -0.11223650723695755]",,"[0.025086842477321625, -0.5654746517539024]","[0.07889679074287415, -0.7320792973041534]","[0.08270570263266563, -0.3641149550676346]",,"[0.07237961888313293, 0.06801039353013039]",,,,"[0.03357086703181267, -0.2117193229496479]","[0.07915529981255531, 0.33380160480737686]",,,
08 11 15 2 18 29.9990000,,"[0.35073692351579666, 0.35677674040198326]",,"[0.18429576233029366, -0.057779461145401]","[-0.12438945472240448, 0.6760682798922062]",,"[0.32739153504371643, -0.04548563063144684]","[-0.23983745276927948, -0.4949457235634327]","[0.024529263377189636, 0.20367629453539848]",,"[-0.09245528653264046, -0.1012241281569004]",,,,"[-0.013920813798904419, -0.20358870550990105]","[-0.06583798304200172, -0.11952122673392296]",,,
08 11 15 2 18 59.9990000,,"[0.08607424795627594, -0.25721482560038567]",,"[0.4252023212611675, -0.0030539780855178833]","[-0.0799105167388916, 0.5794615857303143]",,"[-0.49782614037394524, -0.15482809022068977]","[0.21090863272547722, -0.1046934425830841]","[0.3598140478134155, 0.03190597519278526]",,"[0.2468688152730465, -0.07263899967074394]",,,,"[-0.08096021041274071, -0.21760178729891777]","[0.21361759305000305, -0.1826377846300602]",,,
08 11 15 2 19 29.9990000,,"[-0.1464897245168686, -0.1942916326224804]",,"[0.02076844498515129, -0.06765977665781975]","[0.41256457567214966, 0.14850947260856628]",,"[0.03508598357439041, -0.5696870163083076]","[-0.3913249596953392, -0.6286148987710476]","[-0.2933967411518097, -0.15010972693562508]",,"[0.09253789111971855, 0.03551628068089485]",,,,"[0.35263630375266075, -0.31956280395388603]","[-0.09550761803984642, 0.20332197844982147]",,,
08 11 15 2 19 59.9990000,,"[-0.25341929867863655, -0.2536601349711418]",,"[0.06279702857136726, 0.2523685060441494]","[-0.52627944201231, -0.2843865416944027]",,"[-0.2893225662410259, -0.02470841258764267]","[0.5010959059000015, -0.7364777848124504]","[0.14920302480459213, -0.16938715800642967]",,"[0.21407315135002136, 0.20109152048826218]",,,,"[0.2488231249153614, -0.057469215244054794]","[0.3006899394094944, 0.10700544342398643]",,,
08 11 15 2 20 29.9990000,,"[-0.022238656878471375, -0.18874303251504898]",,"[-0.3259839192032814, 0.4804740473628044]","[-0.09386158734560013, 0.3083326034247875]",,"[0.3727254383265972, 0.2834958918392658]","[0.010784279555082321, -0.6699510961771011]","[-0.07026935741305351, -0.5065353848040104]",,"[-0.18333449214696884, 0.07531089335680008]",,,,"[-0.09057627245783806, -0.24217307195067406]","[0.2778002396225929, 0.2014331966638565]",,,
08 11 15 2 20 59.9990000,,"[-0.20822938531637192, 0.15983807668089867]",,"[-0.011241912841796875, 0.4535357840359211]","[0.13019025698304176, 0.18202510848641396]",,"[0.6695609502494335, 0.13015276938676834]","[-0.12365463003516197, -0.44698331505060196]","[-0.08189261704683304, -0.14794423431158066]",,"[0.12788405641913414, -0.19401827827095985]",,,,"[-0.02760864421725273, 0.20161185786128044]","[-0.07090210169553757, 0.24513556063175201]",,,
08 11 15 2 21 29.9990000,,"[0.014735016971826553, -0.0037845559418201447]",,"[-0.05453517660498619, 0.15714361146092415]","[0.09707700833678246, 0.5216942764818668]",,"[0.31981757655739784, 0.07767131552100182]","[0.182089451700449, 0.24850298091769218]","[-0.0490829236805439, 0.8806596733629704]",,"[-0.015519265085458755, -0.16332454606890678]",,,,"[-0.17133266106247902, -0.020631633698940277]","[0.04823881387710571, 0.6262983158230782]",,,
08 11 15 2 21 59.9990000,,"[-0.034107595682144165, -0.34145206958055496]",,"[-0.16375773027539253, -0.5727259442210197]","[0.19666481763124466, -0.08744103088974953]",,"[-0.4191756807267666, 0.07220380380749702]","[0.5309006161987782, 0.35156823322176933]","[0.26012370735406876, 0.5334140919148922]",,"[0.1627975031733513, -0.16401728987693787]",,,,"[-0.1742979846894741, -0.1500907689332962]","[0.38014818727970123, 0.2937341630458832]",,,
08 11 15 2 22 29.9990000,,"[0.11555342003703117, -0.4622245952486992]",,"[-0.09198642522096634, -0.8428575769066811]","[-0.2432178631424904, -0.22877216711640358]",,"[0.5640461146831512, 0.678263783454895]","[0.3113510049879551, -0.2567393109202385]","[0.3217184655368328, 0.06731080636382103]",,"[0.3226214647293091, -0.3362751342356205]",,,,"[0.01317378506064415, 0.07553419843316078]","[-0.42352819442749023, -0.3382432237267494]",,,
08 11 15 2 22 59.9990000,,"[0.010302726179361343, -0.40500081330537796]",,"[-0.17888706177473068, -0.4939909912645817]","[-0.29092228412628174, 0.3388735465705395]",,"[0.6095818541944027, -0.2874843664467335]","[0.5784092135727406, 0.005441397428512573]","[0.24298717454075813, 0.5991657339036465]",,"[0.12945063412189484, -0.1481878086924553]",,,,"[0.032899077981710434, -0.0851106271147728]","[-0.24605320394039154, 0.3409602753818035]",,,
08 11 15 2 23 29.9990000,,"[0.08206118643283844, -0.2437627911567688]",,"[-0.353751327842474, 0.26158566027879715]","[0.25127192586660385, 0.12008995935320854]",,"[0.36851766705513, 0.11175938695669174]","[0.011237576603889465, -0.30197372287511826]","[0.4972281791269779, -0.2618478797376156]",,"[-0.10529201105237007, -0.07249720767140388]",,,,"[-0.16309517994523048, 0.1393093429505825]","[-0.06264718621969223, -0.20229752361774445]",,,
08 11 15 2 23 59.9990000,,"[-0.348375603556633, 0.14789748564362526]",,"[0.3057161830365658, 0.07034627348184586]","[-0.2958381697535515, -0.3325827680528164]",,"[1.089795559644699, 0.07316252216696739]","[0.16186468675732613, -0.8416059538722038]","[0.4477284178137779, -0.5511230491101742]",,"[0.0718766637146473, 0.3973923623561859]",,,,"[-0.034650228917598724, 0.1979033425450325]","[0.05540449544787407, -0.7013926915824413]",,,
08 11 15 2 24 29.9990000,,"[0.2544389180839062, 0.1433688849210739]",,"[-0.1926150843501091, -0.44189678132534027]","[-0.11280732601881027, -0.0702449344098568]","[-0.2996131330728531, 0.47801151871681213]","[0.4931469038128853, -0.3686020001769066]","[-0.07825363054871559, -0.18516313284635544]","[0.15203876793384552, 0.0030281245708465576]",,"[-0.004017826169729233, 0.4106891341507435]",,,,"[-0.2613987773656845, 0.30465464666485786]","[-0.3136597275733948, -0.04766528308391571]",,,
08 11 15 2 24 59.9990000,,"[0.004625186324119568, 0.12285489588975906]",,"[0.05852409452199936, -0.2655596397817135]","[-0.2142636626958847, -0.045537304133176804]","[0.1478584222495556, 0.6547624692320824]","[0.2513764798641205, -0.18397663533687592]","[-0.2818685322999954, -0.4767978861927986]","[0.31350310891866684, 0.01257278397679329]",,"[0.11804014816880226, -0.1265932060778141]",,,,"[-0.11565438285470009, -0.18157336115837097]","[-0.409901425242424, 0.05688178166747093]",,,
08 11 15 2 25 29.9990000,,"[0.17293476685881615, -0.05881044268608093]",,"[0.3071401081979275, 0.14797361195087433]","[0.007552329450845718, 0.07147819921374321]","[0.5679788365960121, 1.0272488668560982]","[-0.21582910791039467, -0.3283846080303192]","[0.21783970668911934, 0.33346927911043167]","[-0.1688336692750454, 0.28555920347571373]",,"[-0.0071052610874176025, 0.12687446177005768]",,,,"[-0.03759639710187912, 0.4529346935451031]","[-0.1723768673837185, -0.5570100918412209]",,,
08 11 15 2 25 59.9990000,,"[-0.179468784481287, -0.4240696541965008]",,"[0.4482567422091961, 0.06281881406903267]","[0.009644456207752228, 0.016350526362657547]","[-0.6261457614600658, 0.37243375927209854]","[-0.45641396194696426, -0.5951020792126656]","[-0.3889613598585129, 0.5414798334240913]","[0.12777302414178848, 0.31202198937535286]",,"[-0.043343089520931244, -0.2704131677746773]",,,,"[0.3143353909254074, 0.2752711810171604]","[-0.08378517255187035, 0.09652894735336304]",,,
08 11 15 2 26 29.9990000,,"[-0.006139729171991348, -0.15864066407084465]",,"[0.034785933792591095, 0.21178065985441208]","[0.45343654230237007, -0.092104472219944]","[0.2835850305855274, 0.602836262434721]","[-0.3170187659561634, 0.1748119294643402]","[-0.1834421455860138, 0.497457142919302]","[-0.505829069763422, -0.3280913196504116]",,"[0.03500279039144516, 0.13759461045265198]",,,,"[-0.1920965053141117, -0.05383434519171715]","[0.5840233974158764, -0.35007479041814804]",,,
08 11 15 2 26 59.9990000,,"[-0.42320535331964493, -0.19381854683160782]",,"[0.03499509394168854, 0.20142247527837753]","[0.12858304381370544, -0.23235883936285973]","[0.5539776869118214, 0.15611061081290245]","[0.5135804899036884, 0.7125906422734261]","[-0.06383683532476425, 0.5413362346589565]","[-0.534685991704464, -0.22901101037859917]",,"[-0.24882367625832558, -0.2662201225757599]",,,,"[0.29602310433983803, -0.16769473627209663]","[-0.09315323084592819, -0.49087149277329445]",,,
08 11 15 2 27 29.9990000,,"[-0.13209394365549088, -0.056947510689496994]",,"[0.3440816178917885, -0.15065142884850502]","[0.08694154396653175, -0.18184935674071312]","[-0.03395993635058403, 0.7076454870402813]","[0.4527723826467991, 0.7026264667510986]","[0.26255128532648087, 0.5692487545311451]","[-0.4317069463431835, -0.5192726403474808]",,"[0.2416471168398857, 0.02775273099541664]",,,,"[-0.21349996700882912, 0.01565089449286461]","[-0.12465386092662811, -0.10573272779583931]",,,
08 11 15 2 27 59.9990000,,"[-0.07494518160820007, 0.23583939671516418]",,"[0.0015607550740242004, -0.4832315891981125]","[-0.16943059116601944, -0.02898016944527626]","[0.3369019627571106, -0.30635181069374084]","[0.11213049292564392, 1.3768310211598873]","[0.4143647700548172, 0.3091631382703781]","[-0.45188841223716736, 0.006522800773382187]",,"[-0.019353922456502914, 0.3892429955303669]",,,,"[-0.26795633509755135, -0.16300557181239128]","[-0.21174446865916252, -0.11420170590281487]",,,
08 11 15 2 28 29.9990000,,"[-0.1525988169014454, -0.09573111683130264]",,"[-0.0658775120973587, -0.160037100315094]","[0.23370999097824097, -0.2574409209191799]","[0.08606728166341782, -0.43920714035630226]","[0.16397221013903618, 0.8467992395162582]","[0.1752856969833374, 0.2651713863015175]","[-0.14993519708514214, 0.204085323959589]",,"[0.11901770904660225, 0.22436311468482018]",,,,"[0.1988368071615696, -0.5755235441029072]","[-0.03966280445456505, 0.290912926197052]",,,
08 11 15 2 28 59.9990000,,"[-0.2086297646164894, -0.14447183161973953]",,"[-0.11472246050834656, 0.07798983156681061]","[-0.08427121490240097, -0.3649698533117771]","[0.47068146616220474, 0.02387356013059616]","[-0.07634077966213226, 0.8451706394553185]","[0.017679162323474884, -0.08711152151226997]","[-0.13260555267333984, 0.12403355538845062]",,"[0.3845311664044857, 0.1769060716032982]",,,,"[-0.23142824694514275, -0.14182282984256744]","[0.26528697460889816, 0.23879418522119522]",,,
08 11 15 2 29 29.9990000,,"[-0.44491126760840416, -0.029869064688682556]",,"[-0.24695710837841034, 0.08250397443771362]","[-0.19651705026626587, -0.19236157462000847]","[0.23037606850266457, -0.12721749395132065]","[0.008834931999444962, 0.7477947361767292]","[-0.2636501044034958, 1.2002697139978409]","[0.10627594590187073, -0.4357975870370865]",,"[-0.11778590455651283, 0.05713134631514549]",,,,"[0.03235907480120659, -0.022271163761615753]","[0.07976692914962769, 0.08314410597085953]",,,
08 11 15 2 29 59.9990000,,"[-0.24466878548264503, -0.20230117440223694]",,"[-0.2916071489453316, -0.11730428040027618]","[0.12611835449934006, 0.4494682513177395]","[0.6338918954133987, -0.4374273605644703]","[-0.11025771498680115, 0.9968266673386097]","[-0.07135437056422234, 0.6171574033796787]","[-0.015072688460350037, 0.21206441894173622]",,"[0.14946138858795166, -0.17138350754976273]",,,,"[-0.23012704029679298, -0.4245101846754551]","[-0.029562126845121384, 0.3140173703432083]",,,
