epoch,G02,G03,G04,G06,G07,G08,G11,G13,G16,G17,G19,G20,G21,G23,G25,G27,G28,G29,G31,G32
08 11 14 23 59 59.9980000,,0.5795866530388594,,0.5521814143285155,,,,0.664344051387161,0.6135852395091206,,0.6318679759278893,,-22236.91335490968,0.4678895683027804,-20793.878099913585,,,,0.4387730872258544,
08 11 15 0 0 29.9980000,,-1.1063760817050934,,-1.1489938492886722,,,,-1.440724916756153,-1.0793546182103455,,-1.0952025924925692,,-2.9724986163710128,-1.044141789432615,41600.47062867943,,,,-1.1074707731604576,
08 11 15 0 0 59.9980000,,4.07699357625097,,4.162675810046494,,,,4.367806097492576,4.058673085994087,,4.119793794932775,,10.492396924950299,4.145909296348691,-20803.141696894185,,,,4.229421006864868,
08 11 15 0 1 29.9980000,,-2.4050039937719703,,-2.4152337689884007,,,,-2.479814736172557,-2.33159622841049,,-2.39790732023539,,-5.5235380090161925,-2.3950699167326093,-2.4688803241951973,,,,-2.551341377198696,
08 11 15 0 1 59.9980000,,-0.77027194108814,,-0.8701726882718503,,,,-1.0212223096750677,-0.9100159609224647,,-0.8574011932360008,,-2.923086155729834,-0.9081348362378776,-0.9692052213213174,,,,-0.6990095329238102,
08 11 15 0 2 29.9980000,,0.03961050324141979,,0.042215134017169476,,,,0.16684726858511567,0.03945321147330105,,-0.011456594162154943,,0.288723790057702,-0.012928780168294907,0.2296289027290186,,,,-0.04967040638439357,
08 11 15 0 2 59.9980000,,-1.594888781197369,,-1.3861283669248223,,,,-1.295821962878108,-1.3853671054821461,,-1.3088828594191,,-3.3605317635810934,-1.3369927215389907,-1.518222076469101,,,,-1.464883797802031,
08 11 15 0 3 29.9980000,,2.145308614708483,,1.9919563359580934,,,,1.8426682935096323,2.0468863324495032,,1.9180389707908034,,6545.704165089177,2.0026831314899027,2.0419538950081915,,,,2.1035401665139943,
08 11 15 0 3 59.9980000,,0.050922383554279804,,-0.0025983364321291447,,,,0.07827100157737732,-0.033501571393571794,,0.04132175166159868,,-7621.184013277059,-0.047757827676832676,0.010091365984408185,,,,0.0015225134557113051,
08 11 15 0 4 29.9980000,,-0.5587055683135986,,-0.5144205838441849,,,,-0.5664943000301719,-0.4661154062487185,,-0.4663859340362251,,-4521.35372610786,-0.45922635309398174,-0.5432036245474592,,,,-0.5730624914867803,
08 11 15 0 4 59.9980000,,0.27582646906375885,,0.12645035050809383,,,,0.38127621402963996,-0.342930277925916,,0.4938855355139822,,5600.2614552305895,-0.08609117427840829,0.47046903567388654,,,,-0.4732057854998857,
08 11 15 0 5 29.9980000,,1.7190742287784815,,2.2904443400911987,,,,1.6832574284635484,3.5788299000123516,,1.0162584150675684,,2.4377380171208642,2.8859230019152164,1.331827504967805,,,,4.225866382010281,
08 11 15 0 5 59.9980000,,-2.0460873283445835,,-2.6057617724873126,,,,-2.0827912082895637,-3.94180449959822,,-1.3010186386527494,,-2.9895922827417962,-3.270873377099633,-1.6445906391600147,,,,-4.5516967019066215,
08 11 15 0 6 29.9980000,,-1.5194426029920578,,-1.4476580140180886,,,,-1.4550944240763783,-0.884284240193665,,-1.858837129897438,,-1.1723726002383046,-1.156096810940653,-1.732204329688102,,,,-0.8485995599767193,
