epoch,G02,G03,G04,G06,G07,G08,G11,G13,G16,G17,G19,G20,G21,G23,G25,G27,G28,G31,G32
08 11 15 1 50 30.0020000,,"[0.11626528948545456, -0.30502909049391747]",,"[-0.14076409488916397, 0.25748516619205475]","[-0.2779546193778515, 0.5229004770517349]",,,"[0.12367917597293854, -0.5534938909113407]","[0.22310173511505127, -0.10843903198838234]",,"[-0.08937488868832588, 0.12835658714175224]",,,"[0.3770979754626751, 0.4357020705938339]","[-0.03814492002129555, 0.07767927274107933]",,,,
08 11 15 1 51 0.0020000,,"[0.2814287729561329, 0.2926703914999962]",,"[-0.036947693675756454, 0.20568819716572762]","[0.14981867000460625, -0.0677950270473957]",,,"[-0.537763737142086, 0.7530778646469116]","[-0.11424188688397408, -0.052003636956214905]",,"[0.3679417259991169, 0.06994278356432915]",,,"[0.669506274163723, -1.1350161284208298]","[-0.1495877131819725, -0.23761062696576118]",,,,
08 11 15 1 51 30.0020000,,"[0.22044047713279724, 0.09312515333294868]",,"[0.04661016911268234, -0.04193279892206192]","[0.07667233049869537, -0.11818528175354004]",,,"[-0.29719889536499977, 0.7602973692119122]","[-0.12673605978488922, 0.14604075253009796]",,"[0.16426531225442886, 0.25183533504605293]",,,"[-1.1143296509981155, -0.9976042322814465]","[-0.1440444514155388, -0.24614377692341805]",,,,
08 11 15 1 52 0.0020000,,"[-0.0546240471303463, -0.2516317255795002]",,"[0.020104434341192245, -0.23457203805446625]","[0.23656302690505981, -0.17413504421710968]",,,"[0.23297779262065887, 0.13977979123592377]","[-0.05729891359806061, -0.5820330157876015]",,"[0.09252436459064484, 0.11433130130171776]",,,"[-1.4290248826146126, -0.14615152776241302]","[0.003501657396554947, 0.08194783702492714]",,,,
08 11 15 1 52 30.0020000,,"[0.049842510372400284, -0.07166436314582825]",,"[-0.22614644467830658, -0.16734179854393005]","[0.3033472038805485, 0.20592660829424858]",,,"[0.03413078933954239, 0.2175544798374176]","[-0.07110464572906494, -0.31326499208807945]",,"[0.12649965286254883, 0.04592311754822731]",,,"[0.11150726675987244, -0.4723855070769787]","[-0.09295481443405151, 0.060081277042627335]",,,,
08 11 15 1 53 0.0020000,,"[0.08517084270715714, 0.17775055393576622]",,"[0.09104609861969948, 0.09683842211961746]","[-0.0022961460053920746, 0.008597835898399353]",,,"[0.28319260478019714, 0.5496086962521076]","[-0.23857837915420532, -0.10955632477998734]",,"[-0.03663742542266846, -0.06516417115926743]",,,"[0.05353076383471489, -0.24364354461431503]","[-0.16460365429520607, -0.21113209798932076]",,,,
08 11 15 1 53 30.0020000,,"[0.10395702347159386, -0.05833544209599495]",,"[-0.1198413074016571, -0.19973817467689514]","[0.3065940923988819, -0.0019245296716690063]",,,"[-0.5083731152117252, 0.3078394681215286]","[0.02817341312766075, -0.03080003708600998]",,"[-0.10133527964353561, -0.03875197097659111]",,,"[-1.7443260848522186, 0.09403817728161812]","[-0.19551699981093407, -0.04464774206280708]",,,,
08 11 15 1 54 0.0020000,,"[-0.04200231656432152, 0.2720772475004196]",,"[-0.01938479021191597, -0.3314138948917389]","[0.6337051764130592, 0.20273302868008614]",,,"[0.1882983334362507, -0.7703881897032261]","[-0.7170303054153919, -0.05416669696569443]",,"[0.17556682229042053, -0.5240877419710159]",,,"[-0.8417355902493, 0.2580701783299446]","[0.10878383740782738, 0.08557571470737457]",,,,
08 11 15 1 54 30.0020000,,"[-0.22813662514090538, 0.09875139966607094]",,"[-0.2405630461871624, -0.5368959605693817]","[0.39435985311865807, -0.1943962685763836]",,,"[-0.3421455882489681, -0.4305986724793911]","[-0.1481059193611145, -0.31737736612558365]",,"[-0.14177753776311874, -0.03246064484119415]",,,"[-1.3721640780568123, 0.440071240067482]","[0.1402110829949379, -0.04163643717765808]",,,,
08 11 15 1 55 0.0020000,,"[-0.022633560001850128, -0.20663166791200638]",,"[-0.2565341927111149, -0.12102089822292328]","[0.36162571609020233, -0.29782910645008087]",,,"[0.021286096423864365, -0.029089543968439102]","[-0.013468030840158463, -0.3229205533862114]",,"[0.15846704691648483, -0.4248947761952877]",,,"[-0.6754036620259285, -0.14727802574634552]","[-0.19393937289714813, -0.16137045994400978]",,,,
08 11 15 1 55 30.0020000,,"[-0.22889971360564232, -0.4549422152340412]",,"[-0.38648945465683937, -0.5994287356734276]","[0.19244149699807167, -0.140998724848032]",,,"[0.1678365170955658, -0.9131502099335194]","[0.09485509991645813, 0.11107280105352402]",,"[0.24252866953611374, -0.5762984119355679]",,,"[0.2664051577448845, -0.133659727871418]","[-0.1052817665040493, -0.27212928608059883]",,,,
08 11 15 1 56 0.0020000,,"[-0.14453573152422905, -0.31081417948007584]",,"[-0.44564709067344666, -0.5223668739199638]","[-0.0024059489369392395, 0.04989657178521156]",,,"[0.2229316458106041, -0.8883506283164024]","[-0.5870016515254974, -0.01506902277469635]",,"[0.009957894682884216, -0.14943121373653412]",,,"[0.17783401161432266, 0.3146638721227646]","[0.14974524080753326, 0.0014261193573474884]",,,,
08 11 15 1 56 30.0020000,,"[0.10379410907626152, -0.31025754287838936]",,"[-0.10878198221325874, -0.08060259371995926]","[-0.09291617572307587, 0.02651224657893181]",,,"[0.6450640894472599, -0.657844465225935]","[-0.06901713088154793, 0.06065542995929718]",,"[-0.12336614727973938, -0.04270641878247261]",,,"[0.5615538023412228, 0.7922708094120026]","[0.1929188035428524, 0.455916840583086]",,,,
08 11 15 1 57 0.0020000,,"[0.06833254918456078, -0.5182344503700733]",,"[-0.13800523057579994, -0.42670053243637085]","[0.10581543296575546, -0.13250337913632393]",,,"[0.6535216011106968, -0.3904627114534378]","[0.2756505683064461, -0.18940500542521477]",,"[0.25169090181589127, 0.13075628504157066]",,,"[-0.47937384992837906, 0.7936911396682262]","[0.03233376517891884, -0.17198056355118752]",,,,
08 11 15 1 57 30.0020000,,"[0.46797092631459236, 0.34866878762841225]",,"[0.039570748805999756, 0.2747800052165985]","[-0.08971452340483665, -0.4791868254542351]",,,"[0.050125546753406525, 0.6231933012604713]","[0.5022256784141064, -1.0606414526700974]",,"[0.10643723234534264, -0.06022242084145546]",,,"[0.2954142242670059, 0.19342631846666336]","[-0.03390120342373848, 0.10390623658895493]",,,,
08 11 15 1 58 0.0020000,,"[0.196704912930727, -0.23203490301966667]",,"[0.00431794673204422, 0.17007558792829514]","[-0.17488492280244827, 0.23833351582288742]",,,"[-0.23964595049619675, 0.9464741721749306]","[0.04279961809515953, -0.40760284662246704]",,"[-0.24696523323655128, -0.1548789106309414]",,,"[0.7058997005224228, 0.5455898493528366]","[0.0630050078034401, 0.26595140621066093]",,,,
08 11 15 1 58 30.0020000,,"[-0.039028286933898926, -0.269601259380579]",,"[-0.39549507200717926, 0.5016913898289204]","[0.3234839700162411, 0.12930374592542648]",,,"[-0.49497922509908676, 1.302068680524826]","[-0.24549181014299393, -0.3172379955649376]",,"[-0.07630258798599243, -0.07936820015311241]",,,"[1.0280168056488037, 0.25455501303076744]","[-0.05648044869303703, 0.017553795129060745]",,,,
08 11 15 1 59 0.0020000,,"[-0.09126805886626244, 0.10192935168743134]",,"[0.23825687542557716, -0.43123501539230347]","[0.11577536165714264, 0.29780033603310585]",,,"[0.6017222329974174, 1.0660455338656902]","[0.01292191818356514, 0.27886366844177246]",,"[-0.2863219566643238, -0.672730091959238]",,,"[0.3245319426059723, 0.35725100338459015]","[0.07085644081234932, 0.09536294639110565]",,,,
08 11 15 1 59 30.0020000,,"[-0.045989323407411575, -0.15752800926566124]",,"[-0.04043492674827576, 0.1847376599907875]","[-0.538160003721714, -0.6162336431443691]",,,"[-1.4302620403468609, 1.4939603731036186]","[0.021187007427215576, 0.3681722655892372]",,"[-0.2691190354526043, -0.22510535642504692]",,,"[0.17749298363924026, 0.5418798215687275]","[-0.20342395082116127, 0.25148947164416313]",,,,
08 11 15 2 0 0.0020000,,"[-0.11603245884180069, 0.015532560646533966]",,"[-0.033654771745204926, 0.22044745087623596]","[-0.24425065144896507, -0.544934194535017]",,,"[-0.22011135518550873, 0.9550057984888554]","[0.16466715186834335, -0.17449790984392166]",,"[-0.11960539221763611, -0.20377979055047035]",,,"[-0.01595476269721985, 0.3191838040947914]","[0.09301770851016045, -0.08220524713397026]",,,,
08 11 15 2 0 30.0020000,,"[-0.16923805698752403, 0.09139806032180786]",,"[0.0069446563720703125, 0.16361841559410095]","[0.2435312271118164, -0.4521142616868019]",,,"[-0.18901891633868217, 0.5816669687628746]","[-0.012050986289978027, -0.19915194809436798]",,"[-0.1655009239912033, -0.03791032359004021]",,,"[-0.14502668380737305, 0.2156514823436737]","[-0.03764727711677551, -0.1257658563554287]",,,,
08 11 15 2 1 0.0020000,,"[-0.04233863204717636, 0.15386711061000824]",,"[0.14790436998009682, 0.005463659763336182]","[-0.3054872900247574, 0.05534834787249565]",,,"[-0.8051309622824192, 0.9538562223315239]","[0.13003341853618622, -0.8048080690205097]",,"[-0.1370834931731224, -0.536052044481039]",,,"[-0.19090686738491058, 0.13786149770021439]","[0.11226891353726387, -0.03790358826518059]",,,,
08 11 15 2 1 30.0020000,,"[-0.20522141829133034, 0.36952540650963783]",,"[0.2668769583106041, -0.10414570197463036]","[-0.2659142129123211, 0.38089192658662796]",,,"[-1.0842931866645813, 0.5694419629871845]","[0.422310009598732, -1.332778200507164]",,"[-0.061411045491695404, -0.6401797793805599]",,,"[-1.4286859706044197, 0.16998427361249924]","[-0.07025886699557304, 0.10890356823801994]",,,,
08 11 15 2 2 0.0020000,,"[-0.17071552202105522, 0.2556656152009964]",,"[0.06170881167054176, 0.4251025877892971]","[-0.15711168572306633, 0.39971598982810974]",,,"[0.4149618484079838, -0.0164480023086071]","[0.020449310541152954, -0.44322748482227325]",,"[-0.1859152838587761, -0.12279282137751579]",,,"[0.3478192761540413, 0.649605680257082]","[0.2251899391412735, -0.1363276056945324]",,,,
08 11 15 2 2 30.0020000,,"[-0.1747945472598076, 0.10331670567393303]",,"[0.20122501626610756, -0.16114961355924606]","[-0.3246273063123226, -0.04858965426683426]",,,"[-0.06618776172399521, -0.044707298278808594]","[0.26748302578926086, 0.21893028542399406]",,"[-0.1738586351275444, -0.09698797389864922]",,,"[0.509888119995594, 1.0511360839009285]","[-0.044682350009679794, 0.093609519302845]",,,,
08 11 15 2 3 0.0020000,,"[-0.06304220855236053, -0.1634228453040123]",,"[0.2830093950033188, -0.3670356944203377]","[-0.0107988640666008, -0.1906670182943344]",,,"[0.6814603246748447, 0.8084790669381618]","[-0.6871377378702164, 0.39903300255537033]",,"[-0.07233995199203491, 0.04221672937273979]",,,"[1.777308601886034, 0.8483206853270531]","[0.23518786951899529, 0.04104936495423317]",,,,
08 11 15 2 3 30.0020000,,"[-0.245076484978199, -0.23689096048474312]",,"[-0.01674404740333557, -0.16597272083163261]","[-0.22929508984088898, 0.43387511372566223]",,,"[1.1379394009709358, 0.10171717032790184]","[0.15595968812704086, 0.24633539095520973]",,"[-0.029160339385271072, -0.06756147369742393]",,,"[1.0433857589960098, 0.40967796742916107]","[0.1349477879703045, 0.09508395195007324]",,,,
08 11 15 2 4 0.0020000,,"[0.21420225873589516, 0.08178135380148888]",,"[0.24885570630431175, -0.061695508658885956]","[0.2203238494694233, -0.24134168773889542]",,,"[0.21345900371670723, -0.44404417648911476]","[-0.12857714295387268, 0.7202492877840996]",,"[-0.135015320032835, -0.23654965683817863]",,,"[0.06812987849116325, 1.1990206204354763]","[0.05560462921857834, 0.06714992597699165]",,,,
08 11 15 2 4 30.0020000,,"[0.11113325506448746, -0.07363172993063927]",,"[-0.02236884832382202, -0.521902285516262]","[0.2620981000363827, -0.23775485903024673]",,,"[-0.01879468560218811, -0.6531239487230778]","[0.4054955989122391, 0.15861837565898895]",,"[-0.13106773793697357, -0.35956748202443123]",,,"[-0.6834843754768372, 0.8661384731531143]","[-0.3220079354941845, -0.02303890511393547]",,,,
08 11 15 2 5 0.0020000,,"[0.1407044604420662, -0.11034279689192772]",,"[0.03368021920323372, -0.6068782284855843]","[0.16973019391298294, -0.6346153095364571]",,,"[0.6584335938096046, -1.16774882376194]","[0.22669938206672668, 0.3020572140812874]",,"[0.005408748984336853, -0.0697399191558361]",,,"[-0.15605182200670242, 0.12465619295835495]","[-0.34226391091942787, 0.1145699992775917]",,,,
08 11 15 2 5 30.0020000,,"[0.06550246477127075, 0.10683992505073547]",,"[0.25293856486678123, -0.9587013907730579]","[0.10711473971605301, -0.5524400882422924]",,,"[0.8363825269043446, -0.11640020832419395]","[-0.053934529423713684, 0.17689785361289978]",,"[0.0019058585166931152, 0.493721354752779]",,,"[-0.20314767956733704, 0.7536206021904945]","[-0.18192990869283676, 0.26966171339154243]",,,,
08 11 15 2 6 0.0020000,,"[-0.09010199084877968, -0.30813781172037125]",,"[0.01865081861615181, -0.0787547342479229]","[0.36103149875998497, -0.3856375068426132]",,,"[0.020777493715286255, 0.1734461486339569]","[-0.10044372081756592, 0.27169062197208405]",,"[0.10206591337919235, 0.3887367695569992]",,,"[-0.43190303072333336, 0.9660702124238014]","[0.02234519273042679, 0.41348327323794365]",,,,
08 11 15 2 6 30.0020000,,"[0.09572623297572136, -0.4356197379529476]",,"[0.07961485162377357, -0.3434646278619766]","[-0.09554033353924751, -0.38340693712234497]",,,"[0.6493131443858147, 0.2773345708847046]","[-0.049547094851732254, 0.23629426956176758]",,"[-0.2261374332010746, 0.23018964007496834]",,,"[21422619.291385747, 21421412.99333398]","[-0.0606929287314415, 0.25805726274847984]",,,,
08 11 15 2 7 0.0020000,,"[-0.1418711058795452, -0.39739276841282845]",,"[0.14332705363631248, -0.3198339231312275]","[-0.14761250093579292, -0.3956744857132435]",,,"[-0.18860716372728348, 0.44553573802113533]","[0.4624261073768139, 0.1657325103878975]",,"[-0.04382381960749626, -0.04417324811220169]",,,,"[0.02275409922003746, 0.3319343738257885]",,,,
08 11 15 2 7 30.0020000,,"[-0.16599928587675095, -0.11975593864917755]",,"[-0.036917876452207565, 0.26038647070527077]","[0.06959934905171394, 0.4611450545489788]",,,"[0.472398079931736, 0.5981515422463417]","[0.3963746652007103, 0.36362654715776443]",,"[-0.2254434898495674, -0.2830200158059597]",,,,"[0.22001072391867638, 0.49115101620554924]",,,,
08 11 15 2 8 0.0020000,,"[0.07163568213582039, 0.020557738840579987]",,"[0.028849054127931595, -0.25968071818351746]","[-0.15237298235297203, 0.09159388020634651]",,,"[0.4393889717757702, 0.023149140179157257]","[0.4859270267188549, -0.5728590711951256]",,"[-0.14870154112577438, 0.13452433049678802]",,,,"[0.2720469497144222, 0.41720790043473244]",,,,
08 11 15 2 8 30.0020000,,"[0.05117829889059067, -0.3589250147342682]",,"[0.20275960490107536, 0.4499187245965004]","[-0.12360907346010208, -0.040340252220630646]",,,"[-0.07011282444000244, 0.0204717218875885]","[0.03506907820701599, -0.4500715807080269]",,"[-0.19985804334282875, 0.18777253851294518]",,,,"[0.0045028068125247955, -0.3021589331328869]",,,,
08 11 15 2 9 0.0020000,,"[-0.04076299071311951, -0.12818250432610512]",,"[-0.3060193583369255, -0.4047187715768814]","[-0.3370417207479477, 0.45536886155605316]",,,"[-1.2157012782990932, -0.025922607630491257]","[0.10496301203966141, 0.2587703540921211]",,"[-0.21808810532093048, 0.1462433934211731]",,,,"[-0.08562243357300758, -0.26154933497309685]",,,,
08 11 15 2 9 30.0030000,,"[-0.19728733971714973, -0.4961828850209713]",,"[0.3303624205291271, -0.606813982129097]","[-0.2287854589521885, 0.6941940858960152]",,,"[-1.0146173238754272, -0.17690739408135414]","[-0.05867863446474075, 0.24952839314937592]",,"[0.035250116139650345, 0.18869924917817116]",,,,"[0.28312381729483604, 0.10244208574295044]",,,,
08 11 15 2 10 0.0030000,,"[0.05771384760737419, 0.158982265740633]",,"[0.10230863466858864, 0.21212271600961685]","[-0.28728171810507774, 0.006501488387584686]",,"[0.24770712479948997, 0.3973453678190708]","[-0.1490371711552143, -0.2642751783132553]","[-0.16135043278336525, -0.5412080250680447]",,"[0.11788159981369972, 0.07643444463610649]",,,,"[0.3002774454653263, 0.01041145995259285]",,,,
08 11 15 2 10 30.0030000,,"[-0.036995697766542435, 0.1407415196299553]",,"[-0.1431475467979908, -0.04546601325273514]","[-0.15775581821799278, -0.8835875317454338]",,"[-0.152823057025671, -0.474833432585001]","[0.6605582237243652, -0.4798607900738716]","[-0.0761098638176918, -0.5047400593757629]",,"[-0.2224826216697693, -0.06367922574281693]",,,,"[-0.3632761649787426, -0.3937428258359432]",,,,
08 11 15 2 11 0.0030000,,"[-0.2711711972951889, -0.20262206345796585]",,"[0.016455266624689102, 0.05848412215709686]","[-0.27830759808421135, -0.01828933134675026]",,"[0.08488050475716591, -0.7892210260033607]","[0.9603588245809078, -0.7523537538945675]","[-0.314055472612381, -0.9213205799460411]",,"[-0.27497974783182144, -0.15802506729960442]",,,,"[-0.15709664300084114, -0.4408750720322132]",,,,
08 11 15 2 11 30.0030000,,"[-0.34320077672600746, -0.04091009125113487]",,"[0.27128907665610313, -0.33144574612379074]","[-0.5533762387931347, 0.11509747803211212]",,"[0.26038431376218796, -0.21938889473676682]","[0.24360374361276627, -0.327718373388052]","[0.7613918334245682, 0.25718706101179123]",,"[-0.217968437820673, 0.4124353416264057]",,,,"[-0.08330931887030602, 0.3460315130650997]",,,,
08 11 15 2 12 0.0030000,,"[-0.10087992623448372, -0.039440471678972244]",,"[0.017210625112056732, -0.2893047071993351]","[-0.10666092485189438, 0.4459257088601589]",,"[-1.57489874958992, -0.40232860669493675]","[0.4489932619035244, -0.09251170977950096]","[0.3999630734324455, 0.05564795434474945]",,"[0.004318024963140488, 0.4034246355295181]",,,,"[-0.13001594319939613, -0.2182091884315014]",,,,
08 11 15 2 12 30.0030000,,"[-0.05872908607125282, 0.28838878497481346]",,"[-0.08755313977599144, -0.4471543990075588]","[0.2664748579263687, -0.17354810237884521]",,"[0.5540123842656612, -0.2903532162308693]","[-0.30864232406020164, 0.31570807099342346]","[-0.08473268151283264, 0.8032211884856224]",,"[-0.25412481278181076, 0.2362060248851776]",,,,"[0.042487066239118576, -0.3210509233176708]",,,,
08 11 15 2 13 0.0030000,,"[-0.29527000710368156, -0.19381912052631378]",,"[-0.1324078105390072, -0.8866436779499054]","[-0.26162198558449745, -0.07554376125335693]",,"[-0.6004622578620911, 0.14064766839146614]","[0.6930419765412807, -0.14095673337578773]","[-0.1787378415465355, 0.13147041574120522]",,"[-0.010762576013803482, -0.02116849645972252]",,,,"[-0.2066805325448513, 0.07998349890112877]",,,,
08 11 15 2 13 30.0030000,,"[-0.02877992019057274, -0.33212539181113243]",,"[-0.044746287167072296, -0.7796262800693512]","[-0.20474812760949135, 0.04669608175754547]",,"[-0.5272636152803898, -0.6460340283811092]","[0.6945542357861996, 0.2684760093688965]","[1.3379963859915733, 0.13702872022986412]",,"[-0.32143279910087585, -0.28556501492857933]",,,,"[0.20965047180652618, 0.16678234562277794]",,,,
08 11 15 2 14 0.0030000,,"[0.05526689440011978, -0.09558315575122833]",,"[0.029817868024110794, 0.20749643817543983]","[-0.18629669398069382, -0.11611542478203773]",,"[-0.13567449152469635, -2.0025387927889824]","[0.5364083275198936, -0.03000122681260109]","[0.5023758634924889, -0.11344362422823906]",,"[0.2165418565273285, -0.19515615329146385]",,,,"[0.03126844763755798, -0.07103956118226051]",,,,
08 11 15 2 14 30.0030000,,"[0.18023139238357544, 0.15983428433537483]",,"[0.06394888088107109, -0.06289896368980408]","[0.19948755949735641, -0.08955030515789986]",,"[-0.7974808663129807, -1.808804001659155]","[0.7014946490526199, -0.0973772257566452]","[-0.2586732879281044, -0.49015120416879654]",,"[0.01311773806810379, -0.3789840154349804]",,,,"[0.09840069711208344, 0.34847961738705635]",,,,
08 11 15 2 15 0.0030000,,"[0.007518216967582703, -0.016215380281209946]",,"[0.1587335802614689, 0.04155877232551575]","[0.0445675291121006, 0.0911056324839592]",,"[-0.8284612633287907, -1.0788129083812237]","[0.7685165330767632, 0.028416674584150314]","[-0.2687477879226208, -0.7894650585949421]",,"[-0.13641908019781113, -0.09198926761746407]",,,,"[0.0930820107460022, 0.011794935911893845]",,,,
08 11 15 2 15 30.0030000,,"[-0.3527161777019501, 0.07135234028100967]",,"[-0.14766164496541023, 0.3882320635020733]","[-0.038323547691106796, -0.043718546628952026]",,"[0.19999289140105247, -0.9268385246396065]","[0.9550940208137035, 0.34227996692061424]","[0.7106644734740257, -0.6662354245781898]",,"[-0.04731673374772072, 0.2959817908704281]",,,,"[0.42399799451231956, -0.2071932666003704]",,,,
08 11 15 2 16 0.0030000,,"[-0.10202804952859879, 0.210134357213974]",,"[-0.12390394136309624, 0.09972718358039856]","[0.1499187983572483, 0.46347401663661003]",,"[0.1851992942392826, -0.7841847725212574]","[-0.3364478461444378, 0.30472445115447044]","[0.6421209946274757, 0.7544729709625244]",,"[0.05594618618488312, -0.01572040095925331]",,,,"[0.3144892491400242, -0.056351516395807266]",,,,
08 11 15 2 16 30.0030000,,"[-0.2671101465821266, 0.20997584611177444]",,"[-0.24076386913657188, -0.22229353338479996]","[0.019386060535907745, 0.01756511628627777]",,"[-0.053153783082962036, 0.08745722472667694]","[0.776779729872942, 0.5251011587679386]","[-0.5932260043919086, 0.2806594595313072]",,"[-0.03385656327009201, 0.32856565341353416]",,,,"[-0.19503233209252357, 0.6381988860666752]",,,,
08 11 15 2 17 0.0030000,,"[-0.08922771736979485, 0.48323826491832733]",,"[0.10139833390712738, 0.22111833095550537]","[0.3839392550289631, 0.44637808948755264]",,"[-0.23425058275461197, -0.13493525981903076]","[0.1275208406150341, 0.659316886216402]","[0.12982526421546936, 0.013375267386436462]",,"[0.06771068274974823, 0.33206312730908394]",,,,"[0.02514532580971718, 0.3682420812547207]",,,,
08 11 15 2 17 30.0030000,,"[-0.04115578159689903, -0.06606654822826385]",,"[0.4514068439602852, 0.2664576470851898]","[-0.12586570158600807, -0.002562291920185089]",,"[-0.5185862630605698, -0.15152988955378532]","[0.80449503287673, 0.47327809408307076]","[0.3297654241323471, -0.4393223524093628]",,"[-0.01476258784532547, 0.1411965750157833]",,,,"[-0.17408662289381027, 0.4171864874660969]",,,,
08 11 15 2 18 0.0030000,,"[-0.04888508468866348, 0.44023777544498444]",,"[-0.004110522568225861, 0.5350475162267685]","[-0.1371604986488819, -0.002513602375984192]",,"[-0.2268671728670597, -0.7967655695974827]","[0.9371061213314533, 0.16228598728775978]","[-0.35666437447071075, -0.3923569619655609]",,"[-0.16668441891670227, -0.04392727091908455]",,,,"[-0.08750255033373833, 0.12319429591298103]",,,,
08 11 15 2 18 30.0030000,,"[-0.0986940823495388, 0.13240975141525269]",,"[0.04159677028656006, 1.176893100142479]","[-0.3630615100264549, 0.19218923896551132]",,"[0.2710346542298794, -0.9064483344554901]","[0.5182316601276398, 0.5603557638823986]","[0.43261604756116867, -0.14299814403057098]",,"[-0.0533226802945137, -0.05994929373264313]",,,,"[-0.06559675559401512, 0.36033544316887856]",,,,
08 11 15 2 19 0.0030000,,"[-0.3260721117258072, -0.0027151480317115784]",,"[-0.21642543002963066, 0.36552711576223373]","[-0.5244165696203709, -0.26481473445892334]",,"[0.22555605694651604, -0.6321389675140381]","[-1.0404891856014729, -0.07215156778693199]","[0.3240499943494797, 0.38572729378938675]",,"[0.0008012205362319946, -0.4644901640713215]",,,,"[-0.39128829911351204, 0.4433365575969219]",,,,
08 11 15 2 19 30.0030000,,"[0.02549019828438759, -0.3320925794541836]",,"[0.16944189742207527, 0.8269079439342022]","[-0.32831718027591705, -0.21056119725108147]",,"[-0.9954384453594685, -1.2709669955074787]","[0.420967698097229, 0.5185410417616367]","[-0.31279873847961426, 0.1454184539616108]",,"[0.15396180748939514, 0.22662447020411491]",,,,"[-0.36839841306209564, 0.4424912966787815]",,,,
08 11 15 2 20 0.0030000,,"[0.03516275808215141, 0.1330963484942913]",,"[0.23018158599734306, 0.3185553587973118]","[-0.22726009041070938, 0.15477846562862396]",,"[-0.9379409588873386, -0.6775484122335911]","[-0.3144203759729862, 0.18661918863654137]","[-0.10180535167455673, -0.29177743196487427]",,"[-0.06872597709298134, -0.17294884473085403]",,,,"[-0.03463399037718773, 0.5531725995242596]",,,,
08 11 15 2 20 30.0030000,,"[-0.09867767617106438, 0.12952203676104546]",,"[0.18018768355250359, 0.10421324148774147]","[-0.506989810615778, -0.4897327199578285]",,"[-0.5020848400890827, -0.07970858365297318]","[-0.13753452524542809, 0.3795771636068821]","[0.5123362094163895, 0.21198096871376038]",,"[0.007278472185134888, 0.10672546550631523]",,,,"[0.35937463492155075, 0.6192389726638794]",,,,
08 11 15 2 21 0.0030000,,"[0.02661508321762085, -0.3275213949382305]",,"[-0.01797591522336006, 0.43540994822978973]","[-0.2624660134315491, -0.18803419172763824]",,"[-0.6107271648943424, -0.845117099583149]","[-1.1324996873736382, 0.7140106596052647]","[-0.1149725541472435, 0.5404042415320873]",,"[0.07024940848350525, 0.11101355776190758]",,,,"[0.042164336889982224, 0.27294017747044563]",,,,
08 11 15 2 21 30.0030000,,"[0.000926632434129715, 0.3276439681649208]",,"[0.44577111303806305, 0.8979429341852665]","[-0.06615077331662178, -0.04196411371231079]",,"[-0.3254973068833351, -0.46517179161310196]","[0.2494833506643772, 0.735093105584383]","[-0.04387553781270981, 0.5931261256337166]",,"[0.06661087274551392, 0.13852091506123543]",,,,"[0.152602206915617, 0.022871550172567368]",,,,
08 11 15 2 22 0.0030000,,"[0.024833552539348602, 0.11265651136636734]",,"[0.10082248970866203, 0.24035587161779404]","[-0.10760542377829552, -0.22474226728081703]",,"[-0.08983834087848663, 0.18082455173134804]","[-1.0385684296488762, 0.8129244111478329]","[0.5911571979522705, 0.35315700992941856]",,"[0.2286619171500206, -0.01646609976887703]",,,,"[0.38232526928186417, 0.2382666878402233]",,,,
08 11 15 2 22 30.0030000,,"[-0.017307449132204056, 0.4096820503473282]",,"[-0.4239753372967243, -0.17798872292041779]","[-0.06025037541985512, 0.012684471905231476]",,"[-1.5347298756241798, 0.6747363060712814]","[-0.8968654833734035, 0.615098737180233]","[0.30650007724761963, 0.20855793356895447]",,"[-0.014604680240154266, -0.17259978875517845]",,,,"[-0.1515626385807991, 0.03139876574277878]",,,,
08 11 15 2 23 0.0030000,,"[-0.2376406081020832, -0.21258864179253578]",,"[0.1413893736898899, -0.5962998531758785]","[-0.17350264266133308, 0.175461046397686]",,"[-0.8201801888644695, 0.26520154997706413]","[-0.6842961087822914, 0.22997654601931572]","[0.20562876015901566, -0.010573014616966248]",,"[0.07525043934583664, -0.0625733993947506]",,,,"[-0.1257866583764553, -0.5469714440405369]",,,,
08 11 15 2 23 30.0030000,,"[-0.11580651625990868, 0.35651378333568573]",,"[-0.2998329885303974, -0.4215783476829529]","[-0.0013562031090259552, 0.5706743858754635]",,"[-0.11636612564325333, -0.6085043027997017]","[-0.7839250713586807, 0.0339135117828846]","[0.5296587646007538, 0.14458834379911423]",,"[0.002484917640686035, -0.20167511329054832]",,,,"[-0.3177729807794094, -0.20427491888403893]",,,,
08 11 15 2 24 0.0030000,,"[0.1700868383049965, 0.05428314581513405]",,"[-0.15954170748591423, 0.058921072632074356]","[-0.02318384125828743, -0.1768881008028984]",,"[-0.641945868730545, -0.6266263723373413]","[-0.8312944322824478, -0.006910935044288635]","[0.29625096172094345, 0.25423039495944977]",,"[0.10022101551294327, 0.09407462924718857]",,,,"[-0.06402318179607391, -0.003678608685731888]",,,,
