epoch,G02,G03,G04,G06,G07,G08,G11,G13,G16,G17,G19,G20,G21,G23,G25,G27,G28,G31,G32
08 11 15 1 12 0.0010000,,"[0.3129778802031069, 0.011610312925768085]",,"[0.058592520652837266, 0.0012433851470632362]","[0.399441612392593, -0.018376268157680897]",,,"[-0.5275264613919717, -0.021492805029083684]","[-1.0585570086150256, 0.00613619072464644]",,"[1.6597338739811676, -0.01440389317303925]",,"[0.14920625383786046, -0.06121654850539927]","[-1.24192406763882, -0.027822768308851664]","[0.8247359534254883, -0.027693586014265748]",,,,
08 11 15 1 12 30.0010000,,"[0.30932846303039696, -0.007298834345419891]",,"[0.05428911525905278, -0.008606810787568975]","[0.38393159000179367, -0.031020044781598703]",,,"[-0.5526606104044731, -0.05026829802500288]","[-1.0629007841052953, -0.008687550980539527]",,"[1.6685344596930918, 0.017601171423848427]",,"[0.15420401740175294, 0.009995527127784953]","[-1.2588066585086608, -0.03376518173968179]","[0.8267867320655569, 0.004101557280137058]",,,,
08 11 15 1 13 0.0010000,,"[0.3055579370484338, -0.007541051963926292]",,"[0.04547238205623216, -0.01763346640564123]","[0.37459812517386126, -0.018666929655864806]",,,"[-0.5658937838052225, -0.02646634680149873]","[-1.0890926181600662, -0.05238366810954176]",,"[1.6708516764088017, 0.004634433431419893]",,"[0.1559560605395518, 0.0035040862755977287]","[-1.25367163783028, 0.010270041356761794]","[0.8277475296451939, 0.0019215951592741478]",,,,
08 11 15 1 13 30.0010000,,"[0.31371260772721143, 0.01630934135755524]",,"[0.0485646978031582, 0.006184631493852066]","[0.36996368848190286, -0.009268873383916798]",,,"[-0.5681141151335396, -0.004440662656634231]","[-1.1105369804954535, -0.042888724670774536]",,"[1.6686313474515373, -0.004440657914528856]",,"[0.1264539149117354, -0.059004291255632786]","[-1.256917358182136, -0.006491440703712215]","[0.8255433464742055, -0.004408366341976944]",,,,
08 11 15 1 14 0.0010000,,"[0.2997124113753671, -0.028000392703688703]",,"[0.04578726541967626, -0.005554864766963874]","[0.3784170947385519, 0.016906812513298064]",,,"[-0.5934420381813652, -0.050655846095651214]","[-1.1191114955618104, -0.01714903013271396]",,"[1.67967648435706, 0.022090273811045336]",,"[0.1190420458360677, -0.014823738151335421]","[-1.2930159056842285, -0.07219709500418503]","[0.823064650555807, -0.004957391836796887]",,,,
08 11 15 1 14 30.0010000,,"[0.31326046762114856, 0.027096112491562963]",,"[0.05841489410795475, 0.025255257376556983]","[0.43164045102503223, 0.10644671257296068]",,,"[-0.5878952471962293, 0.01109358197027177]","[-1.1470957424808148, -0.055968493838008726]",,"[1.6961473061055585, 0.03294164349699713]",,"[0.09022618437359142, -0.057631722924952555]","[-1.2883976171497125, 0.009236577069032137]","[0.8340209749667338, 0.02191264882185351]",,,,
08 11 15 1 15 0.0010000,,"[0.2997285583478515, -0.02706381854659412]",,"[0.04424514432594151, -0.028339499564026482]","[0.44011807922129265, 0.016955256392520823]",,,"[-0.6013787128867989, -0.026966931381139148]","[-1.1329582879752707, 0.02827490901108831]",,"[1.6955982770546143, -0.001098058101888455]",,"[0.13708728269591575, 0.09372219664464865]","[-1.326611534735548, -0.07642783517167118]","[0.8281915962666062, -0.011658757400255126]",,,,
08 11 15 1 15 30.0010000,,"[0.29451279895874904, -0.010431518778204918]",,"[0.05224641047561818, 0.016002532299353334]","[0.43457128823615676, -0.01109358197027177]",,,"[-0.6132473921838937, -0.023737358594189573]","[-1.163179013194167, -0.0604414504377928]",,"[1.702961704028894, 0.014726853948559437]",,"[0.08300808962962947, -0.10815838613257256]","[-1.311262991250942, 0.030697086969212254]","[0.8309286603314376, 0.0054741281296628586]",,,,
08 11 15 1 16 0.0010000,,"[0.28868342025816673, -0.011658757401164621]",,"[0.04721635126361434, -0.010060118424007669]","[0.45167187567381006, 0.034201174875306606]",,,"[-0.6294436985176617, -0.032392612667536014]","[-1.1838563516903378, -0.04135467699234141]",,"[1.7027033382532863, -0.0005167315512153436]",,"[0.0626375603451379, -0.040741058568983135]","[-1.3447455846826415, -0.06696518686339914]","[0.8319863444842213, 0.0021153683055672445]",,,,
08 11 15 1 16 30.0020000,,"[0.28360491724015446, -0.01015700603602454]",,"[0.04215399618215088, -0.010124710162926931]","[0.47448073152077086, 0.04561771169392159]",,,"[-0.661868607796805, -0.06484981855828664]","[-1.1917526565939625, -0.01579260980724939]",,"[1.7084681249170899, 0.011529573327607068]",,"[0.03749533784673531, -0.05028444499680518]","[-1.3484030765266652, -0.007314983688047505]","[0.8346022985545005, 0.005231908140558517]",,,,
08 11 15 1 17 0.0020000,,"[0.2880132841746672, 0.008816733869025484]",,"[0.04150000773825013, -0.0013079768878014875]","[0.4891591392195096, 0.029356815397477476]",,,"[-0.6542952598147167, 0.015146695964176617]","[-1.2116145291474822, -0.039723745107039576]",,"[1.7050044091829477, -0.00692743146828434]",,"[0.025360218843729854, -0.024270238006010914]","[-1.3715429633753047, -0.04627977369727887]","[0.8356842049433908, 0.0021638127777805494]",,,,
08 11 15 1 17 30.0020000,,"[0.2920260283644893, 0.00802548837964423]",,"[0.04348619486063399, 0.003972374244767707]","[0.49644182540737347, 0.014565372375727748]",,,"[-0.689392640233109, -0.07019476083678455]","[-1.2137864160031313, -0.004343773711298127]",,"[1.7010078113694362, -0.007993195627022942]",,"[0.016349711235420727, -0.018021015216618252]","[-1.399430323128172, -0.05577471950573454]","[0.8365884851577903, 0.0018085604287989554]",,,,
08 11 15 1 18 0.0020000,,"[0.29818643718317617, 0.012320817637373693]",,"[0.045286681581274024, 0.0036009734412800753]","[0.5018109896254828, 0.01073832843621858]",,,"[-0.6925172514793303, -0.006249222492442641]","[-1.2318397269427805, -0.03610662187929847]",,"[1.70781413639952, 0.013612650060167653]",,"[-0.015203212958226686, -0.06310584838729483]","[-1.394634407530134, 0.009591831196075873]","[0.8264234062307878, -0.020330157854004938]",,,,
08 11 15 1 18 30.0020000,,"[0.30541260659811087, 0.014452338829869404]",,"[0.053223356212583894, 0.01587334926261974]","[0.5321447504638854, 0.06066752167680533]",,,"[-0.705516281340806, -0.02599805972295144]","[-1.2266885584031115, 0.010302337079338031]",,"[1.713514332804607, 0.011400392810173798]",,"[0.009583756598772197, 0.04957393911399777]","[-1.4102574652441717, -0.031246115428075427]","[0.8341097868685665, 0.015372761275557423]",,,,
08 11 15 1 19 0.0020000,,"[0.3120413042634027, 0.013257395330583677]",,"[0.05012296660925131, -0.006200779206665175]","[0.5350109959347265, 0.005732490941682045]",,,"[-0.7066466316091464, -0.0022607005366808153]","[-1.236078541189272, -0.01877996557232109]",,"[1.7168407915723947, 0.006652917535575398]",,"[-0.03212617348049207, -0.08341986015852854]","[-1.4325415157576344, -0.04456810102692543]","[0.8301858581339729, -0.007847857469187147]",,,,
08 11 15 1 19 30.0020000,,"[0.31020852160145296, -0.0036655653238995]",,"[0.0588831822242355, 0.01752043122996838]","[0.5176278213748446, -0.03476634911976362]",,,"[-0.7375697892248354, -0.06184631523137796]","[-1.2521618130886054, -0.03216654379866668]",,"[1.717107230241254, 0.0005328773377186735]",,"[-0.03405584301492581, -0.0038593390688674845]","[-1.430603772440918, 0.0038754866334329563]","[0.8292815779193461, -0.0018085604292537028]",,,,
08 11 15 1 20 0.0020000,,"[0.30756834588828497, -0.005280351426335983]",,"[0.05013911447031205, -0.01748813550784689]","[0.5240869666529306, 0.012918290556171996]",,,"[-0.7442065609739075, -0.013273543498144136]","[-1.2516773766674305, 0.0009688728423498106]",,"[1.7203610258570734, 0.0065075912316387985]",,"[-0.056590185669847415, -0.045068685309843204]","[-1.460776054373241, -0.06034456386464626]","[0.8249781722292937, -0.008606811380104773]",,,,
08 11 15 1 20 30.0020000,,"[0.31502865825314075, 0.014920624729711562]",,"[0.0516812353412206, 0.0030842417418170953]","[0.5539443654445222, 0.0597147975831831]",,,"[-0.7549771851317928, -0.021541248315770645]","[-1.2821645417388936, -0.06097433014292619]",,"[1.7297590815360309, 0.018796111357914924]",,"[-0.0763067265850168, -0.03943308183033878]","[-1.488849114379036, -0.05614612001159003]","[0.8346184455265302, 0.01928054659447298]",,,,
08 11 15 1 21 0.0020000,,"[0.30202962927432964, -0.025998057957622223]",,"[0.04166956031576774, -0.02002335005090572]","[0.5499477697055681, -0.007993191477908113]",,,"[-0.7723603599879425, -0.034766349712299416]","[-1.298691879668695, -0.03305467585960287]",,"[1.7308571372677761, 0.0021961114634905243]",,"[-0.07503104527177129, 0.002551362626491027]","[-1.5077824832961824, -0.03786673783429251]","[0.8292492804193898, -0.010738330214280722]",,,,
08 11 15 1 21 30.0020000,,"[0.3172086203703657, 0.030357982192072083]",,"[0.05118872554476184, 0.019038330457988195]","[0.5699226760998499, 0.03994981278856358]",,,"[-0.7824204785597431, -0.020120237143601116]","[-1.328638092139954, -0.05989242494251812]",,"[1.7453740651712906, 0.029033855807028885]",,"[-0.08764252632158787, -0.02522296209963315]","[-1.5162762593532761, -0.016987552114187565]","[0.8378237966703637, 0.01714903250194766]",,,,
08 11 15 1 22 0.0020000,,"[0.3180321615727735, 0.0016470824048155919]",,"[0.0538854186233948, 0.0053933861572659225]","[0.5950003068580827, 0.050155261516465544]",,,"[-0.7983261236922772, -0.03181129026506824]","[-1.3336681506843888, -0.010060117088869447]",,"[1.7488054869618281, 0.00686284358107514]",,"[-0.13108835175182776, -0.08689165086047979]","[-1.5281772349649145, -0.023801951223276774]","[0.8420868319672081, 0.008526070593688928]",,,,
08 11 15 1 22 30.0020000,,"[0.3114519071896211, -0.013160508766304702]",,"[0.04992111831006696, -0.00792860062665568]","[0.5848998187823327, -0.020200976151500072]",,,"[-0.8171868276795067, -0.037721407974459]","[-1.3337408162078646, -0.00014533104695146903]",,"[1.751437588004137, 0.005264202084617864]",,"[-0.151596137410138, -0.04101557131662048]","[-1.55224562426406, -0.04813677859829113]","[0.8384212678229233, -0.007331128288569744]",,,,
08 11 15 1 23 0.0020000,,"[0.31289714119338896, 0.0028904680075356737]",,"[0.04967082639086584, -0.0005005838384022354]","[0.6011122729771614, 0.0324249083896575]",,,"[-0.8419495755933895, -0.04952549582776555]","[-1.353368543443139, -0.03925545447054901]",,"[1.761998290858628, 0.02112140570898191]",,"[-0.19211112592563495, -0.0810299770309939]","[-1.574699227465885, -0.04490720640364998]","[0.8384858580811851, 0.0001291805165237747]",,,,
08 11 15 1 23 30.0020000,,"[0.30481513544509653, -0.016164011496584862]",,"[0.05425681953693129, 0.009171986292130896]","[0.6007731681932, -0.0006782095679227496]",,,"[-0.8384697108126602, 0.006959729561458516]","[-1.3536511314541713, -0.0005651760220644064]",,"[1.7645577275634423, 0.005118873409628577]",,"[-0.21458087713665464, -0.04493950242203937]","[-1.5896117787043522, -0.029825102476934262]","[0.8386311891263176, 0.00029066209026495926]",,,,
08 11 15 1 24 0.0020000,,"[0.3116941248081275, 0.013757978726061992]",,"[0.04884728540719152, -0.010819068259479536]","[0.6138367892019687, 0.026127242017537355]",,,"[-0.856466504385935, -0.035993587146549544]","[-1.379318159286413, -0.05133405566448346]",,"[1.7832811745843173, 0.037446894041750056]",,"[-0.21119789996646432, 0.006765954340380631]","[-1.59778259754205, -0.01634163767539576]","[0.8551504529762042, 0.03303852769977311]",,,,
08 11 15 1 24 30.0020000,,"[0.30085083512676647, -0.021686579362722114]",,"[0.03759222491999026, -0.022510120974402525]","[0.609379978980769, -0.008913620442399406]",,,"[-0.8768612551657498, -0.04078950155962957]","[-1.3686040530847094, 0.021428212403407088]",,"[1.7840401225685127, 0.0015178959683908033]",,"[-0.21554974879495603, -0.008703697656983422]","[-1.62206090933023, -0.048556623576359925]","[0.8417638735622859, -0.026773158827836596]",,,,
08 11 15 1 25 0.0020000,,"[0.293826514716784, -0.01404864081996493]",,"[0.03343415020071916, -0.008316149438542197]","[0.6024041018549724, -0.013951754251593229]",,,"[-0.8932674839888932, -0.03281245764628693]","[-1.378421953149882, -0.01963580013034516]",,"[1.7834507266802575, -0.0011787917765104794]",,"[-0.22598126846526156, -0.020863039340611067]","[-1.6417047847228332, -0.0392877507852063]","[0.8394870272397839, -0.004553692645004048]",,,,
08 11 15 1 25 30.0020000,,"[0.2816106559621403, -0.02443171750928741]",,"[0.028444460530408833, -0.009979379340620653]","[0.6081365933894176, 0.011464983068890433]",,,"[-0.8990807145319195, -0.011626461086052586]","[-1.3902583361323195, -0.023672765964874998]",,"[1.7916780622904298, 0.016454671220344608]",,"[-0.2508166816052153, -0.04967082627990749]","[-1.6679369885777078, -0.05246440770974914]","[0.8383647492721593, -0.002244555935249082]",,,,
08 11 15 1 26 0.0020000,,"[0.2735770940926159, -0.01606712373904884]",,"[0.027968098557721532, -0.0009527239453746006]","[0.5903658704623922, -0.035541445854050835]",,,"[-0.906637914355997, -0.015114399648155087]","[-1.4039355770437396, -0.02735448182284017]",,"[1.783345764843034, -0.016664594894791662]",,"[-0.2737870165063896, -0.045940669802348566]","[-1.6929096586841297, -0.0499453402128438]","[0.8494421836776382, 0.02215486881095785]",,,,
08 11 15 1 26 30.0020000,,"[0.2709126973277307, -0.005328793529770337]",,"[0.018675003428597847, -0.01858619025824737]","[0.6302268695712883, 0.07972199821779213]",,,"[-0.9261606809395744, -0.039045533167154645]","[-1.3946989993819443, 0.018473155323590618]",,"[1.7905557866934032, 0.01442004370073846]",,"[-0.2265383696687877, 0.09449729367520376]","[-1.7006929288585297, -0.015566540348800117]","[0.8474721440463782, -0.0039400792625201575]",,,,
08 11 15 1 27 0.0020000,,"[0.2793903252313612, 0.016955255807260983]",,"[0.0178999060044589, -0.001550194848277897]","[0.6582434122119594, 0.05603308528134221]",,,"[-0.9279046502210804, -0.003487938563011994]","[-1.4193244900325226, -0.04925098130115657]",,"[1.7939064665119986, 0.0067013596371907624]",,"[-0.26311327921780503, -0.07314981909803464]","[-1.709025225713276, -0.016664593709492692]","[0.8525587211418042, 0.010173154190852074]",,,,
08 11 15 1 27 30.0020000,,"[0.2823776792138233, 0.005974707964924164]",,"[0.020717708094252885, 0.005635604179587972]","[0.6554094621665172, -0.005667900090884359]",,,"[-0.9301976467754685, -0.004585993108776165]","[-1.4195424865993118, -0.0004359931335784495]",,"[1.8114914897787457, 0.035170046533494315]",,"[-0.31323624619756174, -0.10024593395951342]","[-1.716994196140604, -0.015937940854655608]","[0.8590582371098208, 0.012999031936033134]",,,,
08 11 15 1 28 0.0020000,,"[0.2695078331307741, -0.025739692166098393]",,"[0.018473155141691677, -0.004489105905122415]","[0.6621915643679586, 0.013564204402882751]",,,"[-0.9475162298917894, -0.0346371662326419]","[-1.4412129178035684, -0.0433408624085132]",,"[1.8099412951250997, -0.003100389307292062]",,"[-0.28714937338770596, 0.05217374561971155]","[-1.7157831062712603, 0.0024221797386871913]","[0.8659533734487468, 0.013790272677852045]",,,,
08 11 15 1 28 30.0020000,,"[0.262039446097333, -0.014936774066882206]",,"[0.006636771577632317, -0.02367276712811872]","[0.6697729861321022, 0.015162843528287341]",,,"[-0.9827912361879498, -0.07055001259232085]","[-1.4473006622793037, -0.01217548895147047]",,"[1.8096506330348348, -0.0005813241805299185]",,,"[-1.7597618114099305, -0.08795741027734039]","[0.8528736042826495, -0.026159538332194643]",,,,
08 11 15 1 29 0.0020000,,"[0.24848331577231875, -0.027112260650028475]",,"[0.009745235199261515, 0.006216927243258397]","[0.6881976981692333, 0.03684942407426206]",,,"[-0.983873142873108, -0.0021638133703163476]","[-1.4631578641256056, -0.03171440369260381]",,"[1.8252494685129932, 0.03119767095631687]",,,"[-1.7824253371007899, -0.045327051381718775]","[0.8533338184686272, 0.0009204283719554952]",,,,
08 11 15 1 29 30.0020000,,"[0.24745792556495871, -0.002050780414720066]",,"[0.003003502400133584, -0.013483465598255862]","[0.6948748397187501, 0.013354283099033637]",,,"[-0.992714098385477, -0.01768191102473793]","[-1.4827775178746379, -0.03923930749806459]",,"[1.8182978148083748, -0.013903307409236731]",,,"[-1.7983229081550007, -0.031795142108421715]","[0.8526394619284474, -0.0013887130803595937]",,,,
08 11 15 1 30 0.0020000,,"[0.24037708837568061, -0.0141616743785562]",,"[-0.003762452162391128, -0.013531909125049424]","[0.6973535362299117, 0.004957393022323231]",,,"[-1.0123256777596907, -0.03922315874842752]","[-1.4792330619475251, 0.007088911854225444]",,"[1.82029207549067, 0.0039885213645902695]",,,"[-1.8105064705927134, -0.02436712487542536]","[0.851719032371193, -0.0018408591145089304]",,,,
08 11 15 1 30 30.0020000,,"[0.2350725153082749, -0.010609146134811454]",,"[-0.016898738693726045, -0.026272573062669835]","[0.6975796062836253, 0.0004521401074271125]",,,"[-1.0337861875118506, -0.0429210195043197]","[-1.505521782573851, -0.052577441252651624]",,"[1.8176034558978245, -0.005377239185690996]",,,"[-1.8333637706151649, -0.04571460004490291]","[0.851428370280928, -0.0005813241805299185]",,,,
08 11 15 1 31 0.0020000,,"[0.23804372231825255, 0.005942414019955322]",,"[-0.00964027431609793, 0.014516928755256231]","[0.7344128822010134, 0.07366655183477633]",,,"[-1.0556423201542202, -0.04371226528473926]","[-1.5137894885774585, -0.0165354120072152]",,"[1.8275424653638765, 0.01987801893210417]",,,"[-1.8397825463891877, -0.012837551548045667]","[0.8635150479237836, 0.024173355285711295]",,,,
08 11 15 1 31 30.0020000,,"[0.23508866287011188, -0.005910118896281347]",,"[-0.010148931973617437, -0.0010173153150390135]","[0.7186202717984997, -0.03158522080502735]",,,"[-1.0571359974424013, -0.0029873545763621223]","[-1.5219118635359337, -0.01624474991695024]",,"[1.825378652586096, -0.004327625555561099]",,,"[-1.8530480158084401, -0.02653093883850488]","[0.8513476306798111, -0.024334834487945045]",,,,
08 11 15 1 32 0.0020000,,"[0.2282177469896851, -0.013741831760853529]",,"[-0.016228602389219304, -0.012159340831203735]","[0.7081403091381162, -0.02095992532076707]",,,"[-1.0842240374840912, -0.05417608008337993]","[-1.5243824865610804, -0.004941246050293557]",,"[1.8325886732513936, 0.014420041330595268]",,,"[-1.8726918906082801, -0.039287749599679955]","[0.8477305098217585, -0.007234241716105316]",,,,
08 11 15 1 32 30.0020000,,"[0.23550850725587225, 0.01458152053237427]",,"[-0.014323154535304639, 0.003810895707829332]","[0.7337992634838884, 0.05131790869154429]",,,"[-1.0939127554015613, -0.019377435834940115]","[-1.558502920650426, -0.06824086817869102]",,"[1.8330246652012647, 0.0008719838997421903]",,,"[-1.8766723390789366, -0.007960896941312967]","[0.8536083324013362, 0.011755645159155392]",,,,
08 11 15 1 33 0.0020000,,"[0.23406327384873293, -0.002890466814278625]",,"[-0.010891733671087422, 0.006862841728434432]","[0.7231497475422657, -0.021299031883245334]",,,"[-1.1254172361605015, -0.06300896151788038]","[-1.5741421259281196, -0.03127841055538738]",,"[1.8265251504190019, -0.0129990295645257]",,,"[-1.902759211296143, -0.05217374443441258]","[0.8517916967084602, -0.0036332713857518684]",,,,
08 11 15 1 33 30.0020000,,"[0.23944858652248513, 0.010770625347504392]",,"[-0.014928699395568401, -0.008073931448961957]","[0.7073975075334147, -0.03150448001770201]",,,"[-1.1451741462838072, -0.03951382024661143]","[-1.5873914489693561, -0.026498646082472987]",,"[1.82512835970374, -0.0027935814305237727]",,,"[-1.92198324289609, -0.03844806319989402]","[0.8504837208586196, -0.002615951699681318]",,,,
08 11 15 1 34 0.0020000,,"[0.23453156211326132, -0.009834048818447627]",,"[-0.004214592343487311, 0.02142821410416218]","[0.7212604475121225, 0.0277258799574156]",,,"[-1.1741757084437268, -0.05800312431983912]","[-1.6248141219602985, -0.07484534598188475]",,"[1.8279703832349696, 0.005684047062459285]",,,"[-1.9413687525130854, -0.038771019233990955]","[0.8439519109469984, -0.013063619823242334]",,,,
08 11 15 1 34 30.0020000,,"[0.23561346850328846, 0.002163812780054286]",,"[-0.015501948571454705, -0.022574712455934787]","[0.7149062637747647, -0.012708367474715487]",,,"[-1.186351196950909, -0.024350977014364616]","[-1.6410992398996314, -0.0325702358786657]",,"[1.8292864355344136, 0.0026321045988879632]",,,"[-1.9716702167405629, -0.06060292845495496]","[0.8409161130839493, -0.006071595726098167]",,,,
08 11 15 1 35 0.0020000,,"[0.2364531572748092, 0.0016793775430414826]",,"[-0.012902142695565999, 0.005199611751777411]","[0.7271301954203864, 0.024447863291243266]",,,"[-1.2194543160944704, -0.06620623828712269]","[-1.6603959370222583, -0.038593394245253876]",,"[1.8364157154128407, 0.014258559756854083]",,,"[-1.9736402563719366, -0.003940079262747531]","[0.8388895549019253, -0.004053116364048037]",,,,
08 11 15 1 35 30.0020000,,"[0.23465267092251452, -0.003600972704589367]",,"[-0.017052143410182907, -0.008300001429233816]","[0.7193065566307268, -0.015647277579319052]",,,"[-1.2289815551057472, -0.019054478022553667]","[-1.6843835861272964, -0.04797529821007629]",,"[1.833379918735318, -0.006071593355045479]",,,"[-1.9988793657398674, -0.050478218735861446]","[0.8335042428229826, -0.010770624157885322]",,,,
08 11 15 1 36 0.0020000,,"[0.2354439164046198, 0.0015824909642105922]",,"[-0.02029786390994559, -0.006491440999525366]","[0.7479770871962046, 0.057341061130955495]",,,"[-1.2449194958121552, -0.03187588141281594]","[-1.709864913706042, -0.0509626551574911]",,"[1.84171221736824, 0.01666459726584435]",,,"[-2.0137192520484177, -0.029679772617100753]","[0.8283692224408696, -0.010270040764225996]",,,,
08 11 15 1 36 30.0020000,,"[0.2329490717384033, -0.004989689332433045]",,"[-0.013725683605116501, 0.013144360609658179]","[0.74343146329511, -0.009091247802189173]",,,"[-1.2647409976752897, -0.039643003726268944]","[-1.7247693926437933, -0.029808957875502525]",,"[1.8408806003053542, -0.0016632341257718508]",,,"[-2.035082875375565, -0.042727246654294504]","[0.829120098716885, 0.0015017525520306663]",,,,
08 11 15 1 37 0.0020000,,"[0.23235159999603638, -0.0011949434847338125]",,"[-0.021517027561912982, -0.015582687913592963]","[0.7539437222703782, 0.021024517950536392]",,,"[-1.2921035515023505, -0.05472510765412153]","[-1.7530039300745557, -0.05646907486152486]",,"[1.8427699003354974, 0.0037786000602864083]",,,"[-2.0532169247298953, -0.036268098708660546]","[0.8275779781422443, -0.003084241149281297]",,,,
08 11 15 1 37 30.0020000,,"[0.22341375849646283, -0.017875682999147102]",,"[-0.03169825509075963, -0.020362455057693296]","[0.7361891469079183, -0.03550915072491989]",,,"[-1.3263450951403684, -0.0684830872760358]","[-1.7697654127277929, -0.03352296530647436]",,"[1.853282159903756, 0.021024519136517483]",,,"[-2.062970234535669, -0.01950661961154765]","[0.8227255457716183, -0.009704864741252095]",,,,
08 11 15 1 38 0.0020000,,"[0.22168593767128186, -0.0034556416503619403]",,"[-0.03366022042109762, -0.003923930660675978]","[0.7640442109388914, 0.05571012806194631]",,,"[-1.3453592036589725, -0.03802821703720838]","[-1.779873975474402, -0.02021712549321819]",,"[1.8582153318752717, 0.009866343943031097]",,,"[-2.1018381403428066, -0.07773581161427501]","[0.8180022939181981, -0.009446503706840303]",,,,
08 11 15 1 38 30.0020000,,"[0.2293238762067631, 0.015275877070962451]",,"[-0.03127841063133019, 0.004763619579534861]","[0.7744515080767087, 0.02081459427563459]",,,"[-1.3651080401477884, -0.03949767297763174]","[-1.794205203124875, -0.02866245530094602]",,"[1.8578277832120875, -0.0007750973263682681]",,,"[-2.1179940777652746, -0.03231187484493603]","[0.8315503513488238, 0.027096114861251408]",,,,
08 11 15 1 39 0.0020000,,"[0.22320383600890636, -0.012240080395713449]",,"[-0.04252539720664572, -0.022493973150631064]","[0.7748471308188982, 0.0007912454843790329]",,,"[-1.3809167978183723, -0.031617515341167746]","[-1.8032722275056585, -0.0181340487615671]",,"[1.864601811927514, 0.013548057430853078]",,,"[-2.1456392193072134, -0.05529028308387751]","[0.8197947073751948, -0.023511287947258097]",,,,
08 11 15 1 39 30.0020000,,"[0.22477017822529888, 0.0031326844327850267]",,"[-0.04748279119212384, -0.00991478797095624]","[0.7891299157756748, 0.02856556991355319]",,,"[-1.4073589234212704, -0.05288425120579632]","[-1.8101350710858242, -0.01372568716033129]",,"[1.862018154171892, -0.005167315511243942]",,,"[-2.1512102310464343, -0.011142023478441843]","[0.8224752528894896, 0.005361091028589726]",,,,
08 11 15 1 40 0.0020000,,"[0.20809750985063147, -0.03334533674933482]",,"[-0.05145516551010587, -0.00794474863596406]","[0.8059882844095227, 0.03371673726769586]",,,"[-1.4037095063972629, 0.007298834048015124]","[-1.829011920859557, -0.03775369954746566]",,"[1.8645533674553008, 0.005070426566817332]",,,"[-2.172694963182721, -0.04296946427257353]","[0.8248005448695039, 0.004650583960028598]",,,,
08 11 15 1 40 30.0020000,,"[0.20351959140680265, -0.009155836887657642]",,"[-0.07478075350081781, -0.046651175981423876]","[0.816048402684828, 0.02012023655061057]",,,"[-1.421892000223579, -0.03636498765263241]","[-1.844400833850159, -0.030777825981203932]",,"[1.8674761305878746, 0.005845526265147782]",,,"[-2.209722012838938, -0.07405409931243412]","[0.8153782681399662, -0.01884455345907554]","[0.011069360077271995, 0.02213872015454399]",,,
08 11 15 1 41 0.0020000,,"[0.18083991756429896, -0.04535934768500738]",,"[-0.09377871423203032, -0.03799592146242503]","[0.8132225267181639, -0.005651751933328342]",,,"[-1.4337849013118102, -0.023785802176462312]","[-1.8581830360053573, -0.02756440431039664]",,"[1.8778834295039815, 0.02081459783221362]",,,"[-2.255000620341434, -0.09055721500499203]","[0.8185513229693697, 0.006346109658807109]","[0.016583855275712267, 0.011028990396880545]",,,
08 11 15 1 41 30.0020000,,"[0.18490110504353652, 0.00812237495847512]",,"[-0.08119145534419658, 0.025174517775667482]","[0.8138845893142843, 0.0013241251922408992]",,,"[-1.458281209519555, -0.048992616415489465]","[-1.872619225492599, -0.02887237897448358]",,"[1.8797404332194674, 0.003714007430971833]",,,"[-2.2648992605995772, -0.019797280516286264]","[0.8128592018281324, -0.011384242282474588]","[0.03599358657265839, 0.03881946259389224]",,,
08 11 15 1 42 0.0020000,,"[0.1760117068333784, -0.017778796420316212]",,"[-0.09334272191199489, -0.024302533135596605]","[0.8145627994751976, 0.0013564203218265902]",,,"[-1.4640379226971163, -0.011513426355122647]","[-1.8936275952855794, -0.04201673958596075]",,"[1.8820576511207037, 0.004634435802472581]",,,"[-2.291252572670942, -0.0527066241427292]","[0.816298694140869, 0.006878984625473095]","[0.029913916175246413, -0.012159340794823947]",,,
08 11 15 1 42 30.0020000,,"[0.17446958566870308, -0.0030842423293506727]",,"[-0.09966461037174668, -0.01264377691950358]","[0.8083377992184069, -0.012450000513581472]",,,"[-1.4772388005244466, -0.02640175565466052]","[-1.90714335640223, -0.027031522233301075]",,"[1.88877516247112, 0.013435022700832633]",,,"[-2.293836231019327, -0.0051673166967702855]","[0.8096296284481923, -0.013338131385353336]","[0.037075493406518945, 0.014323154462545062]",,,
08 11 15 1 43 0.0020000,,"[0.1564485698545468, -0.03604203162831254]",,"[-0.116579496963368, -0.03382977318324265]","[0.8108407167801488, 0.005005835123483848]",,,"[-1.512667211869939, -0.0708568226909847]","[-1.9259636911810958, -0.0376406695577316]",,"[1.8760102764454132, -0.0255297720514136]",,,"[-2.3391552089151446, -0.09063795579163525]","[0.810404725774788, 0.0015501946531912836]","[0.0378586647375414, 0.0015663426620449172]",,,
08 11 15 1 43 30.0020000,,"[0.14929506774205947, -0.014307004224974662]",,"[-0.11550566391269967, 0.002147666101336654]","[0.8253899415910837, 0.029098449621869804]",,,"[-1.5276927984318718, -0.030051173123865734]","[-1.9233477382967976, 0.005231905768596334]",,"[1.8786908219599354, 0.0053610910290444735]",,,"[-2.3798155275866293, -0.08132063734296935]","[0.8049628951453087, -0.010883661258958455]","[0.03500856694245158, -0.005700195590179646]",,,
