epoch,G02,G03,G04,G06,G07,G08,G11,G13,G16,G17,G19,G20,G21,G23,G25,G27,G28,G31,G32
08 11 15 0 7 30.0010000,,"[0.3961736857891083, -0.25383583828806877]",,"[0.13938595354557037, -0.7825547382235527]",,,,"[0.023952029645442963, 0.361335352063179]","[0.13252156972885132, -0.2966458760201931]",,"[0.029055636376142502, 0.2573239430785179]",,"[0.3631540350615978, 1.1855724453926086]","[-0.04020652174949646, 0.4153803884983063]","[0.4614385515451431, -0.41808589175343513]",,,"[-0.2915092743933201, -0.272315863519907]",
08 11 15 0 8 0.0010000,,"[0.29889027029275894, 0.06087249144911766]",,"[0.20453209802508354, -0.3965015262365341]",,,,"[-0.16754066571593285, -0.018913201987743378]","[-0.06192027032375336, -0.0015329904854297638]",,"[-0.3411252386868, 0.43507035449147224]",,"[-0.09089465066790581, 0.16420875489711761]","[-0.3835831917822361, -0.2656201235949993]","[0.2929215356707573, 0.09349828213453293]",,,"[-0.1680871844291687, 0.49855252355337143]",
08 11 15 0 8 30.0010000,,"[0.14995484426617622, 0.01062750443816185]",,"[0.3983395919203758, -0.2323366031050682]",,,,"[0.15391340106725693, 0.13316477090120316]","[-0.07907567545771599, 0.40316637605428696]",,"[0.5769253261387348, 0.6475217826664448]",,"[0.10035694018006325, -0.26975981891155243]","[-0.16380224749445915, -0.07726985216140747]","[-0.16670355573296547, 0.14270826801657677]",,,"[-0.04887603223323822, 0.023292433470487595]",
08 11 15 0 9 0.0010000,,"[0.08780266344547272, 0.1850760094821453]",,"[0.24109111726284027, -0.31913693249225616]",,,,"[-0.7483416199684143, 0.5374492779374123]","[-0.04987480491399765, 1.1826374903321266]",,"[0.41129905357956886, 0.8808998763561249]",,"[-0.17374758794903755, 0.40242647752165794]","[-0.15776793658733368, 0.13927603885531425]","[0.07137278839945793, -0.06153769791126251]",,,"[-0.3025621324777603, 0.48417817801237106]",
08 11 15 0 9 30.0010000,,"[0.030757348984479904, 0.08456159383058548]",,"[0.1926756650209427, 0.037867218255996704]",,,,"[0.3488066717982292, 0.26427245140075684]","[-0.0031747445464134216, 0.5998871922492981]",,"[0.3244551979005337, 0.2036258764564991]",,"[-0.38722311332821846, -0.33593229576945305]","[0.04326857626438141, -0.18617616593837738]","[0.6484079994261265, -0.30129167437553406]",,,"[-0.5369558222591877, 0.5186145454645157]",
08 11 15 0 10 0.0010000,,"[0.4241385720670223, 0.5115460082888603]",,"[0.18789445981383324, -0.13757241517305374]",,,,"[0.3211037553846836, -0.669783465564251]","[0.11199183762073517, 0.4927775487303734]",,"[0.14350907877087593, 0.16120292991399765]",,"[-0.14371388778090477, -0.3131963387131691]","[-0.5705507211387157, -0.09706368669867516]","[-0.1565893441438675, -0.7194395698606968]",,,"[-0.11197707429528236, -0.11915770918130875]",
08 11 15 0 10 30.0010000,,"[0.39577142149209976, 0.4335489682853222]",,"[-0.673858180642128, -0.2002413421869278]",,,,"[-0.22931919991970062, 0.008658453822135925]","[-0.19102098420262337, 0.0344434417784214]",,"[0.43907440081238747, -0.23817598819732666]",,"[0.3701101653277874, 0.2906140759587288]","[-0.025496698915958405, 0.19081656634807587]","[0.4658169858157635, -1.0552028827369213]",,,"[0.1408347636461258, 0.046617694199085236]",
08 11 15 0 11 0.0010000,,"[-0.01953325793147087, 0.0632043145596981]",,"[-0.6583220735192299, -0.6742631308734417]",,,,"[0.13590515404939651, -0.11273055523633957]","[-0.10909753665328026, 0.4705810062587261]",,"[-0.1733074113726616, 0.19061723351478577]",,"[-0.08547666296362877, -0.4934815242886543]","[-0.08130505681037903, -0.04329501464962959]","[0.35617441311478615, -0.04215382784605026]",,,"[-0.17385658994317055, -0.1255217380821705]",
08 11 15 0 11 30.0010000,,"[0.5310576185584068, 0.021628357470035553]",,"[0.052543338388204575, 0.04637901484966278]",,,,"[0.2385195679962635, -0.48600543290376663]","[-0.21552495285868645, 0.5375751070678234]",,"[-0.12084789574146271, -0.19552568346261978]",,"[-0.03566913679242134, -0.06485094502568245]","[0.16222502663731575, 0.1482962854206562]","[0.5470100082457066, -1.1901108920574188]",,,"[-0.06895667314529419, 0.2810138128697872]",
08 11 15 0 12 0.0010000,,"[0.16233643889427185, -0.1799149215221405]",,"[-0.25546305254101753, 0.09671545028686523]",,,,"[0.30171073600649834, -0.45977111905813217]","[-0.2462485209107399, 0.49349093437194824]",,"[-0.10456771776080132, -1.2537853345274925]",,"[0.192150067538023, -0.15755954384803772]","[0.13198808208107948, 0.27141138538718224]","[0.1954212598502636, -1.6739021204411983]",,,"[0.06247610226273537, 0.2401174046099186]",
08 11 15 0 12 30.0010000,,"[0.5943442806601524, 0.18732097744941711]",,"[0.1785694770514965, 0.05824274197220802]",,,,"[-0.15717721357941628, 0.645205806940794]","[0.20425917953252792, 0.0909685418009758]",,"[0.6093441061675549, -0.5167885385453701]",,"[-0.4436410553753376, -0.3897664397954941]","[0.10300810262560844, -0.16940654441714287]","[-0.6257690563797951, -1.4298682808876038]",,,"[0.1449737213551998, -0.20056156069040298]",
08 11 15 0 13 0.0010000,,"[0.582805447280407, 0.08150717243552208]",,"[-0.1540513038635254, -0.5084700100123882]",,,,"[-0.37730447202920914, 0.728876531124115]","[-0.15045849978923798, 0.1566089540719986]",,"[0.2896702289581299, 0.05327332019805908]",,"[-0.1801840476691723, -0.49856632575392723]","[0.06014111265540123, -0.22374609485268593]","[-0.2842998616397381, -1.2576782517135143]",,,"[0.5313042923808098, 0.4179295040667057]",
08 11 15 0 13 30.0010000,,"[-0.3186095990240574, -0.07236331701278687]",,"[0.22629454359412193, 0.6379668526351452]",,,,"[0.007560141384601593, 0.2133522965013981]","[0.0723683089017868, 0.02782520279288292]",,"[0.7446593381464481, 0.27429982647299767]",,"[0.48910676315426826, 0.2960616275668144]","[-0.19147800654172897, 0.42709915712475777]","[0.6243482045829296, -0.42706573754549026]",,,"[0.535410150885582, -0.2779366821050644]",
08 11 15 0 14 0.0010000,,"[0.26160455495119095, 0.2236395925283432]",,"[0.2558010034263134, -0.4697731100022793]",,,,"[0.5152510106563568, -0.9280890822410583]","[0.1594553031027317, -0.5377027206122875]",,"[0.10008452832698822, -0.43227409943938255]",,"[-0.028175313025712967, 0.22496158629655838]","[-0.117696363478899, -0.1532384604215622]","[0.07987847551703453, 0.10097324475646019]",,,"[0.09916790574789047, -0.6393187716603279]",
08 11 15 0 14 30.0010000,,"[0.04435107484459877, 0.14812825992703438]",,"[0.1389637291431427, 0.3867819309234619]",,,,"[-0.08143936097621918, -0.6970261745154858]","[-0.3817303404211998, -0.19498417153954506]",,"[-0.0011823773384094238, -0.7739923223853111]",,"[-0.5949997752904892, 1.0087032094597816]","[-0.08547616750001907, 0.18038104847073555]","[0.1997387669980526, 0.5510003715753555]",,,"[0.18058200553059578, 0.1266133151948452]",
08 11 15 0 15 0.0010000,,"[0.12828133255243301, 0.16436807438731194]",,"[0.02904161810874939, 0.5005036443471909]",,,,"[0.2259225957095623, -0.5597485974431038]","[0.06207148730754852, 0.22182753682136536]",,"[-0.0016713254153728485, -0.37631383910775185]",,"[0.22061391174793243, 0.6829077638685703]","[-0.371332123875618, -0.1269518993794918]","[-0.17426670342683792, 0.7501001581549644]",,,"[0.2354690320789814, 0.15999768674373627]",
08 11 15 0 15 30.0010000,,"[0.038115501403808594, 0.4059320017695427]",,"[0.177341990172863, 0.10190233588218689]",,,,"[0.33567359670996666, -0.065279271453619]","[-0.19185173511505127, 0.4806940257549286]",,"[0.1528184860944748, -0.011296585202217102]",,"[-0.2869076803326607, -0.46057103946805]","[-0.34493954479694366, -0.10935789346694946]","[-0.030715491622686386, 0.01276230439543724]",,,"[0.07938143238425255, -0.043012477457523346]",
08 11 15 0 16 0.0010000,,"[0.06633297353982925, 0.46261221915483475]",,"[0.0410456545650959, 0.4013817757368088]",,,,"[0.26774246245622635, -1.4310822263360023]","[-0.2964850626885891, 0.25605059787631035]",,"[0.027745380997657776, -0.07612010091543198]",,"[0.5530167929828167, 0.8288837485015392]","[-0.24050557985901833, 0.257472887635231]","[0.5003143697977066, -0.25639207661151886]",,,"[0.13541832193732262, 0.3277507685124874]",
08 11 15 0 16 30.0010000,,"[-0.2040604092180729, 0.23830793797969818]",,"[0.41852348670363426, 0.0679994523525238]",,,,"[0.5448387637734413, -0.9258187860250473]","[0.10532795637845993, 0.47705935686826706]",,"[0.2861292287707329, -0.6486984901130199]",,"[0.5700851269066334, 0.7371575646102428]","[0.34205781295895576, 0.5657042227685452]","[0.2709304764866829, -0.47856952622532845]",,,"[-0.0743296891450882, 0.3327208533883095]",
08 11 15 0 17 0.0010000,,"[0.09224218875169754, 0.15758391469717026]",,"[0.5446608252823353, -0.2417454905807972]",,,,"[0.20469556003808975, -0.3236283175647259]","[-0.2510708160698414, -0.4324333071708679]",,"[0.35847319662570953, -0.46361392736434937]",,"[-0.15606731921434402, -0.10999805480241776]","[0.3091261722147465, 0.41991980001330376]","[-0.3341715782880783, -0.8089297339320183]",,,"[-0.19644107669591904, -0.08106254041194916]",
08 11 15 0 17 30.0010000,,"[0.33281172066926956, -0.20942916721105576]",,"[0.14157042652368546, -0.010825123637914658]",,,,"[0.07334429770708084, -0.41693104431033134]","[0.09541359171271324, 0.4016784764826298]",,"[-0.22278951853513718, -0.3118516355752945]",,"[0.042291637510061264, 0.6831363253295422]","[0.021879132837057114, -0.1873624287545681]","[0.42128362134099007, -0.6354378014802933]",,,"[-0.19562353193759918, -0.24800993874669075]",
08 11 15 0 18 0.0010000,,"[0.3062371574342251, 0.4988313466310501]",,"[0.2198757864534855, -0.2383846417069435]",,,,"[0.029981795698404312, 0.24359766393899918]","[0.042459048330783844, 0.7157851494848728]",,"[0.5108374617993832, 0.5004134885966778]",,"[-0.06783774122595787, 0.391307283192873]","[-0.11338808760046959, 0.20775890722870827]","[-0.13728292658925056, -0.3036082684993744]",,,"[0.3314240276813507, -0.017279163002967834]",
08 11 15 0 18 30.0010000,,"[0.21560859307646751, 0.16084469854831696]",,"[-0.12214508280158043, 0.07977113872766495]",,,,"[0.13108842819929123, 0.11249976605176926]","[-0.15989358350634575, 0.24089526757597923]",,"[0.8379231356084347, 0.035830553621053696]",,"[-0.07803511619567871, 0.10948887467384338]","[-0.32691681385040283, -1.0906334482133389]","[-0.06376470997929573, -0.28043604269623756]",,,"[0.12048501893877983, -0.04862280935049057]",
08 11 15 0 19 0.0010000,,"[0.32902991771698, 0.6687734685838223]",,"[0.19089484959840775, -0.15328090637922287]",,,,"[0.2205890417098999, 0.0773245319724083]","[0.017734970897436142, 1.0145628415048122]",,"[0.01243344321846962, -0.0632154829800129]",,"[-0.5988654792308807, -0.9287071079015732]","[0.13040892407298088, -0.6425566449761391]","[-0.18463803827762604, 0.3559626489877701]",,,"[-0.1797834411263466, -0.04298635572195053]",
08 11 15 0 19 30.0010000,,"[-0.041987985372543335, 0.11939873173832893]",,"[0.04734096676111221, -0.15019922330975533]",,,,"[0.24474909901618958, -0.48266955837607384]","[-0.013826854526996613, 0.7174869254231453]",,"[-0.18366143107414246, -0.1775006502866745]",,"[-0.40756094083189964, -0.4637230336666107]","[-0.2970700226724148, -0.7568236850202084]","[0.17773401737213135, -0.32198281213641167]",,,"[-0.07939128577709198, -0.888560201972723]",
08 11 15 0 20 0.0010000,,"[0.161828201264143, 0.4823712855577469]",,"[0.26454519107937813, -0.2582445852458477]",,,,"[0.1967858113348484, -0.4312201738357544]","[0.24592215567827225, 0.5541230104863644]",,"[0.03785679116845131, -0.5119025483727455]",,"[0.15588032081723213, -0.5555579960346222]","[0.25844576582312584, -0.4573884420096874]","[-0.13330305740237236, -0.022003959864377975]",,,"[-0.40735195577144623, -0.47784149646759033]",
08 11 15 0 20 30.0010000,,"[0.24965162575244904, 0.6030532382428646]",,"[0.029720071703195572, 0.28420399874448776]",,,,"[-0.29856740310788155, -0.3094319924712181]","[-0.09017534926533699, 0.648107971996069]",,"[0.0061669908463954926, -0.8457239270210266]",,"[-0.1628979556262493, -0.8425243571400642]","[-0.5344902612268925, 0.331670805811882]","[0.034370314329862595, -0.04525992274284363]",,,"[-0.7571561597287655, -0.49476083368062973]",
08 11 15 0 21 0.0010000,,"[0.15108615159988403, 0.5574668236076832]",,"[0.059638459235429764, 0.07600725814700127]",,,,"[-0.269314955919981, -0.09986939653754234]","[0.27531010285019875, 0.2437206543982029]",,"[-0.05357682332396507, -0.7723418399691582]",,"[0.07412823289632797, 0.14575711265206337]","[0.29916324838995934, -0.1448199599981308]","[-0.05425810068845749, 0.4419267475605011]",,,"[-0.4054122790694237, -0.703373059630394]",
08 11 15 0 21 30.0010000,,"[-0.1378619186580181, 0.4079323150217533]",,"[0.01636393740773201, -0.07921430468559265]",,,,"[-0.23128216713666916, -0.39820636063814163]","[0.19144798442721367, 0.5010336302220821]",,"[0.524154968559742, 0.2723715156316757]",,"[0.7023460976779461, 0.549201712012291]","[0.3740866929292679, -0.1268083080649376]","[-0.31158749386668205, 0.0638459324836731]",,,"[0.3234020806849003, 0.3234638683497906]",
08 11 15 0 22 0.0010000,,"[-0.021053891628980637, 0.9006661362946033]",,"[0.23290138691663742, 0.3584829717874527]",,,,"[-0.08286113291978836, 1.2151820063591003]","[0.041155051440000534, -0.0007835663855075836]",,"[-0.0035634227097034454, -0.3153875097632408]",,"[0.063963383436203, 1.364779319614172]","[0.36021503433585167, 0.22186680510640144]","[-0.23011162132024765, 0.3958362489938736]",,,"[-0.0241021066904068, -0.4237748011946678]",
08 11 15 0 22 30.0010000,,"[-0.09168267995119095, 0.39512357488274574]",,"[0.28193458914756775, 0.5822878256440163]",,,,"[-0.46228722855448723, 0.12631063163280487]","[-0.10618575289845467, 0.7913018725812435]",,"[-0.3687918782234192, -0.024934440851211548]",,"[-0.17609724774956703, 0.42058010026812553]","[0.37672214210033417, 0.2897421754896641]","[0.01897960528731346, 0.40379080548882484]",,,"[-0.6483575329184532, -0.18059123307466507]",
08 11 15 0 23 0.0010000,,"[-0.15341155603528023, 0.08867283537983894]",,"[0.02917896956205368, 0.1122172586619854]",,,,"[0.20973915606737137, 0.12691837549209595]","[0.16215839982032776, 0.3744633309543133]",,"[-0.0903581865131855, 0.05228417366743088]",,"[0.2563682869076729, -0.051943596452474594]","[0.21123434603214264, -0.11533457040786743]","[-0.15897498652338982, 0.35383716970682144]",,,"[-0.6867013424634933, 0.3240320533514023]",
08 11 15 0 23 30.0010000,,"[0.14229565486311913, 0.2348126396536827]",,"[0.10974323004484177, 0.4444751404225826]",,,,"[-0.10737695172429085, -0.046654440462589264]","[-0.41173096746206284, 0.40689967572689056]",,"[-0.00853046029806137, -0.9720717519521713]",,"[-0.8604813255369663, 0.03455595672130585]","[-0.13046951219439507, 0.23008304834365845]","[-0.13484248518943787, -0.12553969025611877]",,,"[-0.1100383922457695, -0.23258593678474426]",
08 11 15 0 24 0.0010000,,"[-0.050696324557065964, 0.7456325776875019]",,"[0.43816719204187393, -0.11528072133660316]",,,,"[0.2715838775038719, -0.1843060851097107]","[-0.21450866758823395, 0.3376532457768917]",,"[-0.06850440055131912, -0.307871550321579]",,"[-0.4448545388877392, -0.3974306210875511]","[-0.5274476446211338, -0.10926483199000359]","[0.05757859721779823, 0.49034731090068817]",,,"[-0.7678317353129387, -0.16735073551535606]",
08 11 15 0 24 30.0010000,,"[0.12396792322397232, 0.5999472923576832]",,"[0.2756510265171528, 0.10019927844405174]",,,,"[0.2216903530061245, -0.5087575055658817]","[-0.166312076151371, 0.19133257120847702]",,"[0.20506782829761505, 0.021902918815612793]",,"[-0.1261805184185505, -0.6990740559995174]","[0.02718091756105423, -0.064557284116745]","[-0.20161381736397743, 0.49755600094795227]",,,"[-0.2892221696674824, 0.08593856915831566]",
08 11 15 0 25 0.0010000,,"[-0.027293212711811066, 0.11123992502689362]",,"[0.01615326479077339, -0.27501968666911125]",,,,"[-0.013891380280256271, 0.16040733084082603]","[0.027063678950071335, 0.34251391142606735]",,"[-0.08508678525686264, 0.061689600348472595]",,"[-0.2779404893517494, -0.9677759818732738]","[0.21820582821965218, 0.060171715915203094]","[-0.09316208586096764, 0.03234295919537544]",,,"[0.04067014902830124, -0.1930028721690178]",
08 11 15 0 25 30.0010000,,"[0.3018568716943264, 0.028679873794317245]",,"[0.2089371457695961, 0.21677275747060776]",,,,"[0.12828464806079865, 0.18897095322608948]","[0.13004997745156288, -0.30624953657388687]",,"[0.3314565308392048, 0.22601084038615227]",,"[-0.07884804531931877, 0.045110609382390976]","[-0.053990688174963, -0.5116321183741093]","[0.0623411126434803, 0.3554278127849102]",,,"[0.011039111763238907, -1.0753738395869732]",
08 11 15 0 26 0.0010000,,"[0.16567060723900795, 0.3271656818687916]",,"[-0.14936691150069237, 0.10778998583555222]",,,,"[-0.14204756543040276, 0.7637754827737808]","[-0.2066991962492466, 0.25309451669454575]",,"[-7.639452815055847e-05, -0.47479040920734406]",,"[0.562100276350975, 0.8227107264101505]","[0.10014288499951363, -0.46848394721746445]","[-0.0033678002655506134, 0.46690697595477104]",,,"[0.33368487283587456, -0.8542437180876732]",
08 11 15 0 26 30.0010000,,"[0.048047084361314774, -0.3197800815105438]",,"[-0.27160245552659035, 0.035959742963314056]",,,,"[-0.4146423637866974, 0.6566516272723675]","[-0.11698421835899353, 0.034698486328125]",,"[-0.033725615590810776, 0.03421149402856827]",,"[0.006986208260059357, -0.1282888725399971]","[0.43069516867399216, 0.13435156643390656]","[-0.547857977449894, 0.1311829909682274]",,,"[0.4411359429359436, 0.46625565364956856]",
08 11 15 0 27 0.0010000,,"[0.06322689726948738, 0.4204143323004246]",,"[-0.09362133964896202, -0.6122824065387249]",,,,"[0.37196385860443115, -0.03450937196612358]","[-0.1678975373506546, -0.23855794966220856]",,"[0.04621502012014389, 0.16872618719935417]",,"[0.40247945487499237, -0.5708079487085342]","[-0.14799852296710014, 0.10656117647886276]","[-0.11614732816815376, 0.6537119075655937]",,,"[-0.4008697681128979, 0.3286527991294861]",
08 11 15 0 27 30.0010000,,"[-0.2157300002872944, -0.022825494408607483]",,"[0.08150127157568932, 0.36529211699962616]",,,,"[0.16214965283870697, 0.11704808846116066]","[0.031711455434560776, -0.016120586544275284]",,"[-0.3076120913028717, -0.1131165511906147]",,"[0.057929765433073044, 0.46861572936177254]","[0.16483869403600693, -0.09876210242509842]","[0.0423487052321434, 0.21279622614383698]",,,"[0.20037823915481567, 0.27219899371266365]",
08 11 15 0 28 0.0010000,,"[0.10791345685720444, 0.05176309123635292]",,"[0.30258629471063614, 0.47714531794190407]",,,,"[-0.2882722429931164, -0.5941235534846783]","[-0.4589943215250969, 0.35890501365065575]",,"[-0.003492221236228943, -0.2724800184369087]",,"[-0.31846874952316284, -0.09791496023535728]","[0.12107927352190018, 0.1050776056945324]","[-0.3813193626701832, -0.033517878502607346]",,,"[0.1433640867471695, -1.1565172523260117]",
08 11 15 0 28 30.0010000,,"[0.07307616993784904, 0.34605009108781815]",,"[0.05145198851823807, 0.020179107785224915]",,,,"[-0.1941268928349018, 0.11825619637966156]","[0.09236932918429375, 0.5046499110758305]",,"[0.10068737342953682, -0.8154067061841488]",,"[-0.0882708989083767, 0.9008705876767635]","[-0.37928229942917824, 0.06681656464934349]","[0.05086219310760498, 0.20211493223905563]",,,"[0.26100754365324974, -1.0280006602406502]",
08 11 15 0 29 0.0010000,,"[-0.05973634496331215, 0.2773127295076847]",,"[0.4109363742172718, 0.289208997040987]",,,,"[-0.0094820037484169, -0.02212649956345558]","[0.28577621653676033, -0.4361857920885086]",,"[-0.01620025560259819, -0.011981602758169174]",,"[-0.3834083564579487, -0.07646314427256584]","[-0.3080417215824127, 0.6517035476863384]","[0.17331740260124207, 0.1455184370279312]",,,"[-0.2131495401263237, -0.45087695866823196]",
08 11 15 0 29 30.0010000,,"[-0.07510466873645782, -0.32967596128582954]",,"[0.01573565974831581, 0.08817129209637642]",,,,"[-0.3082012012600899, -0.38877083733677864]","[-0.2248181812465191, -0.3150925561785698]",,"[-0.12645520642399788, -0.12549955770373344]",,"[-0.1883929893374443, -0.7694030776619911]","[-0.34699245542287827, 0.6261274218559265]","[-0.4233550392091274, 0.030384201556444168]",,,"[0.09037668257951736, 0.6676613539457321]",
08 11 15 0 30 0.0010000,,"[-0.27648648247122765, 0.005301859229803085]",,"[-0.09872141852974892, -0.25805647671222687]",,,,"[-0.21937628835439682, 0.014106079936027527]","[0.05396563932299614, -0.4319423884153366]",,"[-0.07342300936579704, -0.1440703272819519]",,"[-0.19769708067178726, -0.2267623394727707]","[-0.35945574566721916, 0.6711541712284088]","[0.10344237834215164, 0.29883842542767525]",,,"[0.04150562733411789, -0.030121788382530212]",
